ScenarioID,ScenarioName,DungeonMapID,DungeonMapName,StepIndex,StepID,StepDesc,StepTimeout,OnTimeout,RetryCount,NextStep,ActionIndex,ActionType,Text,TemplatesJSON,MapID,NPCID,PosX,PosY,Timeout,Seconds,X,Y,Count,Radius,Desc
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,3,boss_1,Tê Phong Ma,120,retry,,,2,Kill,,"[{""MonsterID"":""13120"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13121"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13122"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13123"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13124"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13125"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13126"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13127"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13128"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13129"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,4,boss_2,Liệt Địa Hành Giả,120,retry,,,1,GoTo,,,,,,,,,2656,5888,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,4,boss_2,Liệt Địa Hành Giả,120,retry,,,2,Kill,,"[{""MonsterID"":""13140"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13141"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13142"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13143"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13144"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13145"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13146"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13147"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13148"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13149"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,5,boss_3,Võ Huyền Tướng,120,retry,,,1,GoTo,,,,,,,,,5824,2880,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,5,boss_3,Võ Huyền Tướng,120,retry,,,2,Kill,,"[{""MonsterID"":""13160"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13161"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13162"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13163"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13164"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13165"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13166"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13167"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13168"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13169"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,6,boss_4,Ngũ Độc Ma Sứ,120,retry,,,1,GoTo,,,,,,,,,5792,5888,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,6,boss_4,Ngũ Độc Ma Sứ,120,retry,,,2,Kill,,"[{""MonsterID"":""13180"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13181"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13182"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13183"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13184"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13185"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13186"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13187"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13188"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13189"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,7,boss_5,Phá Diệm Tôn Giả,120,retry,,,1,GoTo,,,,,,,,,2304,3872,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,7,boss_5,Phá Diệm Tôn Giả,120,retry,,,2,Kill,,"[{""MonsterID"":""13200"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13201"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13202"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13203"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13204"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13205"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13206"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13207"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13208"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13209"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Hộ vệ Độc Chướng Trạch Địa
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,8,boss_6,Hồng Cúc Yêu Vương,120,retry,,,1,GoTo,,,,,,,,,4064,4416,,,
Q2_LauLan,Huyền Phật Châu,109,Độc Chướng Trạch Địa,8,boss_6,Hồng Cúc Yêu Vương,120,retry,,,2,Kill,,"[{""MonsterID"":""13200"",""MinLevel"":""75"",""MaxLevel"":""79""},{""MonsterID"":""13201"",""MinLevel"":""80"",""MaxLevel"":""84""},{""MonsterID"":""13202"",""MinLevel"":""85"",""MaxLevel"":""89""},{""MonsterID"":""13203"",""MinLevel"":""90"",""MaxLevel"":""94""},{""MonsterID"":""13204"",""MinLevel"":""95"",""MaxLevel"":""99""},{""MonsterID"":""13205"",""MinLevel"":""100"",""MaxLevel"":""104""},{""MonsterID"":""13206"",""MinLevel"":""105"",""MaxLevel"":""109""},{""MonsterID"":""13207"",""MinLevel"":""110"",""MaxLevel"":""114""},{""MonsterID"":""13208"",""MinLevel"":""115"",""MaxLevel"":""119""},{""MonsterID"":""13209"",""MinLevel"":""120"",""MaxLevel"":""999""}]",,,,,,,,,1,800,Chủ Nhân Độc Chướng Trạch Địa
