ID,Name,ItemLevel,RequireLevel,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ScriptID,TypeDesc
20800344,Chu Tước Bảo Châu - Thể Lực (Cấp 44),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800345,Chu Tước Bảo Châu - Thể Lực (Cấp 45),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800346,Chu Tước Bảo Châu - Thể Lực (Cấp 46),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800347,Chu Tước Bảo Châu - Thể Lực (Cấp 47),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800348,Chu Tước Bảo Châu - Thể Lực (Cấp 48),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800349,Chu Tước Bảo Châu - Thể Lực (Cấp 49),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800350,Chu Tước Bảo Châu - Thể Lực (Cấp 50),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800401,Chu Tước Bảo Châu - Trí Lực (Cấp 1),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800402,Chu Tước Bảo Châu - Trí Lực (Cấp 2),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800403,Chu Tước Bảo Châu - Trí Lực (Cấp 3),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800404,Chu Tước Bảo Châu - Trí Lực (Cấp 4),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800405,Chu Tước Bảo Châu - Trí Lực (Cấp 5),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800406,Chu Tước Bảo Châu - Trí Lực (Cấp 6),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800407,Chu Tước Bảo Châu - Trí Lực (Cấp 7),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800408,Chu Tước Bảo Châu - Trí Lực (Cấp 8),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800409,Chu Tước Bảo Châu - Trí Lực (Cấp 9),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800410,Chu Tước Bảo Châu - Trí Lực (Cấp 10),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800411,Chu Tước Bảo Châu - Trí Lực (Cấp 11),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800412,Chu Tước Bảo Châu - Trí Lực (Cấp 12),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800413,Chu Tước Bảo Châu - Trí Lực (Cấp 13),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800414,Chu Tước Bảo Châu - Trí Lực (Cấp 14),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800415,Chu Tước Bảo Châu - Trí Lực (Cấp 15),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800416,Chu Tước Bảo Châu - Trí Lực (Cấp 16),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800417,Chu Tước Bảo Châu - Trí Lực (Cấp 17),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800418,Chu Tước Bảo Châu - Trí Lực (Cấp 18),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800419,Chu Tước Bảo Châu - Trí Lực (Cấp 19),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800420,Chu Tước Bảo Châu - Trí Lực (Cấp 20),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800421,Chu Tước Bảo Châu - Trí Lực (Cấp 21),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800422,Chu Tước Bảo Châu - Trí Lực (Cấp 22),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800423,Chu Tước Bảo Châu - Trí Lực (Cấp 23),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800424,Chu Tước Bảo Châu - Trí Lực (Cấp 24),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800425,Chu Tước Bảo Châu - Trí Lực (Cấp 25),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800426,Chu Tước Bảo Châu - Trí Lực (Cấp 26),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800427,Chu Tước Bảo Châu - Trí Lực (Cấp 27),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800428,Chu Tước Bảo Châu - Trí Lực (Cấp 28),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800429,Chu Tước Bảo Châu - Trí Lực (Cấp 29),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800430,Chu Tước Bảo Châu - Trí Lực (Cấp 30),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800431,Chu Tước Bảo Châu - Trí Lực (Cấp 31),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800432,Chu Tước Bảo Châu - Trí Lực (Cấp 32),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800433,Chu Tước Bảo Châu - Trí Lực (Cấp 33),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800434,Chu Tước Bảo Châu - Trí Lực (Cấp 34),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800435,Chu Tước Bảo Châu - Trí Lực (Cấp 35),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800436,Chu Tước Bảo Châu - Trí Lực (Cấp 36),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800437,Chu Tước Bảo Châu - Trí Lực (Cấp 37),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800438,Chu Tước Bảo Châu - Trí Lực (Cấp 38),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800439,Chu Tước Bảo Châu - Trí Lực (Cấp 39),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800440,Chu Tước Bảo Châu - Trí Lực (Cấp 40),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800441,Chu Tước Bảo Châu - Trí Lực (Cấp 41),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800442,Chu Tước Bảo Châu - Trí Lực (Cấp 42),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800443,Chu Tước Bảo Châu - Trí Lực (Cấp 43),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800444,Chu Tước Bảo Châu - Trí Lực (Cấp 44),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800445,Chu Tước Bảo Châu - Trí Lực (Cấp 45),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800446,Chu Tước Bảo Châu - Trí Lực (Cấp 46),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800447,Chu Tước Bảo Châu - Trí Lực (Cấp 47),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800448,Chu Tước Bảo Châu - Trí Lực (Cấp 48),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800449,Chu Tước Bảo Châu - Trí Lực (Cấp 49),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800450,Chu Tước Bảo Châu - Trí Lực (Cấp 50),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800501,Chu Tước Bảo Châu - Thân Pháp (Cấp 1),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800502,Chu Tước Bảo Châu - Thân Pháp (Cấp 2),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800503,Chu Tước Bảo Châu - Thân Pháp (Cấp 3),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800504,Chu Tước Bảo Châu - Thân Pháp (Cấp 4),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800505,Chu Tước Bảo Châu - Thân Pháp (Cấp 5),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800506,Chu Tước Bảo Châu - Thân Pháp (Cấp 6),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800507,Chu Tước Bảo Châu - Thân Pháp (Cấp 7),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800508,Chu Tước Bảo Châu - Thân Pháp (Cấp 8),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800509,Chu Tước Bảo Châu - Thân Pháp (Cấp 9),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800510,Chu Tước Bảo Châu - Thân Pháp (Cấp 10),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800511,Chu Tước Bảo Châu - Thân Pháp (Cấp 11),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800512,Chu Tước Bảo Châu - Thân Pháp (Cấp 12),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800513,Chu Tước Bảo Châu - Thân Pháp (Cấp 13),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800514,Chu Tước Bảo Châu - Thân Pháp (Cấp 14),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800515,Chu Tước Bảo Châu - Thân Pháp (Cấp 15),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800516,Chu Tước Bảo Châu - Thân Pháp (Cấp 16),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800517,Chu Tước Bảo Châu - Thân Pháp (Cấp 17),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800518,Chu Tước Bảo Châu - Thân Pháp (Cấp 18),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800519,Chu Tước Bảo Châu - Thân Pháp (Cấp 19),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800520,Chu Tước Bảo Châu - Thân Pháp (Cấp 20),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800521,Chu Tước Bảo Châu - Thân Pháp (Cấp 21),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800522,Chu Tước Bảo Châu - Thân Pháp (Cấp 22),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800523,Chu Tước Bảo Châu - Thân Pháp (Cấp 23),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800524,Chu Tước Bảo Châu - Thân Pháp (Cấp 24),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800525,Chu Tước Bảo Châu - Thân Pháp (Cấp 25),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800526,Chu Tước Bảo Châu - Thân Pháp (Cấp 26),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800527,Chu Tước Bảo Châu - Thân Pháp (Cấp 27),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800528,Chu Tước Bảo Châu - Thân Pháp (Cấp 28),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800529,Chu Tước Bảo Châu - Thân Pháp (Cấp 29),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800530,Chu Tước Bảo Châu - Thân Pháp (Cấp 30),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800531,Chu Tước Bảo Châu - Thân Pháp (Cấp 31),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800532,Chu Tước Bảo Châu - Thân Pháp (Cấp 32),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800533,Chu Tước Bảo Châu - Thân Pháp (Cấp 33),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800534,Chu Tước Bảo Châu - Thân Pháp (Cấp 34),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800535,Chu Tước Bảo Châu - Thân Pháp (Cấp 35),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800536,Chu Tước Bảo Châu - Thân Pháp (Cấp 36),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800537,Chu Tước Bảo Châu - Thân Pháp (Cấp 37),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800538,Chu Tước Bảo Châu - Thân Pháp (Cấp 38),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800539,Chu Tước Bảo Châu - Thân Pháp (Cấp 39),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800540,Chu Tước Bảo Châu - Thân Pháp (Cấp 40),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800541,Chu Tước Bảo Châu - Thân Pháp (Cấp 41),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800542,Chu Tước Bảo Châu - Thân Pháp (Cấp 42),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800543,Chu Tước Bảo Châu - Thân Pháp (Cấp 43),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800544,Chu Tước Bảo Châu - Thân Pháp (Cấp 44),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800545,Chu Tước Bảo Châu - Thân Pháp (Cấp 45),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800546,Chu Tước Bảo Châu - Thân Pháp (Cấp 46),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800547,Chu Tước Bảo Châu - Thân Pháp (Cấp 47),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800548,Chu Tước Bảo Châu - Thân Pháp (Cấp 48),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800549,Chu Tước Bảo Châu - Thân Pháp (Cấp 49),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20800550,Chu Tước Bảo Châu - Thân Pháp (Cấp 50),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801001,Thanh Long Bảo Châu - Băng Công (Cấp 1),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801002,Thanh Long Bảo Châu - Băng Công (Cấp 2),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801003,Thanh Long Bảo Châu - Băng Công (Cấp 3),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801004,Thanh Long Bảo Châu - Băng Công (Cấp 4),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801005,Thanh Long Bảo Châu - Băng Công (Cấp 5),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801006,Thanh Long Bảo Châu - Băng Công (Cấp 6),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801007,Thanh Long Bảo Châu - Băng Công (Cấp 7),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801008,Thanh Long Bảo Châu - Băng Công (Cấp 8),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801009,Thanh Long Bảo Châu - Băng Công (Cấp 9),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801010,Thanh Long Bảo Châu - Băng Công (Cấp 10),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801011,Thanh Long Bảo Châu - Băng Công (Cấp 11),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801012,Thanh Long Bảo Châu - Băng Công (Cấp 12),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801013,Thanh Long Bảo Châu - Băng Công (Cấp 13),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801014,Thanh Long Bảo Châu - Băng Công (Cấp 14),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801015,Thanh Long Bảo Châu - Băng Công (Cấp 15),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801016,Thanh Long Bảo Châu - Băng Công (Cấp 16),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801017,Thanh Long Bảo Châu - Băng Công (Cấp 17),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801018,Thanh Long Bảo Châu - Băng Công (Cấp 18),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801019,Thanh Long Bảo Châu - Băng Công (Cấp 19),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801020,Thanh Long Bảo Châu - Băng Công (Cấp 20),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801021,Thanh Long Bảo Châu - Băng Công (Cấp 21),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801022,Thanh Long Bảo Châu - Băng Công (Cấp 22),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801023,Thanh Long Bảo Châu - Băng Công (Cấp 23),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801024,Thanh Long Bảo Châu - Băng Công (Cấp 24),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801025,Thanh Long Bảo Châu - Băng Công (Cấp 25),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801026,Thanh Long Bảo Châu - Băng Công (Cấp 26),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801027,Thanh Long Bảo Châu - Băng Công (Cấp 27),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801028,Thanh Long Bảo Châu - Băng Công (Cấp 28),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801029,Thanh Long Bảo Châu - Băng Công (Cấp 29),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801030,Thanh Long Bảo Châu - Băng Công (Cấp 30),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801031,Thanh Long Bảo Châu - Băng Công (Cấp 31),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801032,Thanh Long Bảo Châu - Băng Công (Cấp 32),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801033,Thanh Long Bảo Châu - Băng Công (Cấp 33),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801034,Thanh Long Bảo Châu - Băng Công (Cấp 34),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801035,Thanh Long Bảo Châu - Băng Công (Cấp 35),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801036,Thanh Long Bảo Châu - Băng Công (Cấp 36),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801037,Thanh Long Bảo Châu - Băng Công (Cấp 37),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801038,Thanh Long Bảo Châu - Băng Công (Cấp 38),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801039,Thanh Long Bảo Châu - Băng Công (Cấp 39),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801040,Thanh Long Bảo Châu - Băng Công (Cấp 40),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801041,Thanh Long Bảo Châu - Băng Công (Cấp 41),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801042,Thanh Long Bảo Châu - Băng Công (Cấp 42),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801043,Thanh Long Bảo Châu - Băng Công (Cấp 43),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801044,Thanh Long Bảo Châu - Băng Công (Cấp 44),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801045,Thanh Long Bảo Châu - Băng Công (Cấp 45),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801046,Thanh Long Bảo Châu - Băng Công (Cấp 46),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801047,Thanh Long Bảo Châu - Băng Công (Cấp 47),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801048,Thanh Long Bảo Châu - Băng Công (Cấp 48),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801049,Thanh Long Bảo Châu - Băng Công (Cấp 49),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801050,Thanh Long Bảo Châu - Băng Công (Cấp 50),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801101,Thanh Long Bảo Châu - Hỏa Công (Cấp 1),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801102,Thanh Long Bảo Châu - Hỏa Công (Cấp 2),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801103,Thanh Long Bảo Châu - Hỏa Công (Cấp 3),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801104,Thanh Long Bảo Châu - Hỏa Công (Cấp 4),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801105,Thanh Long Bảo Châu - Hỏa Công (Cấp 5),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801106,Thanh Long Bảo Châu - Hỏa Công (Cấp 6),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801107,Thanh Long Bảo Châu - Hỏa Công (Cấp 7),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801108,Thanh Long Bảo Châu - Hỏa Công (Cấp 8),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801109,Thanh Long Bảo Châu - Hỏa Công (Cấp 9),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801110,Thanh Long Bảo Châu - Hỏa Công (Cấp 10),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801111,Thanh Long Bảo Châu - Hỏa Công (Cấp 11),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801112,Thanh Long Bảo Châu - Hỏa Công (Cấp 12),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801113,Thanh Long Bảo Châu - Hỏa Công (Cấp 13),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801114,Thanh Long Bảo Châu - Hỏa Công (Cấp 14),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801115,Thanh Long Bảo Châu - Hỏa Công (Cấp 15),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801116,Thanh Long Bảo Châu - Hỏa Công (Cấp 16),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801117,Thanh Long Bảo Châu - Hỏa Công (Cấp 17),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801118,Thanh Long Bảo Châu - Hỏa Công (Cấp 18),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801119,Thanh Long Bảo Châu - Hỏa Công (Cấp 19),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801120,Thanh Long Bảo Châu - Hỏa Công (Cấp 20),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801121,Thanh Long Bảo Châu - Hỏa Công (Cấp 21),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801122,Thanh Long Bảo Châu - Hỏa Công (Cấp 22),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801123,Thanh Long Bảo Châu - Hỏa Công (Cấp 23),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801124,Thanh Long Bảo Châu - Hỏa Công (Cấp 24),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801125,Thanh Long Bảo Châu - Hỏa Công (Cấp 25),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801126,Thanh Long Bảo Châu - Hỏa Công (Cấp 26),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801127,Thanh Long Bảo Châu - Hỏa Công (Cấp 27),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801128,Thanh Long Bảo Châu - Hỏa Công (Cấp 28),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801129,Thanh Long Bảo Châu - Hỏa Công (Cấp 29),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801130,Thanh Long Bảo Châu - Hỏa Công (Cấp 30),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801131,Thanh Long Bảo Châu - Hỏa Công (Cấp 31),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801132,Thanh Long Bảo Châu - Hỏa Công (Cấp 32),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801133,Thanh Long Bảo Châu - Hỏa Công (Cấp 33),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801134,Thanh Long Bảo Châu - Hỏa Công (Cấp 34),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801135,Thanh Long Bảo Châu - Hỏa Công (Cấp 35),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801136,Thanh Long Bảo Châu - Hỏa Công (Cấp 36),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801137,Thanh Long Bảo Châu - Hỏa Công (Cấp 37),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801138,Thanh Long Bảo Châu - Hỏa Công (Cấp 38),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801139,Thanh Long Bảo Châu - Hỏa Công (Cấp 39),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801140,Thanh Long Bảo Châu - Hỏa Công (Cấp 40),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801141,Thanh Long Bảo Châu - Hỏa Công (Cấp 41),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801142,Thanh Long Bảo Châu - Hỏa Công (Cấp 42),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801143,Thanh Long Bảo Châu - Hỏa Công (Cấp 43),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
20801144,Thanh Long Bảo Châu - Hỏa Công (Cấp 44),1,1,1,true,true,false,15000,-1,-1,-1,Đạo cụ đặc thù
