ID,Level,Type,Icon,Name,BasePrice,SellPrice,IsUniversal,Description
50131016,1,100,Charm11_15,Kim Vũ Phù Tiêu - Kiên (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên vai.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50131017,1,100,Charm12_5,Triêm Y Tố Tình - Kiên (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên vai.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50131018,1,100,Charm12_9,Hiểu Tinh Trầm Dạ - Kiên (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên vai.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50131101,1,100,HJCharm11_1,Thiên Sơn Mộ Tuyết - Kiên (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên vai.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132001,1,101,Charm8_5,Băng Lam Lưu Vân - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132002,1,101,Charm7_9,Tử Vi Tinh Quang - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132003,1,101,Charm8_9,Thúy Ngọc Tinh Trần - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132004,1,101,Charm8_1,Tranh Ảnh Như Mộng - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132005,1,101,Charm7_13,Hoa Lạc Hồng Trần - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132006,1,101,TaskTools16_4,Điệp Ảnh Tâm Hoa - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132007,1,101,TaskTools16_13,Thước Vũ Hồng Liên - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132008,1,101,Charm10_1,Diệu Vũ Phương Lan - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132009,1,101,Charm10_5,Toái Toàn Tinh Thần - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132010,1,101,Charm10_11,Hàn Mộng Tinh Liên - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132011,1,101,Charm10_15,Ngân Tiêu Linh Hạc - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132014,1,101,Charm11_7,Phong Hỏa Lưu Kim - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132015,1,101,Charm11_11,Tinh Hà Mạn Mạn - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132016,1,101,Charm11_15,Kim Vũ Phù Tiêu - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132017,1,101,Charm12_5,Triêm Y Tố Tình - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132018,1,101,Charm12_9,Hiểu Tinh Trầm Dạ - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50132100,1,101,HJCharm11_1,Thiên Sơn Mộ Tuyết - Yêu Đai (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên eo.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133001,1,102,Charm8_5,Băng Lam Lưu Vân - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133002,1,102,Charm7_9,Tử Vi Tinh Quang - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133003,1,102,Charm8_9,Thúy Ngọc Tinh Trần - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133004,1,102,Charm8_1,Tranh Ảnh Như Mộng - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133005,1,102,Charm7_13,Hoa Lạc Hồng Trần - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133006,1,102,TaskTools16_4,Điệp Ảnh Tâm Hoa - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133007,1,102,TaskTools16_13,Thước Vũ Hồng Liên - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133008,1,102,Charm10_1,Diệu Vũ Phương Lan - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133009,1,102,Charm10_5,Toái Toàn Tinh Thần - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133010,1,102,Charm10_11,Hàn Mộng Tinh Liên - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133011,1,102,Charm10_15,Ngân Tiêu Linh Hạc - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133014,1,102,Charm11_7,Phong Hỏa Lưu Kim - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133015,1,102,Charm11_11,Tinh Hà Mạn Mạn - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133016,1,102,Charm11_15,Kim Vũ Phù Tiêu - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133017,1,102,Charm12_5,Triêm Y Tố Tình - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133018,1,102,Charm12_9,Hiểu Tinh Trầm Dạ - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50133100,1,102,HJCharm11_1,Thiên Sơn Mộ Tuyết - Cước (Cấp 1),300000,2000,false,Phối sức thời trang chưa hoàn thiện dùng cho vị trí trên giày.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50141001,1,200,Choujiang3_9,Huyễn Sắc Huyền Tinh Thạch (Cấp 1),300000,2000,false,Phối sức vũ khí huyễn sắc chưa hoàn thiện.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50141002,1,200,Choujiang3_11,Huyễn Sắc Thanh Phong Thạch (Cấp 1),300000,2000,false,Phối sức vũ khí huyễn sắc chưa hoàn thiện.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50141003,1,200,Choujiang3_13,Huyễn Sắc Địa Linh Thạch (Cấp 1),300000,2000,false,Phối sức vũ khí huyễn sắc chưa hoàn thiện.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50141004,1,200,Choujiang3_12,Huyễn Sắc Độc Cương Thạch (Cấp 1),300000,2000,false,Phối sức vũ khí huyễn sắc chưa hoàn thiện.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50141005,1,200,Choujiang3_14,Huyễn Sắc Viêm Hỏa Thạch (Cấp 1),300000,2000,false,Phối sức vũ khí huyễn sắc chưa hoàn thiện.<br><color=#FFFF00>Có thể sử dụng 5 phối sức cùng loại tạo thành phối sức cấp cao hơn.
50201001,2,1,Gem1_2_4,Miêu Nhãn Thạch (Cấp 2),50000,1000,false,"Bảo thạch giống mắt mèo, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50201002,2,1,Gem1_1_1,Hổ Nhãn Thạch (Cấp 2),50000,1000,false,"Bảo thạch giống mắt hổ, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50201003,2,1,LiJinGem3_2_4,Miêu Nhãn Thạch - Thông Bảo (Cấp 2),50000,1000,true,"Bảo thạch giống mắt mèo, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50201004,2,1,LiJinGem3_1_1,Hổ Nhãn Thạch - Thông Bảo (Cấp 2),50000,1000,true,"Bảo thạch giống mắt hổ, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202001,2,2,Gem1_1_3,Hoàng Tinh Thạch (Cấp 2),150000,1000,false,"Tinh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50202002,2,2,Gem1_1_4,Lam Tinh Thạch (Cấp 2),150000,1000,false,"Tinh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50202003,2,2,Gem1_1_5,Hồng Tinh Thạch (Cấp 2),150000,1000,false,"Tinh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50202004,2,2,Gem1_1_6,Lục Tinh Thạch (Cấp 2),150000,1000,false,"Tinh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50202005,2,2,Gem1_2_5,Thuần Tịnh Hoàng Tinh Thạch (Cấp 2),300000,2000,false,"Hoàng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50202006,2,2,Gem1_2_9,Thuần Tịnh Lam Tinh Thạch (Cấp 2),300000,2000,false,"Lam Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50202007,2,2,Gem1_2_13,Thuần Tịnh Hồng Tinh Thạch (Cấp 2),300000,2000,false,"Hồng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50202008,2,2,Gem1_2_6,Thuần Tịnh Lục Tinh Thạch (Cấp 2),300000,2000,false,"Lục Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50202009,2,2,LiJinGem3_1_3,Hoàng Tinh Thạch - Thông Bảo (Cấp 2),150000,1000,true,"Tinh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202010,2,2,LiJinGem3_1_4,Lam Tinh Thạch - Thông Bảo (Cấp 2),150000,1000,true,"Tinh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202011,2,2,LiJinGem3_1_5,Hồng Tinh Thạch - Thông Bảo (Cấp 2),150000,1000,true,"Tinh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202012,2,2,LiJinGem3_1_6,Lục Tinh Thạch - Thông Bảo (Cấp 2),150000,1000,true,"Tinh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202013,2,2,LiJinGem3_2_5,Thuần Tịnh Hoàng Tinh Thạch - Thông Bảo (Cấp 2),300000,2000,true,"Hoàng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202014,2,2,LiJinGem3_2_9,Thuần Tịnh Lam Tinh Thạch - Thông Bảo (Cấp 2),300000,2000,true,"Lam Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202015,2,2,LiJinGem3_2_13,Thuần Tịnh Hồng Tinh Thạch - Thông Bảo (Cấp 2),300000,2000,true,"Hồng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50202016,2,2,LiJinGem3_2_6,Thuần Tịnh Lục Tinh Thạch - Thông Bảo (Cấp 2),300000,2000,true,"Lục Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50203001,2,3,Gem1_1_2,Tử Ngọc (Cấp 2),100000,1000,false,"Bảo Thạch Tím, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50203002,2,3,LiJinGem3_1_2,Tử Ngọc - Thông Bảo (Cấp 2),100000,1000,true,"Bảo Thạch Tím, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50204002,2,4,Gem1_1_8,Biến Thạch (Cấp 2),250000,1000,false,"Bảo thạch có thể đổi màu theo ánh sáng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
