ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,IDFamily10M
37010499,Trứng trân thú: Linh Thố Song Kiệt (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Ngoại]</color> ",3
37010500,Trứng trân thú: Linh Thố Song Kiệt (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Ngoại]</color> ",3
37010501,Trứng trân thú: Linh Thố Song Kiệt (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Ngoại]</color> ",3
37010502,Trứng trân thú: Linh Thố Song Kiệt (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Ngoại]</color> ",3
37010503,Trứng trân thú: Linh Thố Song Kiệt (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Ngoại]</color> ",3
37010504,Trứng trân thú: Linh Thố Song Kiệt (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Linh Thố Song Kiệt </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Ngoại]</color> ",3
37010505,Trứng trân thú: Man Thạch Quái (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Ngoại]</color> ",3
37010506,Trứng trân thú: Man Thạch Quái (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Ngoại]</color> ",3
37010507,Trứng trân thú: Man Thạch Quái (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Ngoại]</color> ",3
37010508,Trứng trân thú: Man Thạch Quái (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Ngoại]</color> ",3
37010509,Trứng trân thú: Man Thạch Quái (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Ngoại]</color> ",3
37010510,Trứng trân thú: Man Thạch Quái (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Ngoại]</color> ",3
37010511,Trứng trân thú: Man Thạch Quái (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Man Thạch Quái </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Ngoại]</color> ",3
37010512,Trứng trân thú: Tinh Linh Thố (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Bình]</color> ",3
37010513,Trứng trân thú: Tinh Linh Thố (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Bình]</color> ",3
37010514,Trứng trân thú: Tinh Linh Thố (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Bình]</color> ",3
37010515,Trứng trân thú: Tinh Linh Thố (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Bình]</color> ",3
37010516,Trứng trân thú: Tinh Linh Thố (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Bình]</color> ",3
37010517,Trứng trân thú: Tinh Linh Thố (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Bình]</color> ",3
37010518,Trứng trân thú: Tinh Linh Thố (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Linh Thố </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Bình]</color> ",3
37010519,Trứng trân thú: Cẩm Mao Thử (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Ngoại]</color> ",3
37010520,Trứng trân thú: Cẩm Mao Thử (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Ngoại]</color> ",3
37010521,Trứng trân thú: Cẩm Mao Thử (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Ngoại]</color> ",3
37010522,Trứng trân thú: Cẩm Mao Thử (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Ngoại]</color> ",3
37010523,Trứng trân thú: Cẩm Mao Thử (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Ngoại]</color> ",3
37010524,Trứng trân thú: Cẩm Mao Thử (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Ngoại]</color> ",3
37010525,Trứng trân thú: Cẩm Mao Thử (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cẩm Mao Thử </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Ngoại]</color> ",3
37010526,Trứng trân thú: Đa Ngoạn Hùng (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đa Ngoạn Hùng </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Bình]</color> ",3
37010527,Trứng trân thú: Hùng (Cấp 20),Cloth2_12,20,20,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Hùng </color>Bảo Bảo <color=#00FF00>cấp 20</color> <color=#FFFF00>[Bình]</color> ",3
37010528,Trứng trân thú: Mão Nhật Tinh (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Mão Nhật Tinh </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010529,Trứng trân thú: Củng Thiên thỉ (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Củng Thiên thỉ </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Ngoại]</color> ",3
37010530,Trứng trân thú: Đông Phong Loa (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đông Phong Loa </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010531,Trứng trân thú: Tinh Hà Ngọc Thố (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Hà Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Nội]</color> ",3
37010532,Trứng trân thú: Cửu Thiên Ngọc Thố (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Cửu Thiên Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Nội]</color> ",3
37010533,Trứng trân thú: Ngọc Thố (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010534,Trứng trân thú: Thần Tinh Ngọc Thố (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thần Tinh Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Nội]</color> ",3
37010535,Trứng trân thú: Nguyệt Quế Ngọc Thố (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Nguyệt Quế Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Nội]</color> ",3
37010536,Trứng trân thú: Thiên Cung Ngọc Thố (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thiên Cung Ngọc Thố </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Nội]</color> ",3
37010537,Trứng trân thú: Bách Biến Miêu (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010538,Trứng trân thú: Bách Biến Miêu (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Nội]</color> ",3
37010539,Trứng trân thú: Bách Biến Miêu (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Nội]</color> ",3
37010540,Trứng trân thú: Bách Biến Miêu (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Nội]</color> ",3
37010541,Trứng trân thú: Bách Biến Miêu (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Nội]</color> ",3
37010542,Trứng trân thú: Bách Biến Miêu (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Nội]</color> ",3
37010543,Trứng trân thú: Bách Biến Miêu (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Bách Biến Miêu </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Nội]</color> ",3
37010544,Trứng trân thú: Tung Thử (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tung Thử </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010545,Trứng trân thú: Nhân Ngẫu (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Ngoại]</color> ",3
37010546,Trứng trân thú: Tuyền Linh Nhân Ngẫu (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tuyền Linh Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Ngoại]</color> ",3
37010547,Trứng trân thú: Tinh Minh Nhân Ngẫu (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Tinh Minh Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Ngoại]</color> ",3
37010548,Trứng trân thú: Võ Huyền Nhân Ngẫu (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Võ Huyền Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Ngoại]</color> ",3
37010549,Trứng trân thú: Diêm Thần Nhân Ngẫu (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Diêm Thần Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Ngoại]</color> ",3
37010550,Trứng trân thú: Phạm Thánh Nhân Ngẫu (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Phạm Thánh Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Ngoại]</color> ",3
37010551,Trứng trân thú: Thông Thiên Nhân Ngẫu (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thông Thiên Nhân Ngẫu </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Ngoại]</color> ",3
37010552,Trứng trân thú: Đậu Đậu Long (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010553,Trứng trân thú: Đậu Đậu Long (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Nội]</color> ",3
37010554,Trứng trân thú: Đậu Đậu Long (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Nội]</color> ",3
37010555,Trứng trân thú: Đậu Đậu Long (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Nội]</color> ",3
37010556,Trứng trân thú: Đậu Đậu Long (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Nội]</color> ",3
37010557,Trứng trân thú: Đậu Đậu Long (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Nội]</color> ",3
37010558,Trứng trân thú: Đậu Đậu Long (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Đậu Đậu Long </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Nội]</color> ",3
37010559,Trứng trân thú: Xuất Vân Long Mãng (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Ngoại]</color> ",3
37010560,Trứng trân thú: Xuất Vân Long Mãng (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Ngoại]</color> ",3
37010561,Trứng trân thú: Xuất Vân Long Mãng (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Ngoại]</color> ",3
37010562,Trứng trân thú: Xuất Vân Long Mãng (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Ngoại]</color> ",3
37010563,Trứng trân thú: Xuất Vân Long Mãng (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Ngoại]</color> ",3
37010564,Trứng trân thú: Xuất Vân Long Mãng (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Ngoại]</color> ",3
37010565,Trứng trân thú: Xuất Vân Long Mãng (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Xuất Vân Long Mãng </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Ngoại]</color> ",3
37010566,Trứng trân thú: Du Cửu Manh Manh Miêu (Cấp 20),Cloth2_12,20,20,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Du Cửu Manh Manh Miêu </color>Bảo Bảo <color=#00FF00>cấp 20</color> <color=#FFFF00>[Ngoại]</color> ",3
37010567,Trứng trân thú: Ngạo Vân Thương Long (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010568,Trứng trân thú: Ngạo Vân Thương Long (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Nội]</color> ",3
37010569,Trứng trân thú: Ngạo Vân Thương Long (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Nội]</color> ",3
37010570,Trứng trân thú: Ngạo Vân Thương Long (Cấp 65),Cloth2_12,65,65,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 65</color> <color=#FFFF00>[Nội]</color> ",3
37010571,Trứng trân thú: Ngạo Vân Thương Long (Cấp 75),Cloth2_12,75,75,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 75</color> <color=#FFFF00>[Nội]</color> ",3
37010572,Trứng trân thú: Ngạo Vân Thương Long (Cấp 85),Cloth2_12,85,85,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 85</color> <color=#FFFF00>[Nội]</color> ",3
37010573,Trứng trân thú: Ngạo Vân Thương Long (Cấp 95),Cloth2_12,95,95,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Ngạo Vân Thương Long </color>Bảo Bảo <color=#00FF00>cấp 95</color> <color=#FFFF00>[Nội]</color> ",3
37010574,Trứng trân thú: Thái Cổ Long Hồn (Cấp 5),Cloth2_12,5,5,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thái Cổ Long Hồn </color>Bảo Bảo <color=#00FF00>cấp 5</color> <color=#FFFF00>[Nội]</color> ",3
37010575,Trứng trân thú: Thái Cổ Long Hồn (Cấp 45),Cloth2_12,45,45,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thái Cổ Long Hồn </color>Bảo Bảo <color=#00FF00>cấp 45</color> <color=#FFFF00>[Nội]</color> ",3
37010576,Trứng trân thú: Thái Cổ Long Hồn (Cấp 55),Cloth2_12,55,55,true,0,0,true,true,false,1,-1,-1,,9999995,Trứng trân thú,"Trứng Trân Thú quý hiếm, nở ra trân thú <color=#00FF00> Thái Cổ Long Hồn </color>Bảo Bảo <color=#00FF00>cấp 55</color> <color=#FFFF00>[Nội]</color> ",3
