ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,IDFamily10M
20109009,Phi Bào Chi Giác,Stiletto1_9,9,9,true,1261,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Được kết thành từ hàn thiết ngàn năm, cong cong, phía trước nhọn phía sau sắc, hơi bầu bầu tinh tế, lấp lánh ánh sáng bạc. Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 90.",2
20109010,Thái Hồng Chi Tiễn,Stiletto1_10,10,10,true,1709,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Là tiễn để trong ống tay áo tương truyền do Tiêu Dao Đạo Nhân tạo ra, ánh sáng tựa như cầu vồng, màu sắc kỳ lạ phi phàm, có thể dùng để làm võ kim thạch. Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 100.",2
20109011,Nhược Thuỷ Chi Giác,Stiletto1_11,11,11,true,2203,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Ngọc khí được 1 vị tiên nhân làm ra, bề ngoài cứng cáp, nhưng bề trong thì lại mỏng. Dùng để đục lổ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 110.",2
20109012,Liệt Trận Phi Tiễn,Stiletto1_12,12,12,true,2849,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Thiên địa đối phong liệt trận chi vật, có ngoại hình giống như phi tiễn, lợi thấu phi phàm. Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 120.",2
20109013,Tàng Tân Chi Giác,Stiletto1_13,13,13,true,3540,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Phạm âm cảm hoá sư tâm chi giác, bề ngoài cứng cáp vô cùng, Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 130.",2
20109014,Thạch Viêm Chi Tiễn,Stiletto1_14,14,14,true,4375,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Từ kim thạch nghiền nát và chế thành thần khí chi tiễn, có thể tinh luyện thần linh chi lực. Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 140.",2
20109015,Tam Giới Chi Tiễn,Stiletto1_15,15,15,true,5212,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,"Dựng sinh vu tam giới, thần khi do vô hình vô tượng vô vi tạo hành, có thể làm cho thần khí chuyển hóa thành linh khí. Dùng để đục lỗ trang bị, tối đa 3 lỗ.<br><color=#43DBFF>Thích hợp cho trang bị từ cấp 1 đến cấp 150.",2
20109101,Điểm Kim Chi Tiễn,Stiletto1_16,10,1,true,4,1,true,true,false,15000,-1,-1,,-1,Vật liệu đục lỗ,Thần Ma Chi Tiễn có thể phóng ra lực hồn phách. Dùng để đục lỗ thứ 4 của trang bị.,2
20109102,Huyền Thiên Hàn Ngọc,Merchandise3_11,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Vật phẩm hiếm có,"Hàn Ngọc không tỳ vết, vô cùng hiếm có. Có thể sử dụng 5 viên Huyền Thiên Hàn Ngọc, thông qua kỹ năng gia công nguyên liệu thành Hàn Ngọc Tinh Túy.<br><color=#00FF00>Trong mục <color=#FFFF00>Chế Tạo</color>, chọn <color=#FFFF00>Mặc định</color>, sau đó tìm đến công thức <color=#FFFF00>Hàn Ngọc Tinh Túy</color>, có thể chế tạo <color=#FFFF00>[Hàn Ngọc Tinh Túy]</color></color>",2
20109103,Hàn Ngọc Tinh Túy,Merchandise3_16,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Vật phẩm hiếm có,"Tinh túy của Hàn Ngọc, là nguyên liệu chế tạo các trang bị đặc thù. Dùng để đục lỗ thứ 4 của trang bị.",2
20200000,Ngân Phiếu,CircularTaskTool14_4,1,1,true,4,1,false,false,false,15000,-1,-1,,21007,Ngân phiếu,Tấm ngân phiếu này có thể quy đổi ra số lượng <color=#00FF00>tiền vàng</color> tương ứng giá trị ghi trên phiếu.<br><color=#00FF00>(Nhấn để sử dụng),2
20200001,Kim Nguyên Bảo Phiếu,CircularTaskTool105_10,1,1,true,4,1,false,false,false,15000,-1,-1,,21007,Kim nguyên bảo phiếu,Tấm ngân phiếu này có thể quy đổi ra số lượng <color=#00FF00>Kim Nguyên Bảo</color> tương ứng giá trị ghi trên phiếu.<br><color=#00FF00>(Nhấn để sử dụng),2
20200002,Ngân Phiếu (Giao Tử),CircularTaskTool14_4,1,1,true,4,1,false,false,false,15000,-1,-1,,21007,Ngân phiếu,Tấm ngân phiếu này có thể quy đổi ra số lượng <color=#00FF00>giao tử</color> tương ứng giá trị ghi trên phiếu.<br><color=#00FF00>(Nhấn để sử dụng),2
20200003,Kim Nguyên Bảo Phiếu (Khóa),CircularTaskTool6_7,1,1,true,4,1,false,false,false,15000,-1,-1,,21007,Kim nguyên bảo phiếu,Tấm ngân phiếu này có thể quy đổi ra số lượng <color=#00FF00>Kim Nguyên Bảo Khóa</color> tương ứng giá trị ghi trên phiếu.<br><color=#00FF00>(Nhấn để sử dụng),2
20301001,Đào Từ Bình,OtherTools1_1,1,1,true,100,25,true,true,false,15000,-1,-1,,-1,Vật liệu chế dược,"Được làm từ gốm, bình dùng để dựng dược hoàn",2
20301002,Bạch Ngọc Bình,OtherTools1_3,1,1,true,500,125,true,true,false,15000,-1,-1,,-1,Vật liệu chế dược,"Được làm ra từ bạch ngọc, bình dùng để dựng dược hoàn.",2
20301003,Phỉ Thúy Bình,OtherTools1_2,1,1,true,5000,135,true,true,false,15000,-1,-1,,-1,Vật liệu chế dược,"Được làm từ phỉ thúy, bình dùng để dựng dược hoàn.",2
20302000,Thánh Thú Lân,Treasure3_9,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Vật phẩm đặc thù,"Vảy thánh thú Kỳ Lân có màu vàng sáng chói. Thu thập đủ số lượng nhất định, có thể đến <color=#00FF00>Tô Châu</color> tìm <color=#00FF00>Vân San San</color> đổi lấy <color=#FFFF00>bộ trang bị trân thú</color>.",2
20302001,Thánh Thú Nha,Treasure3_10,1,1,true,4,1,true,true,false,15000,-1,-1,,-1,Vật phẩm đặc thù,"Răng thánh thú Kỳ Lân có màu vàng sáng chói. Thu thập đủ số lượng nhất định, có thể đến <color=#00FF00>Tô Châu</color> tìm <color=#00FF00>Vân San San</color> tiến hành <color=#FFFF00>thăng cấp sao</color> cho trang bị trân thú.",2
20304001,La Hán Ấn,MenpaiGoods_1,1,1,true,200,50,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ sơ cấp chuyên dùng cho khai quang.,2
20304002,Phật Ấn,MenpaiGoods_2,1,1,true,1000,250,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ cao cấp chuyên dùng cho khai quang.,2
20304003,Hỏa Đan,OtherTools1_15,1,1,true,200,50,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ sơ cấp chuyên dùng cho Thánh Hỏa Thuật.,2
20304004,Diễm Đan,OtherTools1_16,1,1,true,1000,250,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ cao cấp chuyên dùng cho Thánh Hỏa Thuật.,2
20304005,Mã Nghị,Corn_10,1,1,true,75,15,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304006,Độc Phong,PetFood_9,2,2,true,125,25,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304007,Tri Thù,OtherTools2_1,3,3,true,175,35,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Vài con trùng độc, có thể dùng để chế độc, rượu và thuốc.",2
20304008,Ngô Công,MenpaiLiveSkill_9,4,4,true,225,45,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304009,Hát Tử,OtherTools2_2,5,5,true,275,55,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304010,Thiềm Thừ,Herbal2_13,6,6,true,325,65,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Vài con trùng độc, có thể dùng để chế độc, rượu và thuốc.",2
20304011,Ngân Hoàn Xà,TaskTools5_12,7,7,true,375,75,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304012,Kim Hoàn Xà,OtherTools2_3,8,8,true,425,85,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304013,Trúc Diệp Thanh,TaskTools5_11,9,9,true,475,95,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Vài con trùng độc, có thể dùng để chế độc, rượu và thuốc.",2
20304014,Nhãn Kính Xà,TaskTools5_10,10,10,true,525,105,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304015,Nhãn Kính Vương Xà,TaskTools7_1,11,11,true,575,115,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304016,Mãng Cổ Chu Cáp,Herbal2_11,12,12,true,625,125,true,true,false,15000,-1,-1,,-1,Bạn sinh thảo dược,"Một chút độc trùng, có thể dùng để chế độc, làm rượu.",2
20304017,Tuyên Chỉ,OtherTools2_4,1,1,true,200,50,true,true,false,15000,-1,-1,,-1,Tạp Vật,Dùng cho công nghệ hoặc chế tạo giấy.,2
20304018,Quyên Chỉ,OtherTools2_5,1,1,true,1000,250,true,true,false,15000,-1,-1,,-1,Tạp Vật,Dùng cho công nghệ hoặc chế tạo giấy.,2
20304019,Phù Chỉ,OtherTools2_6,1,1,true,5000,350,true,true,false,15000,-1,-1,,-1,Tạp Vật,Dùng cho công nghệ hoặc chế tạo giấy.,2
20304020,Băng Tinh,OtherTools2_7,1,1,true,200,50,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ trung cấp chuyên dùng cho Huyền Băng thuật.,2
20304021,Hàn Tinh,OtherTools2_8,1,1,true,1000,250,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ trung cấp chuyên dùng cho Huyền Băng thuật.,2
20304022,Diễu Tinh,OtherTools2_9,1,1,true,5000,1250,true,true,false,15000,-1,-1,,-1,Tạp Vật,Đạo cụ chuyên dụng cao cấp cho Huyền Băng thuật.,2
20308001,Vũ Khí Đả Tạo Đồ (Cấp 1),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 10 trở xuống.",2
20308002,Vũ Khí Đả Tạo Đồ (Cấp 2),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 20 trở xuống.",2
20308003,Vũ Khí Đả Tạo Đồ (Cấp 3),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 30 trở xuống.",2
20308004,Vũ Khí Đả Tạo Đồ (Cấp 4),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 40 trở xuống.",2
20308005,Vũ Khí Đả Tạo Đồ (Cấp 5),Scroll_1,5,5,true,1000,250,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 50 trở xuống.",2
20308006,Vũ Khí Đả Tạo Đồ (Cấp 6),Scroll_1,6,6,true,1500,375,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 60 trở xuống.",2
20308007,Vũ Khí Đả Tạo Đồ (Cấp 7),Scroll_1,7,7,true,2100,525,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 70 trở xuống.",2
20308008,Vũ Khí Đả Tạo Đồ (Cấp 8),Scroll_1,8,8,true,2800,700,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 80 trở xuống.",2
20308009,Vũ Khí Đả Tạo Đồ (Cấp 9),Scroll_1,9,9,true,3600,900,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 90 trở xuống.",2
20308010,Vũ Khí Đả Tạo Đồ (Cấp 10),Scroll_1,10,10,true,4500,1125,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 100 trở xuống.",2
20308011,Vũ Khí Đả Tạo Đồ (Cấp 11),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 110 trở xuống.",2
20308012,Vũ Khí Đả Tạo Đồ (Cấp 12),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 120 trở xuống.",2
20308013,Vũ Khí Đả Tạo Đồ (Cấp 13),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 130 trở xuống.",2
20308014,Vũ Khí Đả Tạo Đồ (Cấp 14),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 140 trở xuống.",2
20308015,Vũ Khí Đả Tạo Đồ (Cấp 15),Scroll_1,5,5,true,1000,250,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 150 trở xuống.",2
20308016,Vũ Khí Đả Tạo Đồ (Cấp 16),Scroll_1,6,6,true,1500,375,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 160 trở xuống.",2
20308017,Vũ Khí Đả Tạo Đồ (Cấp 17),Scroll_1,7,7,true,2100,525,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 170 trở xuống.",2
20308018,Vũ Khí Đả Tạo Đồ (Cấp 18),Scroll_1,8,8,true,2800,700,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 180 trở xuống.",2
20308019,Vũ Khí Đả Tạo Đồ (Cấp 19),Scroll_1,9,9,true,3600,900,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 190 trở xuống.",2
20308020,Vũ Khí Đả Tạo Đồ (Cấp 20),Scroll_1,10,10,true,4500,1125,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo vũ khí (đao phủ, thương bổng, đơn đoản, song đoản, phiến, song hoàn, nỏ, trượng, tiêu kiếm, trường đao) cấp 200 trở xuống.",2
20308101,Phòng Cụ Đả Tạo Đồ (Cấp 1),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 10 trở xuống.",2
20308102,Phòng Cụ Đả Tạo Đồ (Cấp 2),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 20 trở xuống.",2
20308103,Phòng Cụ Đả Tạo Đồ (Cấp 3),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 30 trở xuống.",2
20308104,Phòng Cụ Đả Tạo Đồ (Cấp 4),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 40 trở xuống.",2
20308105,Phòng Cụ Đả Tạo Đồ (Cấp 5),Scroll_1,5,5,true,1000,250,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 50 trở xuống.",2
20308106,Phòng Cụ Đả Tạo Đồ (Cấp 6),Scroll_1,6,6,true,1500,375,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 60 trở xuống.",2
20308107,Phòng Cụ Đả Tạo Đồ (Cấp 7),Scroll_1,7,7,true,2100,525,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 70 trở xuống.",2
20308108,Phòng Cụ Đả Tạo Đồ (Cấp 8),Scroll_1,8,8,true,2800,700,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 80 trở xuống.",2
20308109,Phòng Cụ Đả Tạo Đồ (Cấp 9),Scroll_1,9,9,true,3600,900,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 90 trở xuống.",2
20308110,Phòng Cụ Đả Tạo Đồ (Cấp 10),Scroll_1,10,10,true,4500,1125,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 100 trở xuống.",2
20308111,Phòng Cụ Đả Tạo Đồ (Cấp 11),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 110 trở xuống.",2
20308112,Phòng Cụ Đả Tạo Đồ (Cấp 12),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 120 trở xuống.",2
20308113,Phòng Cụ Đả Tạo Đồ (Cấp 13),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 130 trở xuống.",2
20308114,Phòng Cụ Đả Tạo Đồ (Cấp 14),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 140 trở xuống.",2
20308115,Phòng Cụ Đả Tạo Đồ (Cấp 15),Scroll_1,5,5,true,1000,250,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 150 trở xuống.",2
20308116,Phòng Cụ Đả Tạo Đồ (Cấp 16),Scroll_1,6,6,true,1500,375,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 160 trở xuống.",2
20308117,Phòng Cụ Đả Tạo Đồ (Cấp 17),Scroll_1,7,7,true,2100,525,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 170 trở xuống.",2
20308118,Phòng Cụ Đả Tạo Đồ (Cấp 18),Scroll_1,8,8,true,2800,700,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 180 trở xuống.",2
20308119,Phòng Cụ Đả Tạo Đồ (Cấp 19),Scroll_1,9,9,true,3600,900,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 190 trở xuống.",2
20308120,Phòng Cụ Đả Tạo Đồ (Cấp 20),Scroll_1,10,10,true,4500,1125,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo phòng cụ (mão, y phục, hộ kiên, hộ thủ, hộ uyển, yêu đái, hài) cấp 200 trở xuống.",2
20308201,Trang Sức Đả Tạo Đồ (Cấp 1),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 10 trở xuống.",2
20308202,Trang Sức Đả Tạo Đồ (Cấp 2),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 20 trở xuống.",2
20308203,Trang Sức Đả Tạo Đồ (Cấp 3),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 30 trở xuống.",2
20308204,Trang Sức Đả Tạo Đồ (Cấp 4),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 40 trở xuống.",2
20308205,Trang Sức Đả Tạo Đồ (Cấp 5),Scroll_1,5,5,true,1000,250,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 50 trở xuống.",2
20308206,Trang Sức Đả Tạo Đồ (Cấp 6),Scroll_1,6,6,true,1500,375,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 60 trở xuống.",2
20308207,Trang Sức Đả Tạo Đồ (Cấp 7),Scroll_1,7,7,true,2100,525,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 70 trở xuống.",2
20308208,Trang Sức Đả Tạo Đồ (Cấp 8),Scroll_1,8,8,true,2800,700,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 80 trở xuống.",2
20308209,Trang Sức Đả Tạo Đồ (Cấp 9),Scroll_1,9,9,true,3600,900,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 90 trở xuống.",2
20308210,Trang Sức Đả Tạo Đồ (Cấp 10),Scroll_1,10,10,true,4500,1125,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần cho việc chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 100 trở xuống.",2
20308211,Trang Sức Đả Tạo Đồ (Cấp 11),Scroll_1,1,1,true,50,12,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 110 trở xuống.",2
20308212,Trang Sức Đả Tạo Đồ (Cấp 12),Scroll_1,2,2,true,100,25,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 120 trở xuống.",2
20308213,Trang Sức Đả Tạo Đồ (Cấp 13),Scroll_1,3,3,true,300,75,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 130 trở xuống.",2
20308214,Trang Sức Đả Tạo Đồ (Cấp 14),Scroll_1,4,4,true,600,150,true,true,false,15000,-1,-1,,-1,Đả Tạo Đồ,"Vật cần thiết chế tạo trang sức (hạng liên, giới chỉ, hộ phù) cấp 140 trở xuống.",2
