ID,Level,Type,Icon,Name,BasePrice,SellPrice,IsUniversal,Description
50621301,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 1),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621302,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 2),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621303,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 3),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621304,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 4),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621305,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 5),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621306,6,21,Gemzhuoke_2,Hồng Minh Tinh Thạch (Cấp 6 - Cấp 6),300000,2000,false,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch thành Hồng Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621307,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 1),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621308,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 2),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621309,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 3),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621310,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 4),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621311,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 5),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621312,6,21,LiJinGemzhuoke_2,Hồng Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 6),300000,2000,true,"Trác Khắc Thuần Tịnh Hồng Tinh Thạch - Thông Bảo thành Hồng Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621401,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 1),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621402,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 2),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621403,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 3),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621404,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 4),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621405,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 5),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621406,6,21,Gemzhuoke_11,Lục Minh Tinh Thạch (Cấp 6 - Cấp 6),300000,2000,false,"Trác Khắc Thuần Tịnh Lục Tinh Thạch thành Lục Minh Thạch, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50621407,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 1),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621408,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 2),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621409,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 3),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621410,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 4),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621411,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 5),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50621412,6,21,LiJinGemzhuoke_11,Lục Minh Tinh Thạch - Thông Bảo (Cấp 6 - Cấp 6),300000,2000,true,"Trác Khắc Thuần Tịnh Lục Tinh Thạch - Thông Bảo thành Lục Minh Thạch - Thông Bảo, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50701001,7,1,Gem6_2_4,Miêu Nhãn Thạch (Cấp 7),50000,1000,false,"Bảo thạch giống mắt mèo, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50701002,7,1,Gem6_1_1,Hổ Nhãn Thạch (Cấp 7),50000,1000,false,"Bảo thạch giống mắt hổ, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị."
50701003,7,1,LiJinGem6_2_4,Miêu Nhãn Thạch - Thông Bảo (Cấp 7),50000,1,true,"Bảo thạch giống mắt mèo, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50701004,7,1,LiJinGem6_1_1,Hổ Nhãn Thạch - Thông Bảo (Cấp 7),50000,1,true,"Bảo thạch giống mắt hổ, có thể khảm trên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50702001,7,2,Gem6_1_3,Hoàng Tinh Thạch (Cấp 7),150000,1000,false,"Tinh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50702002,7,2,Gem6_1_4,Lam Tinh Thạch (Cấp 7),150000,1000,false,"Tinh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50702003,7,2,Gem6_1_5,Hồng Tinh Thạch (Cấp 7),150000,1000,false,"Tinh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50702004,7,2,Gem6_1_6,Lục Tinh Thạch (Cấp 7),150000,1000,false,"Tinh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color>"
50702005,7,2,Gem6_2_5,Thuần Tịnh Hoàng Tinh Thạch (Cấp 7),300000,2000,false,"Hoàng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50702006,7,2,Gem6_2_9,Thuần Tịnh Lam Tinh Thạch (Cấp 7),300000,2000,false,"Lam Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50702007,7,2,Gem6_2_13,Thuần Tịnh Hồng Tinh Thạch (Cấp 7),300000,2000,false,"Hồng Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50702008,7,2,Gem6_2_6,Thuần Tịnh Lục Tinh Thạch (Cấp 7),300000,2000,false,"Lục Tinh Thạch tinh khiết, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#00FF00>Có thể sử dụng 3 viên Thuần Tịnh Bảo Thạch dung luyện thành một viên Minh Thạch cùng cấp độ.</color>"
50702009,7,2,LiJinGem6_1_3,Hoàng Tinh Thạch - Thông Bảo (Cấp 7),150000,1,true,"Tinh Thạch Vàng, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50702010,7,2,LiJinGem6_1_4,Lam Tinh Thạch - Thông Bảo (Cấp 7),150000,1,true,"Tinh Thạch Lam, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50702011,7,2,LiJinGem6_1_5,Hồng Tinh Thạch - Thông Bảo (Cấp 7),150000,1,true,"Tinh Thạch Đỏ, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
50702012,7,2,LiJinGem6_1_6,Lục Tinh Thạch - Thông Bảo (Cấp 7),150000,1,true,"Tinh Thạch Lục, có thể khảm lên trang bị tấn công <color=#FFFF00>Vũ Khí, Hộ Uyển, Giới Chỉ, Hộ Phù, Hạng Liên, Ám Khí, Võ Hồn, Long Văn, Lệnh Bài, Hào Hiệp Ấn</color>, cũng đồng thời có thể khảm trên trang bị trân thú loại tấn công <color=#FFFF00>Trảo, Hoàn, Sức</color>, không thể khảm nạm bảo thạch cùng loại trên cùng một trang bị.<br><color=#FFFF00>Có thể sử dụng Bảo Thạch Điêu Trác Phù điêu trác thành một viên Thuần Tịnh Bảo Thạch cùng cấp độ.</color><br><color=#00FF00>Bảo Thạch Thông Bảo, không thể hợp thành bảo thạch cấp cao hơn.</color>"
