ID,Name,ItemLevel,RequireLevel,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ScriptID,TypeDesc
37010090,Trứng trân thú: Hùng Miêu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010091,Trứng trân thú: Cường Hùng Miêu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010092,Trứng trân thú: Trân Hùng Miêu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010093,Trứng trân thú: Siêu Hùng Miêu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010094,Trứng trân thú: Thần Hùng Miêu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010095,Trứng trân thú: Bàng Giải (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010096,Trứng trân thú: Thanh Giải (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010097,Trứng trân thú: Đại Áp Giải (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010098,Trứng trân thú: Triều Hành Giải (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010099,Trứng trân thú: Nhung Ngao Giải (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010100,Trứng trân thú: Phấn Điệp (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010101,Trứng trân thú: Ban Điệp (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010102,Trứng trân thú: Quyên Điệp (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010103,Trứng trân thú: Hoàn Điệp (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010104,Trứng trân thú: Vĩ Điệp (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010105,Trứng trân thú: Oa Ngưu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010106,Trứng trân thú: Tráng Oa Ngưu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010107,Trứng trân thú: Trân Oa Ngưu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010108,Trứng trân thú: Siêu Oa Ngưu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010109,Trứng trân thú: Thần Oa Ngưu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010110,Trứng trân thú: Độc Hạt (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010111,Trứng trân thú: Linh Hạt (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010112,Trứng trân thú: Trân Hạt (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010113,Trứng trân thú: Thiên Hạt (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010114,Trứng trân thú: Ma Hạt (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010115,Trứng trân thú: Tiểu Mô (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010116,Trứng trân thú: Tráng Mô (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010117,Trứng trân thú: Trân Mô (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010118,Trứng trân thú: Thánh Mô (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010119,Trứng trân thú: Thần Mô (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010120,Trứng trân thú: Giáp Trùng (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010121,Trứng trân thú: Cường Giáp Trùng (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010122,Trứng trân thú: Trân Giáp Trùng (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010123,Trứng trân thú: Thánh Giáp Trùng (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010124,Trứng trân thú: Thần Giáp Trùng (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010125,Trứng trân thú: Đương Hỗ (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010126,Trứng trân thú: Linh Đương Hỗ (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010127,Trứng trân thú: Trân Đương Hỗ (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010128,Trứng trân thú: Thánh Đương Hỗ (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010129,Trứng trân thú: Thần Đương Hỗ (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010130,Trứng trân thú: Thần Xí Nga (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010131,Trứng trân thú: Quai Xí Nga (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010132,Trứng trân thú: Linh Xí Nga (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010133,Trứng trân thú: Thánh Xí Nga (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010134,Trứng trân thú: Hỏa Tông Thử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010135,Trứng trân thú: Viêm Hỏa Tông Thử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010136,Trứng trân thú: Huyền Dực Thú (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010137,Trứng trân thú: Xuy Huyền Dực Thú (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010138,Trứng trân thú: Ngọc Thố (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010139,Trứng trân thú: Hạo Nguyệt (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010140,Trứng trân thú: Thiềm Cung (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010141,Trứng trân thú: Thỏ Hằng Nga (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010142,Trứng trân thú: Tiêm Nha Bạo Long (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010143,Trứng trân thú: Lợi Nha Bạo Long (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010144,Trứng trân thú: Cang Nha Bạo Long (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010145,Trứng trân thú: Huyết Nha Bạo Long (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010146,Trứng trân thú: Áp Chủy Thú (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010147,Trứng trân thú: Áp Chủy Thú (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010148,Trứng trân thú: Áp Chủy Thú (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010149,Trứng trân thú: Áp Chủy Thú (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010150,Trứng trân thú: Áp Chủy Thú (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010151,Trứng trân thú: Áp Chủy Thú (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010152,Trứng trân thú: Áp Chủy Thú (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010153,Trứng trân thú: Tuyết Hồ (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010154,Trứng trân thú: Tuyết Hồ (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010155,Trứng trân thú: Tuyết Hồ (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010156,Trứng trân thú: Tuyết Hồ (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010157,Trứng trân thú: Tuyết Hồ (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010158,Trứng trân thú: Tuyết Hồ (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010159,Trứng trân thú: Tuyết Hồ (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010160,Trứng trân thú: Long Miêu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010161,Trứng trân thú: Long Miêu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010162,Trứng trân thú: Long Miêu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010163,Trứng trân thú: Long Miêu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010164,Trứng trân thú: Long Miêu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010165,Trứng trân thú: Long Miêu (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010166,Trứng trân thú: Long Miêu (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010167,Trứng trân thú: Tê Điểu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010168,Trứng trân thú: Tê Điểu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010169,Trứng trân thú: Tê Điểu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010170,Trứng trân thú: Tê Điểu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010171,Trứng trân thú: Tê Điểu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010172,Trứng trân thú: Tê Điểu (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010173,Trứng trân thú: Tê Điểu (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010174,Trứng trân thú: Hùng Miêu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010175,Trứng trân thú: Hùng Miêu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010176,Trứng trân thú: Hùng Miêu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010177,Trứng trân thú: Hùng Miêu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010178,Trứng trân thú: Hùng Miêu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010179,Trứng trân thú: Hùng Miêu (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010180,Trứng trân thú: Hùng Miêu (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010181,Trứng trân thú: Bàng Giải (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010182,Trứng trân thú: Bàng Giải (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010183,Trứng trân thú: Bàng Giải (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010184,Trứng trân thú: Bàng Giải (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010185,Trứng trân thú: Bàng Giải (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010186,Trứng trân thú: Bàng Giải (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010187,Trứng trân thú: Bàng Giải (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010188,Trứng trân thú: Hồ Điệp (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010189,Trứng trân thú: Hồ Điệp (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010190,Trứng trân thú: Hồ Điệp (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010191,Trứng trân thú: Hồ Điệp (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010192,Trứng trân thú: Hồ Điệp (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010193,Trứng trân thú: Hồ Điệp (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010194,Trứng trân thú: Hồ Điệp (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010195,Trứng trân thú: Oa Ngưu (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010196,Trứng trân thú: Oa Ngưu (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010197,Trứng trân thú: Oa Ngưu (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010198,Trứng trân thú: Oa Ngưu (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010199,Trứng trân thú: Oa Ngưu (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010200,Trứng trân thú: Oa Ngưu (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010201,Trứng trân thú: Oa Ngưu (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010202,Trứng trân thú: Hạt Tử (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010203,Trứng trân thú: Hạt Tử (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010204,Trứng trân thú: Hạt Tử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010205,Trứng trân thú: Hạt Tử (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010206,Trứng trân thú: Hạt Tử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010207,Trứng trân thú: Hạt Tử (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010208,Trứng trân thú: Hạt Tử (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010209,Trứng trân thú: Xuyên Sơn Giáp (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010210,Trứng trân thú: Xuyên Sơn Giáp (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010211,Trứng trân thú: Xuyên Sơn Giáp (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010212,Trứng trân thú: Xuyên Sơn Giáp (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010213,Trứng trân thú: Xuyên Sơn Giáp (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010214,Trứng trân thú: Lôi Lân (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010215,Trứng trân thú: Xuyên Sơn Giáp (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010216,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010217,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010218,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010219,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010220,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010221,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010222,Trứng trân thú: Huyền Giáp Lôi Xà (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010223,Trứng trân thú: Đương Hỗ (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010224,Trứng trân thú: Đương Hỗ (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010225,Trứng trân thú: Đương Hỗ (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010226,Trứng trân thú: Đương Hỗ (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010227,Trứng trân thú: Đương Hỗ (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010228,Trứng trân thú: Đương Hỗ (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010229,Trứng trân thú: Đương Hỗ (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010230,Trứng trân thú: Hải Tặc Thử (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010231,Trứng trân thú: Hải Tặc Thử (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010232,Trứng trân thú: Hải Tặc Thử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010233,Trứng trân thú: Hải Tặc Thử (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010234,Trứng trân thú: Hải Tặc Thử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010235,Trứng trân thú: Hải Tặc Thử (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010236,Trứng trân thú: Hải Tặc Thử (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010237,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010238,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010239,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010240,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010241,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010242,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010243,Trứng trân thú: Bảo Rương Đồng Tử (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010244,Trứng trân thú: Thụ Đại Hùng (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010245,Trứng trân thú: Thụ Đại Hùng (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010246,Trứng trân thú: Thụ Đại Hùng (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010247,Trứng trân thú: Thụ Đại Hùng (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010248,Trứng trân thú: Thụ Đại Hùng (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010249,Trứng trân thú: Thụ Đại Hùng (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010250,Trứng trân thú: Thụ Đại Hùng (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010251,Trứng trân thú: Hoan Lạc Trư (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010252,Trứng trân thú: Hoan Lạc Trư (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010253,Trứng trân thú: Hoan Lạc Trư (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010254,Trứng trân thú: Hoan Lạc Trư (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010255,Trứng trân thú: Hoan Lạc Trư (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010256,Trứng trân thú: Hoan Lạc Trư (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010257,Trứng trân thú: Hoan Lạc Trư (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010258,Trứng trân thú: Hỏa Tông Yêu Thử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010259,Trứng trân thú: Viêm Hỏa Yêu Thử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010260,Trứng trân thú: Huyền Dực Ma Thú (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010261,Trứng trân thú: Xuy Huyền Ma Thú (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010262,Trứng trân thú: Trân Kỳ Thử (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010263,Trứng trân thú: Kỳ Lân (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010264,Miêu hạng quyển: Cát Tường Miêu (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010265,Trứng trân thú: Trân Kỳ Thử (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010266,Trứng trân thú: Trân Kỳ Thử (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010267,Trứng trân thú: Trân Kỳ Thử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010268,Trứng trân thú: Ma Nha Bạo Long (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010269,Trứng trân thú: Đường Trang Thử (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010270,Trứng trân thú: Đường Trang Thử (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010271,Trứng trân thú: Đường Trang Thử (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010272,Trứng trân thú: Đường Trang Thử (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010273,Trứng trân thú: Đường Trang Thử (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010274,Trứng trân thú: Đường Trang Thử (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010275,Trứng trân thú: Đường Trang Thử (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010276,Trứng trân thú: Niên Thú (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010277,Trứng trân thú: Niên Thú (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010278,Trứng trân thú: Niên Thú (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010279,Trứng trân thú: Niên Thú (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010280,Trứng trân thú: Niên Thú (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010281,Trứng trân thú: Niên Thú (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010282,Trứng trân thú: Niên Thú (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010283,Trứng trân thú: Uyên ương (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010284,Trứng trân thú: Uyên ương (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010285,Trứng trân thú: Uyên ương (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010286,Trứng trân thú: Uyên ương (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010287,Trứng trân thú: Uyên ương (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010288,Trứng trân thú: Uyên ương (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010289,Trứng trân thú: Uyên ương (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010290,Trứng trân thú: Cầu Long (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010291,Trứng trân thú: Mao Lư (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010292,Trứng trân thú: Mao Lư (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010293,Trứng trân thú: Mao Lư (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010294,Trứng trân thú: Cùng Kỳ (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010295,Trứng trân thú: Cùng Kỳ (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010296,Trứng trân thú: Cùng Kỳ (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010297,Trứng trân thú: Cùng Kỳ (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010298,Trứng trân thú: Cùng Kỳ (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010299,Trứng trân thú: Cùng Kỳ (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010300,Trứng trân thú: Cùng Kỳ (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010301,Trứng trân thú: Tiểu Hồ Tiên (Cấp 5),5,5,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010302,Trứng trân thú: Tiểu Hồ Tiên (Cấp 45),45,45,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010303,Trứng trân thú: Tiểu Hồ Tiên (Cấp 55),55,55,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010304,Trứng trân thú: Tiểu Hồ Tiên (Cấp 65),65,65,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010305,Trứng trân thú: Tiểu Hồ Tiên (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010306,Trứng trân thú: Tiểu Hồ Tiên (Cấp 85),85,85,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010307,Trứng trân thú: Tiểu Hồ Tiên (Cấp 95),95,95,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
37010308,Trứng trân thú: Cầu Long (Cấp 75),75,75,0,true,true,false,1,-1,-1,9999995,Trứng trân thú
