ID,Name,Icon,ItemLevel,RequireLevel,BoundMoney,BasePrice,SellPrice,Throwable,Sellable,Bound,Stack,MaxUsageTimes,DurationHour,ExtraHint,ScriptID,TypeDesc,Description,IDFamily10M
30071316,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 6)</color>,ZhenYuan5_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071317,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 7)</color>,ZhenYuan5_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071318,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 8)</color>,ZhenYuan5_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071319,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 9)</color>,ZhenYuan5_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071320,<color=#FF8B0F>Chân Nguyên Né Tránh (Cấp 10)</color>,ZhenYuan5_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071321,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 1)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071322,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 2)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071323,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 3)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071324,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 4)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071325,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 5)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071326,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 6)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071327,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 7)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071328,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 8)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071329,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 9)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071330,<color=#FFFF00>Chân Nguyên Né Tránh (Cấp 10)</color>,ZhenYuanGold1_1,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071331,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 1)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071332,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 2)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071333,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 3)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071334,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 4)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071335,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 5)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071336,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 6)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071337,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 7)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071338,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 8)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071339,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 9)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071340,<color=#FFFFFF>Chân Nguyên Hội Công (Cấp 10)</color>,ZhenYuan5_2,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071341,<color=#00FF00>Chân Nguyên Hội Công (Cấp 1)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071342,<color=#00FF00>Chân Nguyên Hội Công (Cấp 2)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071343,<color=#00FF00>Chân Nguyên Hội Công (Cấp 3)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071344,<color=#00FF00>Chân Nguyên Hội Công (Cấp 4)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071345,<color=#00FF00>Chân Nguyên Hội Công (Cấp 5)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071346,<color=#00FF00>Chân Nguyên Hội Công (Cấp 6)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071347,<color=#00FF00>Chân Nguyên Hội Công (Cấp 7)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071348,<color=#00FF00>Chân Nguyên Hội Công (Cấp 8)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071349,<color=#00FF00>Chân Nguyên Hội Công (Cấp 9)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071350,<color=#00FF00>Chân Nguyên Hội Công (Cấp 10)</color>,ZhenYuan5_3,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071351,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 1)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071352,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 2)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071353,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 3)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071354,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 4)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071355,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 5)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071356,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 6)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071357,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 7)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071358,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 8)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071359,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 9)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071360,<color=#1A9FFF>Chân Nguyên Hội Công (Cấp 10)</color>,ZhenYuan5_4,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071361,<color=#D829FF>Chân Nguyên Hội Công (Cấp 1)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071362,<color=#D829FF>Chân Nguyên Hội Công (Cấp 2)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071363,<color=#D829FF>Chân Nguyên Hội Công (Cấp 3)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071364,<color=#D829FF>Chân Nguyên Hội Công (Cấp 4)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071365,<color=#D829FF>Chân Nguyên Hội Công (Cấp 5)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071366,<color=#D829FF>Chân Nguyên Hội Công (Cấp 6)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071367,<color=#D829FF>Chân Nguyên Hội Công (Cấp 7)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071368,<color=#D829FF>Chân Nguyên Hội Công (Cấp 8)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071369,<color=#D829FF>Chân Nguyên Hội Công (Cấp 9)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071370,<color=#D829FF>Chân Nguyên Hội Công (Cấp 10)</color>,ZhenYuan5_5,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071371,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 1)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071372,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 2)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071373,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 3)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071374,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 4)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071375,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 5)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071376,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 6)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071377,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 7)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
30071378,<color=#FF8B0F>Chân Nguyên Hội Công (Cấp 8)</color>,ZhenYuan5_6,1,1,false,4,1,true,true,false,1,-1,-1,,-1,Chân Nguyên,"Viên chân nguyên quý hiếm, gắn lên trang bị sẽ gia tăng <color=#FFFF00>thuộc tính</color> vốn có của <color=#00FF00>trang bị</color> cũng như thuộc tính tăng cường của <color=#00FF00>bảo thạch</color> đã được khảm nạm trên trang bị đó.",3
