RowIndex,Tag,ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction,Text,ChildrenJSON
1578,,5011015,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 5),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv5,,20,,
1579,,5011016,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 6),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv6,,20,,
1580,,5011017,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 7),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv7,,20,,
1581,,5011018,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 8),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv8,,20,,
1582,,5011019,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 9),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv9,,20,,
1583,,50121,-1,Canh Khí Hộ Thể (Cấp 1),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv1,,20,,
1584,,50122,-1,Canh Khí Hộ Thể (Cấp 2),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv2,,20,,
1585,,50123,-1,Canh Khí Hộ Thể (Cấp 3),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv3,,20,,
1586,,50124,-1,Canh Khí Hộ Thể (Cấp 4),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv4,,20,,
1587,,50125,-1,Canh Khí Hộ Thể (Cấp 5),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv5,,20,,
1588,,50126,-1,Canh Khí Hộ Thể (Cấp 6),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv6,,20,,
1589,,50127,-1,Canh Khí Hộ Thể (Cấp 7),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv7,,20,,
1590,,50128,-1,Canh Khí Hộ Thể (Cấp 8),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv8,,20,,
1591,,50129,-1,Canh Khí Hộ Thể (Cấp 9),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv9,,20,,
1592,,5012011,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 1),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv1,,20,,
1593,,5012012,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 2),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv2,,20,,
1594,,5012013,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 3),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv3,,20,,
1595,,5012014,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 4),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv4,,20,,
1596,,5012015,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 5),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv5,,20,,
1597,,5012016,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 6),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv6,,20,,
1598,,5012017,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 7),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv7,,20,,
1599,,5012018,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 8),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv8,,20,,
1600,,5012019,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 9),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv9,,20,,
1601,,50131,-1,Tán Hồn Trận Thuật (Cấp 1),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv1,,20,,
1602,,50132,-1,Tán Hồn Trận Thuật (Cấp 2),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv2,,20,,
1603,,50133,-1,Tán Hồn Trận Thuật (Cấp 3),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv3,,20,,
1604,,50134,-1,Tán Hồn Trận Thuật (Cấp 4),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv4,,20,,
1605,,50135,-1,Tán Hồn Trận Thuật (Cấp 5),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv5,,20,,
1606,,50136,-1,Tán Hồn Trận Thuật (Cấp 6),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv6,,20,,
1607,,50137,-1,Tán Hồn Trận Thuật (Cấp 7),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv7,,20,,
1608,,50138,-1,Tán Hồn Trận Thuật (Cấp 8),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv8,,20,,
1609,,50139,-1,Tán Hồn Trận Thuật (Cấp 9),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv9,,20,,
1610,,5013011,-1,Tán Hồn Trận Thuật - Trận (Cấp 1),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv1,,20,,
1611,,5013012,-1,Tán Hồn Trận Thuật - Trận (Cấp 2),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv2,,20,,
1612,,5013013,-1,Tán Hồn Trận Thuật - Trận (Cấp 3),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv3,,20,,
1613,,5013014,-1,Tán Hồn Trận Thuật - Trận (Cấp 4),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv4,,20,,
1614,,5013015,-1,Tán Hồn Trận Thuật - Trận (Cấp 5),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv5,,20,,
1615,,5013016,-1,Tán Hồn Trận Thuật - Trận (Cấp 6),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv6,,20,,
1616,,5013017,-1,Tán Hồn Trận Thuật - Trận (Cấp 7),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv7,,20,,
1617,,5013018,-1,Tán Hồn Trận Thuật - Trận (Cấp 8),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv8,,20,,
1618,,5013019,-1,Tán Hồn Trận Thuật - Trận (Cấp 9),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv9,,20,,
1619,,5013021,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 1),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv1,,20,,
1620,,5013022,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 2),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv2,,20,,
1621,,5013023,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 3),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv3,,20,,
1622,,5013024,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 4),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv4,,20,,
1623,,5013025,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 5),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv5,,20,,
1624,,5013026,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 6),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv6,,20,,
1625,,5013027,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 7),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv7,,20,,
1626,,5013028,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 8),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv8,,20,,
1627,,5013029,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 9),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv9,,20,,
1628,,50141,-1,Khí Xung Tiêu Hán (Cấp 1),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv1,,20,,
1629,,50142,-1,Khí Xung Tiêu Hán (Cấp 2),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv2,,20,,
1630,,50143,-1,Khí Xung Tiêu Hán (Cấp 3),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv3,,20,,
1631,,50144,-1,Khí Xung Tiêu Hán (Cấp 4),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv4,,20,,
1632,,50145,-1,Khí Xung Tiêu Hán (Cấp 5),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv5,,20,,
1633,,50146,-1,Khí Xung Tiêu Hán (Cấp 6),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv6,,20,,
1634,,50147,-1,Khí Xung Tiêu Hán (Cấp 7),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv7,,20,,
1635,,50148,-1,Khí Xung Tiêu Hán (Cấp 8),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv8,,20,,
1636,,50149,-1,Khí Xung Tiêu Hán (Cấp 9),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv9,,20,,
1637,,5014011,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 1),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv1,,20,,
1638,,5014012,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 2),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv2,,20,,
1639,,5014013,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 3),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv3,,20,,
1640,,5014014,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 4),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv4,,20,,
1641,,5014015,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 5),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv5,,20,,
1642,,5014016,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 6),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv6,,20,,
1643,,5014017,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 7),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv7,,20,,
1644,,5014018,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 8),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv8,,20,,
1645,,5014019,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 9),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv9,,20,,
1646,,50151,-1,Thập Tam Thái Bảo (Cấp 1),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv1,,20,,
1647,,50152,-1,Thập Tam Thái Bảo (Cấp 2),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv2,,20,,
1648,,50153,-1,Thập Tam Thái Bảo (Cấp 3),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv3,,20,,
1649,,50154,-1,Thập Tam Thái Bảo (Cấp 4),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv4,,20,,
1650,,50155,-1,Thập Tam Thái Bảo (Cấp 5),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv5,,20,,
1651,,50156,-1,Thập Tam Thái Bảo (Cấp 6),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv6,,20,,
1652,,50157,-1,Thập Tam Thái Bảo (Cấp 7),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv7,,20,,
1653,,50158,-1,Thập Tam Thái Bảo (Cấp 8),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv8,,20,,
1654,,50159,-1,Thập Tam Thái Bảo (Cấp 9),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv9,,20,,
1655,,5015011,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 1),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv1,,20,,
1656,,5015012,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 2),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv2,,20,,
1657,,5015013,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 3),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv3,,20,,
1658,,5015014,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 4),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv4,,20,,
