ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,OfferMapID,OfferMapName,OfferNPCID,OfferNPCName,CompleteMapID,CompleteMapName,CompleteNPCID,CompleteNPCName,ObjectiveJSON,AllChildrenJSON
10369001,10369,4,1,-1,Hùng Miêu Ham Chơi,"Để hưởng ứng phong trào bảo vệ động vật quý hiếm hoang dã của quốc gia, chúng tôi đã nhận nuôi 2 chú gấu trúc, đặt tên là Thiên Thiên và Long Long. Ta chủ yếu phụ trách chăm sóc sinh hoạt hàng ngày của chúng. Trong lúc được chăm sóc và bảo vệ, 2 chú cũng đóng vai trò linh vật. Hi vọng người chơi cũng sẽ yêu thích chúng.<br>    Hai chú gấu này rất đáng yêu, lúc mới đến chúng rất sợ người lạ, không dám đi lung tung. Hiện nay số lượng người đến thăm chúng hàng ngày rất nhiều, chúng cũng đã quen với mọi người, nên cũng đã dần thích nghi với cuộc sống ở Đại Lý, thậm chí rất thích dạo chơi trên phố. Bá tánh nhìn thấy 2 chú cũng không sợ hãi, còn cho 2 chú thức ăn. Không biết hiện giờ 2 chú lại đi đâu chơi rồi, không biết có ăn uống lung tung không đây. Phiền các hạ hãy tìm trong thành Đại Lý, nếu gặp chúng, thì hãy nhắn chúng mau về nhà, đừng quá ham chơi, như vậy ta cũng an tâm hơn. Xin phiền các hạ! Thông thường chúng hay dạo chơi trên đường lớn phía Đông và đường lớn phía Tây ở giữa Đông Môn và Tây Môn.","Là Triệu Thiên Sư nói các hạ tới ư? Mọi người trong Thần Long thật tốt, ai cũng chiếu cố chúng tôi, đặc biệt là Triệu Thiên Sư. Sau khi đến với Thần Long, ông ta xem ta như con gái, chúng tôi tinh nghịch như vậy, khiến gia đình ông ấy rất lo lắng. Thật xấu hổ. Đa tạ các hạ, chúng tôi về nhà đây!",15,10370,-1,2,Đại Lý,131,Tiền Long,2,Đại Lý,112,Triệu Thiên Sư,"[{""Tag"":""EnterArea"",""Attributes"":{""MapID"":""2""},""Children"":[{""Tag"":""Area"",""Attributes"":{""Name"":""Hùng Miêu Lang Thang"",""PosX"":""4495"",""PosY"":""6277"",""Radius"":""200"",""EnterDialog"":""Là Triệu Thiên Sư nói các hạ tới ư?"",""EnterMessage"":""Đa tạ các hạ, chúng tôi về nhà đây!""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10368""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""131""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""112""}},{""Tag"":""EnterArea"",""Attributes"":{""MapID"":""2""},""Children"":[{""Tag"":""Area"",""Attributes"":{""Name"":""Hùng Miêu Lang Thang"",""PosX"":""4495"",""PosY"":""6277"",""Radius"":""200"",""EnterDialog"":""Là Triệu Thiên Sư nói các hạ tới ư?"",""EnterMessage"":""Đa tạ các hạ, chúng tôi về nhà đây!""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""515""}}]"
10370001,10370,0,1,-1,Y Thuật Của Tây Vực,"Các hạ, ta muốn nhờ các hạ giúp 1 việc.<br>  Cách đây không lâu, có 1 người tên Vương Triều đến Thư viện Tung Dương, đi vào kho sách tìm sách y, tìm cách trị liệu cho 1 loại bệnh. Nhưng hắn ta không tìm thấy, thất vọng quay về rồi.<br>  Gần đây ta đã tìm được 1 chút manh mối trong 1 cuốn sách y. Nhờ các hạ đem <color=#ff7b00> Y Điển<color=#473115> tặng cho <color=#b029ff>Tiêu Nhượng<color=#473115>, hỏi ông ấy có kiến giải gì.","Sách này đúng là rất tuyệt, chắc có thể giải đáp được vấn đề ta gặp bây giờ!",19,10371,-1,23,Tung Sơn,613,Lục Tùng,26,Tây Hồ,812,Tô Phi,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002161"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10369""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""23"",""NPCID"":""613""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002161"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""515""}}]"
10371001,10371,0,1,-1,Mười Năm Lại Mười Năm,"Các hạ, lâu rồi không gặp, hi vọng các hạ vẫn khỏe từ khi chúng ta chia tay nhau, nghĩ thì chúng ta quen biết đã lâu, nay võ nghệ của các hạ đã có chút thành tựu nhỏ, cũng có danh tiếng trong giang hồ. Nhưng vỏ quít dày thì có móng tay nhọn, việc học là vô bờ bến. Giờ đây, đã đến lúc các hạ nên bắt đầu những rèn luyện sâu hơn. Trong <color=#1cab2a>Lạc Dương<color=#473115> ta có 1 sư huynh đồng môn: <color=#b029ff>Châu Thiên Sư#<color=#473115>,  y rất lương thiện, luôn xem chức vụ của mình là việc dìu dắt những người mới chậm tiến. Ta giới thiệu cho các hạ đến gặp y, tin rằng các hạ sẽ học được nhiều y, mau đi đi nào. <br>    Đường giang hồ xa xôi, sau này sẽ gặp lại!","Sư đệ ta đúng là có mắt nhìn người, các hạ tư chất thông minh hơn người, sau này nhất định sẽ thành đại nghiệp. Nhưng giang hồ đường xa nhất định phải cố gắng thêm. Những việc sau này ta sẽ từ từ nói với các hạ, những cái <color=#ff7b00>Loa <color=#473115>này xem như là chút lễ mọn, các hạ hãy nhận lấy, <color=#1cab2a>sử dụng vật này sẽ khiến cho tất cả những người trong giang hồ nghe được tiếng của các hạ<color=#473115>.",20,10372,-1,2,Đại Lý,112,Triệu Thiên Sư,3,Lạc Dương,477,Châu Thiên Sư,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""},""Children"":[]}]","[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""112""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10372001,10372,0,1,-1,Học Tập Tổ Đội,"Hành tẩu giang hồ nhất định phải có tri kỉ bằng hữu. Cái gọi là đoàn kết là sức mạnh, vừa có thể chăm sóc cho nhau, vừa có thể chỉ dẫn nhau, quá tốt phải không? Ta có 1 hảo hữu <color=#b029ff>Ngô Thử Nhân<color=#473115>, võ công tuy không xuất chúng lắm, nhưng y giao du với rộng, khắp nơi đều có bằng hữu. Các hạ đi tìm y nhờ y chỉ giáo đi, sẽ có ích trên sỏi đời giang hồ lắm đấy. Y ở <color=#1cab2a>Lạc Dương <color=#ff7b00>Cửu Châu Thương Hội<color=#473115>, nhớ là phải học đàng hoàng đó.","Ta đã nói cho các hạ biết cách lập tổ đội rồi, sau này cần các hạ từ từ lãnh ngộ. Khi gặp việc gì thì đừng nên nôn nóng, nhớ kết giao thêm nhiều bằng hữu, mỗi một bằng hữu quen biết với các hạ đều có thể là 1 vị sư phụ. Hỗ trợ lẫn nhau tận tình chỉ dẫn vậy mới được xem là nghĩa khí trong giang hồ. Miếng <color=#ff7b00>Tân Thủ Lệnh Bài cấp 1 <color=#473115>này các hạ hãy nhận lấy, có vật này có thể đi đến <color=#1cab2a>Tô Châu<color=#b029ff>Lương Sư Thành đổi <color=#1cab2a>1 Bộ Trang Bị Sư Môn cấp 20<color=#473115>.",21,10373,-1,3,Lạc Dương,477,Châu Thiên Sư,3,Lạc Dương,406,Ngô Thử Nhân,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""406""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10371""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""406""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""406""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10373001,10373,0,1,-1,Lạc Dương Kỳ Thánh,"Năm xưa Chưởng Môn phái Tiêu Dao Vô Nhai Tử tại Lôi Cổ Sơn để lại <color=#1cab2a>Trân Long Kỳ Cuộc<color=#473115>, tuyển chọn người có duyên để truyền lại Tiêu Dao Y Bát. Cũng nhờ có Hư Trúc tiên sinh phá giải trân long, kế thừa hương hỏa Tiêu Dao mới có được địa vị của phái Tiêu Dao trên giang hồ như hiện nay. Việc này ai ai cũng biết và trở thành giai thoại của võ lâm. Nhưng mà, người thực tế biết được điều kỳ diệu của Trân Long Kỳ Cuộc không nhiều, trong Kỳ Cuộc còn ẩn chứa 1 đại pháp môn mà nhiều người học võ hằng mơ ước. Võ công hiện của các hạ cũng khá, nếu có thể tham gia pháp môn trong đó thì sẽ rất có ích đối với việc học võ của các hạ. Cho nên, ta hiện sẽ dẫn các hạ đi gặp 1 người, ông ta sẽ giúp các hạ hiểu rõ hơn về sự huyền diệu trong Trân Long. Người này tên là <color=#b029ff>Vương Tích Tân<color=#473115>, tại <color=#1cab2a>Lạc Dương <color=#473115> nơi <color=#1cab2a>phía trên đông bắc<color=#473115>.","Sự kiện Trân Long Kỳ Cuộc này rất có lợi ích cho các hạ  về việc tu luyện võ công. ngày ngày đều tham gia, các hạ sẽ hiểu được sự kỳ diệu của nó.",22,10374,-1,3,Lạc Dương,477,Châu Thiên Sư,3,Lạc Dương,424,Vương Tích Tân,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""424""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10372""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""477""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""424""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""424""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10374001,10374,0,1,-1,Đại Lý Kỳ Thánh,"Trân Long Kỳ Cuộc này rất huyền diệu, chỉ sợ lời của ta giúp các hạ có giới hạn. Ta có 1 kỳ hữu tên là <color=#b029ff>Lưu Trọng Phủ<color=#473115>, hiện tại ở trong Thành <color=#1cab2a>Đại Lý<color=#473115>.Các hạ đi tìm ông ta, nhờ ông ta thỉnh giáo. Vậy thì các hạ sẽ hiểu rõ hơn về <color=#1cab2a>Trân Long Kỳ Cuộc<color=#473115>.","Các hạ đã hiểu biết được cơ bản của trân long kỳ cuộc. về sau nên sử dụng thường xuyên, đó có thể giúp các hạ gia tăng thêm công lực.",22,10375,-1,3,Lạc Dương,424,Vương Tích Tân,2,Đại Lý,44,Lưu Trọng Phủ,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""44""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10373""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""424""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""44""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""44""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10375001,10375,0,1,-1,Tô Châu Kỳ Thánh,"Ta chỉ có thể nói cho các hạ như thế thôi. Vẫn còn 1 vị cao nhân các hạ nên đến gặp ông ta. Hiện ông ta đang cư ngụ ở Tô Châu, tên là Trương Dịch Quốc, nghệ thuật chơi cờ của ông ta so với Vương Tích Tân và ta đây đều ngang nhau. Từ nơi ông ta các hạ chắc chắn sẽ học được nhiều thứ.","Các hạ đã hiểu rõ cơ bản về Trân Long Kỳ Cuộc. Sau này cần cố gắng sử dụng sẽ có ích cho việc tăng cao công lực của các hạ đấy. Miếng <color=#ff7b00>Tân Thủ Lệnh Bài cấp 1 <color=#473115>các hạ cầm lấy, có vật này có thể đi đến <color=#1cab2a>Tô Châu#<color=#b029ff>Lương Sư Thành đổi<color=#1cab2a>1 Bộ Trang Bị Sư Môn cấp 20<color=#473115>.",22,10376,-1,2,Đại Lý,44,Lưu Trọng Phủ,4,Tô Châu,717,Trương Dịch Quốc,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""4"",""NPCID"":""717""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10374""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""44""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""4"",""NPCID"":""717""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""4"",""NPCID"":""717""}},{""Tag"":""FixedAwardItem"",""Attributes"":{""ItemID"":""40004448"",""Quantity"":""1""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10376001,10376,0,1,-1,Hắc Bạch,"Trân Long Kỳ Cuộc thực ra là một thế cục ảo ảnh phản ánh tâm phách của con người vào trong đó.Cái gọi là ma do tâm sinh, phật cũng do tâm sinh. Người học võ tu luyện chiêu thức của bản thân, tăng cường thể lực. Đây cũng là chuyện thường. Kẻ mạnh chân chính nhất định có tâm phách khỏe mạnh. Cho nên, tu tâm chính lá 1 đại pháp môn của người luyện võ. Vào Trân Long Kỳ Cuộc thực ra là sự chiến đấu giữa các nghiệp chướng trong lòng bản thân. Trong quan hệ sinh tử, tu luyện võ công được xem là vô ảnh mà tăng cao. Nếu có thể <color=#1cab2a>tiêu diệt Viễn Cổ Kỳ Hồn trong Kỳ Cuộc <color=#473115>sẽ nhận được nhiều vật giá trị như <color=#1cab2a>Kỳ Trân Di Bảo<color=#473115>. Các hạ hiện tại đã có chút hiểu biết về Kỳ Cuộc đã đến lúc thử khiêu chiến rồi!<br>Trước tiên đi Lạc Dương tìm Bặc Hối Kỳ, giúp ta đem miếng <color=#ff7b00>Kỳ Hồn Tinh Phách<color=#473115> tặng cho nàng ta.",Trên người các hạ có <color=#ff7b00>Kỳ Hồn Tinh Phách<color=#473115>!,23,10377,-1,4,Tô Châu,717,Trương Dịch Quốc,3,Lạc Dương,420,Bốc Hối Kỳ,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""420""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40001112"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10375""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""4"",""NPCID"":""717""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""3"",""NPCID"":""420""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""3"",""NPCID"":""420""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40001112"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10377001,10377,1,1,-1,Thu Phục Khoáng Động,"Đứng trước bọn Lang Nhân ác ôn, không được cứ lùi bước. Khi mất Đại Lý Bá Tử, quân ta đã nhân nhượng rồi, kết quả mất đi Trà Mã Đạo; ngày càng nhiều đất đai rơi vào tay bọn Lang Nhân<br>  <color=#1cab2a>Từ Thạch Khoáng Động<color=#473115> hiện tại bị <color=#b029ff>Lang Tộc Thám Tử<color=#473115> chiếm đóng, diệt trừ <color=#1cab2a>5 <color=#b029ff>Lang Tộc Thám Tử<color=#473115>, xóa sạch thế lực Lang Nhân ở Từ Thạch Khoáng Động.","Tốt quá, Từ Thạch Khoáng Động thế là lại trở về tay những người dân Thượng Quan thôn rồi.",24,10378,-1,20,Nhĩ Hải,191,Đao Nghiêu,20,Nhĩ Hải,191,Đao Nghiêu,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""976"",""Count"":""25""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10375""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""976"",""Count"":""25""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10378001,10378,1,1,-1,Thu Phục Bối Tử,"Ngày càng nhiều đất đai rơi vào tay bọn Lang Nhân. Không cho phép Lang Nhân hoành hành bá đạo ở Nhĩ Hải như vậy!<br>  <color=#1cab2a>Đại Lý Bá Tử<color=#473115> hiện tại bị <color=#b029ff>Lang Tộc Kinh Sứ<color=#473115> chiếm đóng, diệt trừ <color=#1cab2a>5 <color=#b029ff>Lang Tộc Kinh Sứ<color=#473115>, xóa sạch thế lực Lang Nhân ở Đại Lý Bá Tử.","Hay quá, Đại Lý Bối Tử lại trở về tay người dân Thượng Quan Thôn rồi.",24,10379,-1,20,Nhĩ Hải,191,Đao Nghiêu,20,Nhĩ Hải,191,Đao Nghiêu,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""981"",""Count"":""25""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10377""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""981"",""Count"":""25""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10379001,10379,1,1,-1,Thu Phục Trà Mã Đạo,"Lang Nhân muốn ta không còn đất dung thân, khi mất Đại Lý Bá Tử, ta đã nhượng bộ rồi, kết quả mất đi Trà Mã Đạo; sau đó lại nhân nhượng, kết quả mất thêm Từ Thạch Khoáng Động. Ngày càng nhiều đất đai rơi vào tay bọn Lang Nhân. Không cho phép Lang Nhân hoành hành bá đạo ở Nhĩ Hải như vậy!<br>  <color=#1cab2a>Trà Mã Đạo và Nam-Từ Sa Điền<color=#473115> hiện tại bị <color=#b029ff>Lang Tộc Chiến Sĩ<color=#473115> chiếm đóng, diệt trừ 5 <color=#b029ff>Lang Tộc Chiến Sĩ<color=#473115>, xóa sạch thế lực Lang Nhân ở Trà Mã Đạo.","Hay quá, Trà Mã Đạo lại trở về tay người dân Thượng Quan thôn rồi.",24,10380,-1,20,Nhĩ Hải,191,Đao Nghiêu,20,Nhĩ Hải,191,Đao Nghiêu,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""983"",""Count"":""25""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10378""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""983"",""Count"":""25""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10380001,10380,1,1,-1,Hoa Cảng Độc Phong,"Gần đây, <color=#1cab2a>Hương Chương Lâm<color=#473115> xuất hiện đàn Ong Độc rất hung dữ, không chú ý sẽ bị chúng đốt, tuy không nguy đến tính mạng, nhưng đau đớn nhiều ngày, bá tánh Tây Hồ vô cùng bất an.<br>  Các hạ nếu không phiền hãy đi diệt trừ <color=#1cab2a>5 <color=#b029ff>Hoa Cảng Độc Phong<color=#473115>,vì bá tánh trừ hại!",Tại hạ thay mặt bách tính Tây Hồ đa tạ Thiếu Hiệp!,25,10381,-1,26,Tây Hồ,813,Mã Hán,26,Tây Hồ,813,Mã Hán,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""961"",""Count"":""20""}}]}]","[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""961"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10381001,10381,1,1,-1,Thuỷ Quỷ Thám Tử,"Các hạ không thể hiểu bá tánh trong Hổ Bào Thôn yêu mến Thủy Quỷ biết bao và cũng căm hận chúng biết bao! Yêu mến vì trước đây họ quấy nhiễu bọn tham quan ô lại, cướp của người giàu chia người nghèo, được ca tụng là anh hùng tái thế. Hiện tại lại vô cùng căm hận chúng! Vì hoành hành bá đạo, coi thường mạng người, khiến cho bá tánh trong thôn không thể sống tiếp!  các hạ, hãy mau đi diệt trừ <color=#1cab2a>5 <color=#b029ff>Thủy Quỷ Thám Tử<color=#473115>!","Ôi, ta lại cảm xúc rồi. Trong đám thủy quỷ này, có lẽ có những Hảo Hán Thủy Quỷ năm nào.",25,10382,-1,26,Tây Hồ,813,Mã Hán,26,Tây Hồ,813,Mã Hán,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""962"",""Count"":""20""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10380""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""962"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10382001,10382,1,1,-1,Long Tỉnh Thuỷ Tặc,"Bây giờ chúng ta thống hận Thủy Quái! Hồ không là hồ, cỏ là người, làm cho chúng ta không thể sống nữa! Nói đến đây lại tức! Giúp ta đi tiêu diệt <color=#1cab2a>5 con<color=#b029ff>Long Tỉnh Thủy Tặc<color=#473115>!","Ôi, ta lại cảm xúc rồi. Trong đám thủy quỷ này, có lẽ có những Hảo Hán Thủy Quỷ năm nào.",26,10383,-1,26,Tây Hồ,813,Mã Hán,26,Tây Hồ,813,Mã Hán,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11207"",""Count"":""20""}}]}]","[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11207"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10383001,10383,0,1,-1,Hảo huynh đệ,"Ta đến Tây Hồ, là để thăm huynh đệ Mã Hán. Chúng ta thân hơn cả anh em ruột, hôm nay ta uống với huynh ấy 30 chén, thật là thoải mái!<br>  Mã Hán nói huynh ấy bị Ong Độc chích, trên đường trở về ta gặp ngay 1 đám Ong Độc, cho nên ta đã đánh 1 trận với Ong Độc. Các hạ xem, cái này lấy từ đuôi của Ong Độc ra!<br>  Giúp ta đem <color=#ff7b00>Nọc Ong Độc<color=#473115> cho <color=#1cab2a>Khúc Viện Phong Hà<color=#473115> <color=#b029ff>Trương Thúc Dạ<color=#473115> đại nhân, mời ông ấy xem dùm độc tính.","Độc này không có gì đáng sợ, nghỉ ngơi vài ngày là được!",26,10384,-1,26,Tây Hồ,817,Vương Triều,26,Tây Hồ,813,Mã Hán,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002162"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10382""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""817""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""26"",""NPCID"":""813""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002162"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
10384001,10384,0,1,-1,Tình Mẫu Tử,"Hôm nay Lang Can đi hái thuốc, Anh Lạc cũng đi theo, huynh muội họ cũng đã 15 tuổi rồi, đã đến lúc giúp đại nhân làm việc rồi. Nhưng giờ cũng không còn sớm, họ cũng đã về đến rồi chứ.<br>  các hạ, trên đường đi qua <color=#1cab2a>Dã Nhân Sơn<color=#473115> này, cảm phiền giúp tại hạ tìm <color=#b029ff>Đao Lang Can<color=#473115>, nhờ các hạ bảo nó nhanh chóng đưa tiểu muội về nhà, để phòng bất trắc.","Xin chào, ta là Đao Lương Hiên, đây là em gái ta Đao Anh Lạc. Chúng thôi thu thâp không ít thuốc đây.",26,10385,-1,20,Nhĩ Hải,191,Đao Nghiêu,20,Nhĩ Hải,195,Đao Lang Cang,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""},""Children"":[]}]","[{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""-1""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""365""}}]"
