ID,GroupID,TaskType,TaskRule,FactionID,Name,OfferDialog,CompleteDialog,RequireLevel,NextTaskID,CopySceneScriptID,OfferMapID,OfferMapName,OfferNPCID,OfferNPCName,CompleteMapID,CompleteMapName,CompleteNPCID,CompleteNPCName,ObjectiveJSON,AllChildrenJSON
10280001,10280,2,0,-1,Bạch Đê Liễu Quỷ,"Ta nghi ngờ tất cả mọi việc Thủy Quỷ Tây Hồ đều có liên quan đến Yển Sư Mạch Hữu Nhân, khó nhất là phải tìm ra hắn.<br>  <Tô Phi mỉm cười><br>  các hạ, hãy đến <color=#1cab2a>Tây Hồ<color=#473115> diệt trừ <color=#b029ff>Bạch Đê Liễu Quỷ<color=#473115>, nhận được 1 <color=#ff7b00>Thụ Bì Khắc Ấn<color=#473115>, mang giao cho ta.","<color=#ff7b00>Thụ Bì Khắc „n<color=#473115> là vật phẩm khi Yển Sư làm pháp dùng đến, tin rằng chân tướng sẽ sớm được phơi bày.",29,10281,-1,26,Tây Hồ,812,Tô Phi,26,Tây Hồ,812,Tô Phi,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""966"",""ItemID"":""40002140"",""Rate"":""100"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10279""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""966"",""ItemID"":""40002140"",""Rate"":""100"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10281001,10281,2,0,-1,Quy Phong Trang,"Hãy đến <color=#1cab2a>Tây Hồ<color=#473115> diệt trừ <color=#b029ff>Quy Phong Trang Trang Khách<color=#473115>, nhận được 1 <color=#ff7b00>Phù Lục Khắc Ấn<color=#473115>, mang giao cho ta.","<color=#ff7b00>Phù Lục Khắc Ấn<color=#473115> là vật phẩm khi Yển Sư làm pháp dùng đến, tin rằng chân tướng sẽ sớm được phơi bày.",29,10282,-1,26,Tây Hồ,812,Tô Phi,26,Tây Hồ,812,Tô Phi,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""969"",""ItemID"":""40002141"",""Rate"":""100"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10280""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""969"",""ItemID"":""40002141"",""Rate"":""100"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10282001,10282,0,0,-1,Thái Dược Liêm Của Tô Phi,"Ta đã chuẩn bị xong để tìm Mạch Hữu Nhân, ngày cuối của Yển Sư sắp đến rồi, Thủy Quái sẽ được thả!<br>  Vì có các hạ, Kim Đại Kiên,Mã Hán, ở đây có nhiều người tốt, đã hỗ trợ chúng ta, chúng ta mới có cơ hội thoát được sự thống trị của Tu La, tìm lại được tự do! Đa tạ mọi người!<br>  Còn 1 việc muốn nhờ các hạ. Mã Hán bị thương, gần đây cần Thảo dược chữa thương, giúp ta đem <color=#ff7b00>Liềm Hái Thuốc<color=#473115> tặng cho <color=#b029ff>Mã Hán<color=#473115>.","Á...cái này không phải là liềm hái thuốc của Tô Phi sao? Thất lễ, thất lễ. Ta đành tìm cơ hội báo đáp sau vậy.",29,10283,-1,26,Tây Hồ,812,Tô Phi,20,Nhĩ Hải,195,Đao Lang Cang,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10281""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""26"",""NPCID"":""812""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10283001,10283,1,0,-1,Quét Sạch Người Rừng,"Xích Cước Dã Nhân nếu không bị diệt trừ, còn rất nhiều bá tánh sẽ bị chúng sát hại. các hạ đại hiệp hãy giúp ta diệt trừ <color=#1cab2a>25 <color=#b029ff>Xích Cước Dã Nhân<color=#473115>.","Tốt quá rồi, sau này đến hái thuốc được an toàn rồi! Các hạ quả nhiên lợi hại như lời phụ thân ta nói, có thể nhận ta làm đồ đệ không?",29,10284,-1,20,Nhĩ Hải,195,Đao Lang Cang,20,Nhĩ Hải,195,Đao Lang Cang,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""974"",""Count"":""15""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10282""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""974"",""Count"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10284001,10284,1,0,-1,Hoa Ban Báo,"Khi hái thuốc tại hạ gặp phải đàn <color=#b029ff>Báo Đốm<color=#473115>. Khi đó tại hạ trốn trong bãi cỏ, chúng không phát hiện, vì thế không bị thương, chỉ có chút sợ hãi.<br>   Báo Đốm nếu không bị diệt trừ, còn rất nhiều bá tánh sẽ bị chúng sát hại. các hạ đại hiệp, hãy giúp ta diệt trừ 25 <color=#b029ff>Báo Đốm<color=#473115>.","Tốt quá rồi, sau này đến hái thuốc được an toàn rồi! Các hạ quả nhiên lợi hại như lời phụ thân ta nói, có thể nhận ta làm đồ đệ không?",29,10285,-1,20,Nhĩ Hải,195,Đao Lang Cang,20,Nhĩ Hải,195,Đao Lang Cang,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11082"",""Count"":""15""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10283""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11082"",""Count"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10285001,10285,2,0,-1,Đi Tìm Thảo Dược,"Tại hạ cùng Anh Lạc muội muội lần này đến Dã Nhân Sơn hái được không ít thảo dược nhưng muội muội bị dã nhân và Báo Đốm hù dọa, tại hạ chỉ cần 30 Tì Ba phối hợp chế dược, giúp muội muội ổn định lại.<br>  Tại hạ phải xem chừng muội muội, không đi hái thảo dược được.<br>  <Sắc mặt Đao Lương Hiên buồn bã...><br>  các hạ, các hạ hãy đi giúp họ tiêu diệt <color=#b029ff>Báo Đốm<color=#473115> để lấy 30<color=#ff7b00>tì ba<color=#473115>, cha của họ còn đang chờ họ quay về!<br><color=#1cab2a>","Phải rồi, chính là loại thuốc này, vẫn là phụ thân tỉ mỉ hơn người, lần này thật cảm ơn Các hạ!",29,10286,-1,20,Nhĩ Hải,195,Đao Lang Cang,20,Nhĩ Hải,195,Đao Lang Cang,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11082"",""ItemID"":""40010008"",""Rate"":""100"",""Quantity"":""15""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10284""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""20""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11082"",""ItemID"":""40010008"",""Rate"":""100"",""Quantity"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10286001,10286,5,0,-1,Muội muội về nhà,"Ta và ca ca cùng đến hái thuốc,  nhưng xung quanh có rất nhiều dã nhân Báo Đốm, ta vừa né được một con <color=#b029ff>Báo Đốm<color=#473115>, phía sau lại lao lên một <color=#b029ff>Xích Cước Dã Nhân<color=#473115>, cũng may là ca ca ta dùng lửa dọa chúng bỏ đi, nhưng ta giờ vẫn thấy rất sợ, ta muốn về nhà, ta nhớ phụ thân ta.","À, đa tạ các hạ đã đưa Anh Lạc trở về. Lang Can tên tiểu quỷ này, thật không đơn giản! Đây mới đúng là con của Đao Nghiêu!",29,10287,-1,20,Nhĩ Hải,195,Đao Lang Cang,20,Nhĩ Hải,191,Đao Nghiêu,"[{""Tag"":""TransferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""194""},""Children"":[{""Tag"":""MovePath"",""Attributes"":{""PosX"":""4632"",""PosY"":""4804"",""Delay"":""500"",""Talk"":""Các hạ hãy giúp ta về nhà!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""2920"",""PosY"":""7360"",""Delay"":""500"",""Talk"":""Các hạ có mệt không?""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""4740"",""PosY"":""6820"",""Delay"":""500"",""Talk"":""Thôn của ta ở ngay phía trước!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""5915"",""PosY"":""7570"",""Delay"":""500"",""Talk"":""Chúng ta đến rồi, ta sắp được về nhà rồi!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""6630"",""PosY"":""8620"",""Delay"":""500"",""Talk"":""Đến nhà ta rồi, đạ tạ Các hạ!!!""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10285""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""195""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""TransferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""194""},""Children"":[{""Tag"":""MovePath"",""Attributes"":{""PosX"":""4632"",""PosY"":""4804"",""Delay"":""500"",""Talk"":""Các hạ hãy giúp ta về nhà!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""2920"",""PosY"":""7360"",""Delay"":""500"",""Talk"":""Các hạ có mệt không?""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""4740"",""PosY"":""6820"",""Delay"":""500"",""Talk"":""Thôn của ta ở ngay phía trước!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""5915"",""PosY"":""7570"",""Delay"":""500"",""Talk"":""Chúng ta đến rồi, ta sắp được về nhà rồi!!!""}},{""Tag"":""MovePath"",""Attributes"":{""PosX"":""6630"",""PosY"":""8620"",""Delay"":""500"",""Talk"":""Đến nhà ta rồi, đạ tạ Các hạ!!!""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""13100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""700""}}]"
10287001,10287,6,0,-1,Bằng Hữu Của Đao Nghêu,"Ta có việc muốn nhờ Các hạ, bằng hữu của ta là <color=#b029ff>Vương Thiều<color=#473115>, ông ấy ở Thành Đại Lý đang cần sự giúp đỡ, Các hạ hãy thay ta đến đó thử xem!!!","Các hạ là bằng hữu của <color=#b029ff>Đao Nghêu<color=#473115> thì cũng là bằng hữu của ta, ta sẽ kể cho bằng hữu nghe về Phái Nga My.",30,10288,-1,20,Nhĩ Hải,191,Đao Nghiêu,2,Đại Lý,35,Vương Thiều,"[{""Tag"":""LevelUp"",""Attributes"":{""Level"":""31""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10286""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""20"",""NPCID"":""191""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""LevelUp"",""Attributes"":{""Level"":""31""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""48100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10288001,10288,0,0,-1,Tam Nhân Đồng Hành,"Quyển Tử Ngọc Châm Cứu Kinh này đã đóng sách lại rồi! <br>  <Vương Thiều đặt tay lên trang sách đầu tiên, nhíu mày.><br>  Nhưng, những chữ trong sách đã bị nước thấm nhòe rồi, không thể đọc được ý gì.<br>  Nếu có một người có thể đoán ra ý nghĩa của những chữ này, thì người đó nhất định là thần y Bàng An Thời.<br>  Cầm quyển Tử Ngọc Châm Cứu Kinh đã đóng sách này đến Tô Châu, đưa cho Bàng An Thời xem xem.","Vương lão nguyên soái phái ngươi đến đây tìm ta? Được, đưa ta xem quyển sách đó.",31,10289,-1,2,Đại Lý,35,Vương Thiều,4,Tô Châu,635,Bàng An Thời,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""4"",""NPCID"":""635""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002166"",""Quantity"":""1""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10287""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""4"",""NPCID"":""635""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""4"",""NPCID"":""635""},""Children"":[{""Tag"":""Item"",""Attributes"":{""ItemID"":""40002166"",""Quantity"":""1""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""48100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10289001,10289,0,0,-1,Nhất Đại Kỳ Tài,"Cuốn  Tí ngọ châm cứu kinh  này cứ để ở chỗ tại hạ vậy. <br>Cuốn sách này căn bản không có gì khó hiểu, mục đich Vương lão nguyên soái bảo các hạ đến tìm ta, chỉ là muốn giết mấy kẻ bám theo này. <br>Chúng từ lúc các hạ tìm thấy tàn thư ở Tây Hồ, đã bắt đầu bám theo các hạ, các hạ lại không phát giác ra. Vương lão nguyên soái sau khi xem song cuốn sách, liền mượn chúng để thử tài ứng biến và sự hiểu biết của các hạ. <br>Bây giờ các hạ hãy trở về thành Đại Lý tìm ông ta, Vương lão nguyên soái sẽ chỉ điểm cho các hạ một số công phu. <br>Theo ta được biết, có thể được Vương lao nguyên soái chỉ điểm, về sau đều trở thành kì tài xuất thế. Mạnh Thanh Thanh, Chủng Thế Hành, La Tang, Lỗ Bình... ...Sau này có lẽ các hạ sẽ được gặp họ. <br>Còn chờ gì nữa, hãy nhanh về thành <color=#b029ff>Đại Lý<color=#473115> đi!","Ha ha, trẻ con có thể dạy, trẻ con có thể dạy được.",31,10290,-1,4,Tô Châu,635,Bàng An Thời,2,Đại Lý,35,Vương Thiều,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10288""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""4"",""NPCID"":""635""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""48100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10290001,10290,0,0,-1,Tam Nhân Tịnh Hành,"Quyển Hành Quân Bút Ký này đã đóng sách lại rồi!<br>  <Vương Thiều đặt tay lên trang sách đầu tiên, nhíu mày.><br>  Nhưng, trong đây hình như thiếu trang quan trọng. Có người trước các hạ, đã đoạt lấy trang này từ tay Tần Gia Trại Thám Tử.<br>  Người làm việc này, nhất định là Chủng Thế Hành, ông ấy biết bút tích của ta.<br>  Đến Nhạn Môn Quan tìm được Chủng Thế Hành, hỏi ông ta việc này.","Là sư phụ phái các hạ đến đây tìm ta? A, quá ra là liên quan đến sự nhật ký hành quân của hắn ta đúng không?",32,10291,-1,2,Đại Lý,35,Vương Thiều,24,Nhạn Nam,850,Chủng Thế Hoành,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""24"",""NPCID"":""850""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10289""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""850""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""24"",""NPCID"":""850""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""55600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10291001,10291,0,0,-1,Tam Sinh Hữu Hạnh,"Quyển nhật ký này vốn hoàn chỉnh, không có nơi nào thiếu hụt, việc thầy bảo ngươi đến tìm ta chỉ là để đánh bại những tên theo dõi này.<br> Từ lúc ngươi thu thập quyển sổ ở Tần Gia Trại thì bọn này đã theo dõi ngươi mà ngươi không biết. Thầy chẳng qua là mượn họ để khảo nghiệm khả năng ứng biến và lý giải của ngươi.<br> Bây giờ ngươi về thành Đại Lý tìm ông ấy để được chỉ điểm một số võ công.<br> Được sự chỉ điểm của sư phụ đúng là ngươi tu ba đời mới có được.<br> Còn đợi gì nữa, mau về Đại Lý nào!","Ha ha, trẻ con có thể dạy, trẻ con có thể dạy được.",32,10292,-1,24,Nhạn Nam,850,Chủng Thế Hoành,2,Đại Lý,35,Vương Thiều,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10290""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""850""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""55600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10292001,10292,2,0,-1,Nhung Mã Không Tổng,"Không ngờ nhiều năm không gặp, Thiên Sơn Đồng Lão và Lý Thu Thủy đã tuổi về già nhưng tranh giành vẫn chưa dứt.<br> <các hạ giải thích lý do đến đây cho Vương Thiều tiên sinh biết><br> ồ, thì ra là vậy.<br> Bốn mươi năm trước, lão phu trong lúc dụng binh ở Khang Hà, từng được tổ sư phái Tiêu Dao truyền thụ chiêu Liễu Ám Hoa Minh. Lúc ấy sợ rằng sẽ quên tuyệt kĩ đó nên đã ghi chép nó vào nhật ký hành quân.<br> Sau đó lão phu Nam chinh Bắc phạt, quyển nhật ký đó làm mất vào tay thám tử Nhạn Nam Tần Gia Trại.<br> Nếu có thể tìm lại được quyển nhật ký đó thì lão phu có thể nhớ được hơn nữa chiêu thức đó để truyền dạy cho ngươi.","Không tồi, đây có thể xem là tất cả những Bút ký tàn hiệt hành quân rồi, để lão phu thử xem có thể Trang đính tất cả lại từ đầu được không.",32,10293,-1,2,Đại Lý,35,Vương Thiều,2,Đại Lý,35,Vương Thiều,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""990"",""ItemID"":""40002167"",""Rate"":""100"",""Quantity"":""10""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10291""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""990"",""ItemID"":""40002167"",""Rate"":""100"",""Quantity"":""10""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""55600""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10293001,10293,2,0,-1,Tử Ngọ Châm Cứu Kinh,"Không ngờ sau nhiều năm không gặp, Mạnh Thừa Chí đã cưỡi hạc bay về phía tây. <br>Vậy thì trưởng môn của phái Nga Mi hiện nay là ai? Là A Thanh hay A Bích? Có lẽ là A Thanh. <br><Các hạ đã trả lời đơn giản câu hỏi của Vương Thiều tiên sinh, và sau đó nói rõ mục đích của các hạ. ><br>ồ, hoá ra là vậy. <br>20 năm trước, khi lão phu đi cứu thiên tai ở Tây hồ, từng tình cờ nhìn thấy cuốn  Tí ngọ châm cứu kinh  ở nhà vị bằng hữu tên là Mạch Kình, về sau lại truyền lại cho Mạnh Thanh Thanh. <br>Bao nhiêu năm rồi, những công phu này đã bị lãng quên. <br>Nếu có thể tìm lại cuốn  Tí ngọ châm cứu kinh  đó, thì lão phu có thể nhớ lại một chút. Nhưng hiện nay Mạch Kình đã mất, Tí ngọ châm cứu kinh phần nhiều đã tở thành tàn thư, rơi vào tay bọn <color=#b029ff>Long Tỉnh Thủy Tặc<color=#473115> bất tài đó.","Rất tốt, có lẽ đây là tất cả các trang của Tử Ngọ Châm Cứu Kinh rồi, hãy để lão phu xem thử liệu có thể đóng chúng lại thành một quyển hay không.",33,10294,-1,2,Đại Lý,35,Vương Thiều,2,Đại Lý,35,Vương Thiều,"[{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11207"",""ItemID"":""40002165"",""Rate"":""100"",""Quantity"":""15""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10292""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""LootItemFromMonster"",""Attributes"":{""MapID"":""26""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""11207"",""ItemID"":""40002165"",""Rate"":""100"",""Quantity"":""15""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""38100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10294001,10294,0,0,-1,Quay Lại Nhạn Nam,"Tần Gia Trại dạo gần đây không được an phận, Các hạ hãy quay lại Nhạn Nam gặp Chủng Thế Hoành.","Các hạ đã đến, tại hạ là thống lĩnh nơi quân cơ Nhạn Môn Đại Tống!!!",33,10295,-1,2,Đại Lý,35,Vương Thiều,24,Nhạn Nam,842,Châu Vô Úy,"[{""Tag"":""Delivery"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""},""Children"":[]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10293""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""2"",""NPCID"":""35""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""Delivery"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""38100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10295001,10295,1,0,-1,Lang Hại,"Tuy hiện tại đang đảm nhận thống lĩnh quân cơ Nhạn Môn Đại Tống, ngoài việc đánh trận ra chẳng giỏi việc gì.<br>  Gần đây nghe bá tánh nói, thường bị Tam Hại quấy nhiễu. Qua điều tra phát hiện, <color=#1cab2a>Nhạn Môn<color=#473115> thường có <color=#b029ff>Tây Bắc Lang<color=#473115> xuất hiện sát hại bá tánh, các hạ hãy mau đi diệt trừ 20 <color=#b029ff>Tây Bắc Lang<color=#473115>, vì dân trừ hại!","Không hổ thẹn là các hạ, thân thủ quả nhiên xuất chúng!",33,10296,-1,24,Nhạn Nam,842,Châu Vô Úy,24,Nhạn Nam,842,Châu Vô Úy,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""985"",""Count"":""20""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10294""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""985"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""38100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
10296001,10296,1,0,-1,Báo Hại,"Gần đây nghe bá tánh nói, thường bị Tam Hại quấy nhiễu. Qua điều tra phát hiện, <color=#1cab2a>Nhạn Môn<color=#473115> thường có <color=#b029ff>Kim Tiền Báo<color=#473115> xuất hiện sát hại bá tánh,các hạ hãy mau đi diệt trừ 5 <color=#b029ff>Kim Tiền Báo<color=#473115>, Các hạ hãy thay ta trừ hại!","Không hổ thẹn là các hạ, thân thủ quả nhiên xuất chúng!",33,10297,-1,24,Nhạn Nam,842,Châu Vô Úy,24,Nhạn Nam,842,Châu Vô Úy,"[{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""986"",""Count"":""20""}}]}]","[{""Tag"":""RequireTask"",""Attributes"":{""GroupID"":""10295""}},{""Tag"":""OfferNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""CompleteNPC"",""Attributes"":{""MapID"":""24"",""NPCID"":""842""}},{""Tag"":""KillMonster"",""Attributes"":{""MapID"":""24""},""Children"":[{""Tag"":""Monster"",""Attributes"":{""MonsterID"":""986"",""Count"":""20""}}]},{""Tag"":""AwardExp"",""Attributes"":{""Value"":""38100""}},{""Tag"":""AwardBoundMoney"",""Attributes"":{""Value"":""1425""}}]"
