ID,Name,FactionID,Type,TargetType,RequireLevel,CastRange,Property
347,Phi Long Tại Thiên,2,Active,Enemy,10,5,gaibang_feilongzaitian
348,Tiềm Long Vật Dụng,2,Active,Enemy,30,0,gaibang_qianlongwuyong
349,Kiến Long Tại Điền,2,Active,Self,40,0,gaibang_jianlongzaitian
34901,Kiến Long Tại Điền - Trúng độc,-1,Auto,Enemy,1,0,gaibang_jianlongzaitian_child
350,Tướng Quân Lệnh,2,Passive,Self,1,0,gaibang_xiangjunling
351,Thanh Long Xuất Thủy,2,Active,Enemy,1,3,gaibang_qinglongchushui
35101,Thanh Long Xuất Thủy - Hồi phục,-1,Auto,Self,1,0,gaibang_qinglongchushui_child
352,Cầm Long Thức,2,Active,Self,30,0,gaibang_qinlongshi
35201,Cầm Long Thức - Hư nhược,-1,Auto,Enemy,1,0,gaibang_qinlongshi_child
353,Bái Nhiên Hữu Vũ,2,Active,Self,50,0,gaibang_bairanyouwu
354,Phá Hổ Lệnh,2,Passive,Self,1,0,gaibang_pohuling
355,Chấn Kinh Bách Lý,2,Active,Enemy,1,3,gaibang_zhenjingbaili
356,Khống Hạc Thức,2,Active,Self,30,0,gaibang_kongheshi
35601,Khống Hạc Thức - Liên kích,-1,Auto,Self,1,0,gaibang_kongheshi_child
357,Lữ Sương Băng Chỉ,2,Active,Self,50,0,gaibang_lishuangbingzhi
358,Kháng Long Hữu Hối,2,Active,Enemy,10,3,gaibang_kanglongyouhui
359,Thần Long Bái Vĩ,2,Active,Self,30,0,gaibang_shanlongbaiwei
360,Long Chiến Vu Dã,2,Active,Self,60,0,gaibang_longzhanwuye
361,Thiên Hạ Vô Cẩu,2,Active,Enemy,65,0,gaibang_tianxiawugou
36101,Thiên Hạ Vô Cẩu - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_tianxiawugou_child
362,Như Ảnh Tùy Hình,2,Active,PeacePlayer,1,15,gaibang_ruyingsuixing
363,Bát Thảo Tầm Xà,2,Active,PeacePlayer,1,15,gaibang_bacaoxunshe
364,Bổng Đả Cẩu Đầu,2,Active,EnemyPlayer,45,15,gaibang_bangdagoutou
36401,Bổng Đả Cẩu Đầu - Phong huyệt,-1,Auto,Enemy,1,0,gaibang_bangdagoutou_child_1
36402,Bổng Đả Cẩu Đầu - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_bangdagoutou_child_2
365,Hoành Tảo Càn Khôn,2,Active,Self,80,0,gaibang_hengsaoqiankun
36501,Hoành Tảo Càn Khôn - Công kích,-1,Auto,Enemy,1,0,gaibang_hengsaoqiankun_child_1
36502,Hoành Tảo Càn Khôn - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_hengsaoqiankun_child_2
366,Địa Trầm Hãm Ngân,2,Active,Enemy,1,3,eighthbook_damage_physical
367,Liệt Thổ Lao Lung,2,Active,Enemy,1,3,eighthbook_control_physical
371,Bát Quái Chưởng,3,Active,Enemy,1,20,wudang_baguaizhang
372,Chân Thức Thất Tiết Trận,3,Active,Enemy,20,0,wudang_zhenwuqijiezhen
373,Lưỡng Nghi Kiếm,3,Active,Enemy,45,20,wudang_liangyijian
374,Tam Hoàn Sáo Nguyệt,3,Active,Enemy,20,20,wudang_sanhuansaoyue
375,Lãm Tước Vĩ,3,Active,Enemy,30,20,wudang_lanjuewei
376,Thiên Canh Bắc Đẩu Trận,3,Active,Self,40,0,wudang_tiangangbeidouzhen
377,Thiên Mã Phi Bão,3,Active,Enemy,10,20,wudang_tianmafeibao
378,Như Phong Tự Bế,3,Active,Enemy,30,20,wudang_rufengsibi
37801,Như Phong Tự Bế - Khống chế,-1,Auto,Enemy,1,0,wudang_rufengsibi_child
379,Thê Vân Tung,3,Active,Self,40,20,wudang_tiyunzong
380,Hổ Bao Đầu,3,Passive,Self,1,0,wudang_hubaotou
381,Tiên Nhân Chỉ Lộ,3,Active,Enemy,1,20,wudang_xianrenzhilu
38101,Tiên Nhân Chỉ Lộ - Hư nhược,-1,Auto,Enemy,1,0,wudang_xianrenzhilu_child
382,Khiêu Liêm Thức,3,Active,Self,30,0,wudang_qiaolianshi
38201,Khiêu Liêm Thức - Hồi phục,-1,Auto,Self,1,0,wudang_qiaolianshi_child
383,Lưu Tinh Cản Nguyệt,3,Active,Self,50,0,wudang_liuxingganyue
384,Lãn Trát Y,3,Passive,Self,1,0,wudang_lanzhayi
385,Ngọc Nữ Xuyên Xoa,3,Active,Enemy,1,20,wudang_yunvchuansuo
38501,Ngọc Nữ Xuyên Xoa - Định thân,-1,Auto,Enemy,1,0,wudang_yunvchuansuo_child
386,Tà Phi Thức,3,Active,Self,30,0,wudang_xiefeishi
387,Bạch Hạc Lượng Sí,3,Active,Self,50,0,wudang_baiheliangshi
388,Thần Môn Thập Tam Kiếm,3,Active,Enemy,10,20,wudang_taiyuanshisanjian
389,Vô Giải Khả Kích,3,Active,Self,30,0,wudang_wujiekeji
390,Du Nhẫn Hữu Dư,3,Active,Self,60,0,wudang_yourenyouyu
391,Thiên Ngoại Phi Tiên,3,Active,Enemy,65,15,wudang_tianwaifeixian
39101,Thiên Ngoại Phi Tiên - Phong huyệt,-1,Auto,Enemy,1,0,wudang_tianwaifeixian_child
392,Tê Ngưu Vọng Nguyệt,3,Active,PeacePlayer,1,20,wudang_xiniuwangyue
393,Không Minh Thức,3,Active,PeacePlayer,1,15,wudang_kongmingshi
394,Tiên Phong Đạo Cốt,3,Active,Self,45,0,wudang_xianfangdaogu
395,Thất Tinh Tụ Thủ,3,Active,Enemy,80,15,wudang_qixingjushou
39501,Thất Tinh Tụ Thủ - Tê liệt,-1,Auto,Enemy,1,0,wudang_qixingjushou_child
396,Trụ Diệu Thất Tinh,3,Active,Enemy,1,15,eighthbook_damage_magical
397,Bát Quái Ánh Vi,3,Active,Enemy,1,15,eighthbook_control_magical
401,Điêu Thuyền Bái Nguyệt,4,Active,Enemy,1,15,emei_diaochuanbaiyue
402,Chiêu Quân Xuất Tái,4,Active,Enemy,10,15,emei_zhaojunchuji
403,Tây Tử Bồng Tâm,4,Active,Enemy,45,15,emei_xizifangxin
404,Kim Đỉnh Miên Chưởng,4,Active,Enemy,1,15,emei_jindingmianzhang
40401,Kim Đỉnh Miên Chưởng - Cương ngạnh,-1,Auto,Enemy,1,0,emei_jindingmianzhang_child
405,Nguyệt Lạc Tây Sơn,4,Active,Enemy,30,0,emei_yueluoxishan
406,Phật Quang Phổ Chiếu,4,Active,SelfAndAlly,40,15,emei_foguangpuzhao
407,Xung Hư Dưỡng Khí,4,Active,PeacePlayer,20,15,emei_zhongxuyangqi
408,Khởi Tử Hồi Sinh,4,Active,PeacePlayer,30,3,emei_qisihuansheng
409,Diên Niên Ích Thọ,4,Active,Self,40,0,emei_yuannianyishou
410,Yểu Điệu Thục Nữ,4,Passive,Self,1,0,emei_yaotiaoshunv
411,Hồi Thiên Thuật,4,Active,Self,10,15,emei_huitianshu
41101,Hồi Thiên Thuật - Hồi phục,-1,Auto,Self,1,0,emei_huitianshu_child
412,Tuyệt Kiếm Thức,4,Active,Self,30,0,emei_juejianshi
413,Hộ Tâm Quyết,4,Active,Self,50,0,emei_huxinjue
414,Quân Tử Hảo Cầu,4,Passive,Self,1,0,emei_junzihaogou
415,Chướng Nhãn Pháp,4,Active,Enemy,1,15,emei_zhangyanfa
41501,Chướng Nhãn Pháp - Thất minh,-1,Auto,Enemy,1,0,emei_zhangyanfa_child
416,Diệt Kiếm Thức,4,Active,Self,30,0,emei_miejianshi
41601,Diệt Kiếm Thức - Hư nhược,-1,Auto,Enemy,1,0,emei_miejianshi_child
417,Trảm Tình Quyết,4,Active,Self,50,15,emei_zhanqingjue
418,Đà Nê Đới Thủy,4,Active,Enemy,10,15,emei_taneidaishui
419,Hành Thi Tẩu Nhục,4,Active,Self,30,0,emei_xingshizourou
420,Ngai Nhược Mộc Kê,4,Active,Self,60,0,emei_airuomuji
421,Cửu Âm Thần Trảo,4,Active,Enemy,65,15,emei_jiuyinshenzhao
42101,Cửu Âm Thần Trảo - Giảm huyết,-1,Auto,Enemy,1,0,emei_jiuyinshenzhao_child
422,Toạ Hoài Bất Loạn,4,Active,PeacePlayer,1,15,emei_zuohuaibuluan
423,Kim Châm Độ Kiếp,4,Active,PeacePlayer,1,15,emei_jinzhendujie
424,Thanh Tâm Phổ Thiện Chú,4,Active,PeacePlayer,45,15,emei_qingxinputianzhou
425,Cửu Âm Độc Long Công,4,Active,PeacePlayer,1,15,emei_jiuyindulonggong
426,Xuân Hoa Thu Nguyệt,4,Active,Enemy,80,15,emei_chunhuaqiuyue
42601,Xuân Hoa Thu Nguyệt - Đồng đội,-1,Auto,SelfAndAlly,1,0,emei_chunhuaqiuyue_child
427,Hỗn Giang Phá Nhai,4,Active,Enemy,1,15,eighthbook_damage_magical
428,U Tuyền Thẩm Châu,4,Active,Enemy,1,15,eighthbook_control_magical
431,Lam Sa Thủ,5,Active,Enemy,1,15,xingxiu_lanshashou
432,Liên Châu Hủ Thi Độc,5,Active,Enemy,10,0,xingxiu_lianzhuxiushidu
43201,Liên Châu Hủ Thi Độc - Trúng độc,-1,Auto,Enemy,1,0,xingxiu_lianzhuxiushidu_child
433,Huyền Minh Thần Chưởng,5,Active,Enemy,45,15,xingxiu_xuanmingshenzhang
434,Hạt Vĩ Trâm,5,Active,Enemy,20,15,xingxiu_xieweizan
435,Cáp Mô Công,5,Active,Enemy,30,15,xingxiu_hamogong
436,Ngô Công Trận,5,Active,SelfAndAlly,40,0,xingxiu_wugongzhen
437,Tiếu Lý Tàng Đao,5,Active,Enemy,20,15,xingxiu_xiaolizangdao
438,Đàm Tiếu Tự Nhược,5,Active,Self,30,0,xingxiu_tanxiaoziruo
439,Hàm Tiếu Cửu Tuyền,5,Active,Self,40,0,xingxiu_hanxiaojiuxuan
440,Mộc Giáp Thuật,5,Passive,Self,1,0,xingxiu_mujiashu
441,Thanh Xà Độc Chưởng,5,Active,Enemy,1,15,xingxiu_qingsheduzhang
44101,Thanh Xà Độc Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_qingsheduzhang_child
442,Mộc Độn,5,Active,Self,30,0,xingxiu_mudun
443,Chỉ Lộc Vi Mã,5,Active,Enemy,50,15,xingxiu_zhiluweima
444,Tôi Độc Thuật,5,Passive,Self,1,0,xingxiu_cuidushu
445,Băng Tằm Độc Chưởng,5,Active,Enemy,1,15,xingxiu_bingcanduzhang
44501,Băng Tằm Độc Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_bingcanduzhang_child
446,Thủy Độn,5,Active,Self,30,0,xingxiu_shuidun
44601,Thủy Độn - Trúng độc,-1,Auto,Enemy,1,0,xingxiu_shuidun_child
447,Kinh Mạch Nghịch Hành,5,Active,Self,50,0,xingxiu_jingmaiyixing
448,Ngọc Toái Côn Cương,5,Active,Enemy,10,0,xingxiu_yusuigungang
449,Kim Thạch Câu Phần,5,Active,Self,30,0,xingxiu_jinshigoufen
450,Thiên Địa Đồng Thọ,5,Active,Enemy,60,15,xingxiu_tiandidongshou
45001,Thiên Địa Đồng Thọ - Sát thương,-1,Auto,Enemy,1,0,xingxiu_tiandidongshou_child
451,Hoá Cốt Miên Chưởng,5,Active,Enemy,65,15,xingxiu_huagumianzhang
45101,Hoá Cốt Miên Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_huagumianzhang_child
452,Bách Độc Bất Xâm,5,Active,PeacePlayer,1,15,xingxiu_baidubuqin
453,Hoá Huyết Thần Độc,5,Active,PeacePlayer,1,15,xingxiu_huaxueshendu
454,Hàm Tiếu Bán Bộ Diên,5,Active,Enemy,45,15,xingxiu_hanxiaobanbudian
45401,Hàm Tiếu Bán Bộ Diên - Khống chế,-1,Auto,Enemy,1,0,xingxiu_hanxiaobanbudian_child
455,Nhất Nhật Táng Mệnh Tán,5,Active,Enemy,80,15,xingxiu_yirizangmingzan
45501,Nhất Nhật Táng Mệnh Tán - Công kích,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_1
45502,Nhất Nhật Táng Mệnh Tán - Phát tán,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_2
45503,Nhất Nhật Táng Mệnh Tán - Thất minh,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_3
456,Hoang Dã U Hồn,5,Active,Enemy,1,15,eighthbook_damage_magical
457,Ảm Phiên Khốn Linh,5,Active,Enemy,1,15,eighthbook_control_magical
461,Chính Dương Thủ,6,Active,Enemy,1,15,tianlong_zhengyangshou
462,Tam Dương Khai Thái,6,Active,Enemy,10,0,tianlong_sanyangkaitai
463,Nhất Dương Chỉ,6,Active,Enemy,45,15,tianlong_yiyangzhi
464,Hàm Mai Tật Tẩu,6,Active,Self,20,0,tianlong_hanmeijizou
465,Bát Môn Kim Toả,6,Active,Enemy,30,15,tianlong_bamenjinsuo
466,Dĩ Dật Đãi Lao,6,Active,SelfAndAlly,40,0,tianlong_yiyidailao
467,Chỉ Điểm Giang Sơn,6,Active,Enemy,10,15,tianlong_zhidianjiangshan
