ID,Name,FactionID,Type,TargetType,RequireLevel,CastRange,Property
1443,Huyết Nộ Lưu (Cấp 3),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_3
1444,Huyết Nộ Lưu (Cấp 4),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_4
1445,Huyết Nộ Lưu (Cấp 5),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_5
1446,Huyết Nộ Lưu (Cấp 6),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_6
1447,Huyết Nộ Lưu (Cấp 7),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_7
1448,Huyết Nộ Lưu (Cấp 8),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_8
1449,Huyết Nộ Lưu (Cấp 9),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_9
1450,Huyết Nộ Lưu (Cấp 10),-1,SpiritActive,Owner,-1,0,spirit_xienuliu_10
1451,Huyết Khí Nộ Lưu (Cấp 1),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_1
1452,Huyết Khí Nộ Lưu (Cấp 2),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_2
1453,Huyết Khí Nộ Lưu (Cấp 3),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_3
1454,Huyết Khí Nộ Lưu (Cấp 4),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_4
1455,Huyết Khí Nộ Lưu (Cấp 5),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_5
1456,Huyết Khí Nộ Lưu (Cấp 6),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_6
1457,Huyết Khí Nộ Lưu (Cấp 7),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_7
1458,Huyết Khí Nộ Lưu (Cấp 8),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_8
1459,Huyết Khí Nộ Lưu (Cấp 9),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_9
1460,Huyết Khí Nộ Lưu (Cấp 10),-1,SpiritActive,Owner,-1,0,spirit_xieqinuliu_10
1461,Huyết Liệu (Cấp 1),-1,SpiritActive,Owner,-1,0,spirit_xieliao_1
1462,Huyết Liệu (Cấp 2),-1,SpiritActive,Owner,-1,0,spirit_xieliao_2
1463,Huyết Liệu (Cấp 3),-1,SpiritActive,Owner,-1,0,spirit_xieliao_3
1464,Huyết Liệu (Cấp 4),-1,SpiritActive,Owner,-1,0,spirit_xieliao_4
1465,Huyết Liệu (Cấp 5),-1,SpiritActive,Owner,-1,0,spirit_xieliao_5
1466,Huyết Liệu (Cấp 6),-1,SpiritActive,Owner,-1,0,spirit_xieliao_6
1467,Huyết Liệu (Cấp 7),-1,SpiritActive,Owner,-1,0,spirit_xieliao_7
1468,Huyết Liệu (Cấp 8),-1,SpiritActive,Owner,-1,0,spirit_xieliao_8
1469,Huyết Liệu (Cấp 9),-1,SpiritActive,Owner,-1,0,spirit_xieliao_9
1470,Huyết Liệu (Cấp 10),-1,SpiritActive,Owner,-1,0,spirit_xieliao_10
1471,Khí Liệu (Cấp 1),-1,SpiritActive,Owner,-1,0,spirit_qiliao_1
1472,Khí Liệu (Cấp 2),-1,SpiritActive,Owner,-1,0,spirit_qiliao_2
1473,Khí Liệu (Cấp 3),-1,SpiritActive,Owner,-1,0,spirit_qiliao_3
1474,Khí Liệu (Cấp 4),-1,SpiritActive,Owner,-1,0,spirit_qiliao_4
1475,Khí Liệu (Cấp 5),-1,SpiritActive,Owner,-1,0,spirit_qiliao_5
1476,Khí Liệu (Cấp 6),-1,SpiritActive,Owner,-1,0,spirit_qiliao_6
1477,Khí Liệu (Cấp 7),-1,SpiritActive,Owner,-1,0,spirit_qiliao_7
1478,Khí Liệu (Cấp 8),-1,SpiritActive,Owner,-1,0,spirit_qiliao_8
1479,Khí Liệu (Cấp 9),-1,SpiritActive,Owner,-1,0,spirit_qiliao_9
1480,Khí Liệu (Cấp 10),-1,SpiritActive,Owner,-1,0,spirit_qiliao_10
1500,Giao Long Loạn Vũ,-1,Active,Enemy,1,0,jh_boss_jiaolongluanwu
1501,Thận Long Loạn Vũ,-1,Active,Enemy,1,0,jh_boss_shenlongluanwu
1502,Liệt Hỏa Thần Long,-1,Active,Self,1,0,jh_boss_liehuoshenlong
150201,Liệt Hỏa Thần Long - Công kích,-1,Auto,Enemy,1,0,jh_boss_liehuoshenlong_child
1503,Hải Thị Thận Lâu,-1,Auto,Enemy,1,0,jh_boss_haishishenlou
1504,Hỏa Thiêu Thiên Xích,-1,Active,Self,1,0,jh_boss_huoqiaotianchi
150401,Hỏa Thiêu Thiên Xích - Công kích,-1,Auto,Enemy,1,0,jh_boss_huoqiaotianchi_child
1510,Liệt Địa Băng Thiên,-1,Active,Enemy,1,20,boss_liedibingtian
1511,Địa Hỏa Liên Kích,-1,Active,Enemy,1,20,boss_dihuolianji
1512,Âm Độc Vạn Lý,-1,Active,Enemy,1,20,boss_yinduwanli
1513,Thiên Lôi Hoang Đỉnh,-1,Active,Enemy,1,20,boss_tianleihuangding
1514,Cuồng Long Bạo Liệt,-1,Active,Enemy,1,20,boss_kuanglongbaolie
1515,Nghịch Thiên Thống Kích,-1,Active,Enemy,1,20,boss_yitiantongji
1516,Phá Thương Khung Quán,-1,Active,Enemy,1,10,boss_pogangqiongguan
1520,Cực Băng Kích,-1,Active,Enemy,1,10,boss_jibingji
1521,Minh Hỏa Kích,-1,Active,Enemy,1,20,boss_minghuoji
1522,Thiên Lôi Kích,-1,Active,Enemy,1,20,boss_tianleiji
1523,Thị Độc Kích,-1,Active,Enemy,1,20,boss_shiduji
1524,Cương Mãnh Kích,-1,Active,Enemy,1,20,boss_gangmengji
1525,Nghịch Thống Kích,-1,Active,Enemy,1,20,boss_yitongji
1526,Phá Trán Kích,-1,Active,Enemy,1,20,boss_pozhanji
2000,Phấn Lực Nhất Kích (Cấp 1),-1,Passive,Self,1,0,sq_fenliyiji_wai_yiji
200001,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_yiji_child_1
200002,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_yiji_child_2
200003,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_yiji_child_3
2001,Phấn Lực Nhất Kích (Cấp 2),-1,Passive,Self,1,0,sq_fenliyiji_wai_erji
200101,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_erji_child_1
200102,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_erji_child_2
200103,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_erji_child_3
2002,Phấn Lực Nhất Kích (Cấp 3),-1,Passive,Self,1,0,sq_fenliyiji_wai_sanji
200201,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_sanji_child_1
200202,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_sanji_child_2
200203,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_sanji_child_3
2003,Phấn Lực Nhất Kích (Cấp 4),-1,Passive,Self,1,0,sq_fenliyiji_wai_siji
200301,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_siji_child_1
200302,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_siji_child_2
200303,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_siji_child_3
2004,Phấn Lực Nhất Kích (Cấp 5),-1,Passive,Self,1,0,sq_fenliyiji_wai_wuji
200401,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_wuji_child_1
200402,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_wuji_child_2
200403,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_wuji_child_3
2005,Phấn Lực Nhất Kích (Cấp 6),-1,Passive,Self,1,0,sq_fenliyiji_wai_liuji
200501,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_liuji_child_1
200502,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_wai_liuji_child_2
200503,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_wai_liuji_child_3
2006,Phấn Lực Nhất Kích (Cấp 1),-1,Passive,Self,1,0,sq_fenliyiji_nei_yiji
200601,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_yiji_child_1
200602,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_yiji_child_2
200603,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_yiji_child_3
2007,Phấn Lực Nhất Kích (Cấp 2),-1,Passive,Self,1,0,sq_fenliyiji_nei_erji
200701,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_erji_child_1
200702,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_erji_child_2
200703,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_erji_child_3
2008,Phấn Lực Nhất Kích (Cấp 3),-1,Passive,Self,1,0,sq_fenliyiji_nei_sanji
200801,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_sanji_child_1
200802,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_sanji_child_2
200803,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_sanji_child_3
2009,Phấn Lực Nhất Kích (Cấp 4),-1,Passive,Self,1,0,sq_fenliyiji_nei_siji
200901,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_siji_child_1
200902,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_siji_child_2
200903,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_siji_child_3
2010,Phấn Lực Nhất Kích (Cấp 5),-1,Passive,Self,1,0,sq_fenliyiji_nei_wuji
201001,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_wuji_child_1
201002,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_wuji_child_2
201003,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_wuji_child_3
2011,Phấn Lực Nhất Kích (Cấp 6),-1,Passive,Self,1,0,sq_fenliyiji_nei_liuji
201101,Phấn Lực Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_liuji_child_1
201102,Phấn Lực Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_fenliyiji_nei_liuji_child_2
201103,Phấn Lực Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_fenliyiji_nei_liuji_child_3
2012,Tinh Diệu Nhất Kích (Cấp 1),-1,Passive,Self,1,0,sq_xingmiaoyiji_yiji
201201,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_yiji_child_1
201202,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_yiji_child_2
201203,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_yiji_child_3
2013,Tinh Diệu Nhất Kích (Cấp 2),-1,Passive,Self,1,0,sq_xingmiaoyiji_erji
201301,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_erji_child_1
201302,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_erji_child_2
201303,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_erji_child_3
2014,Tinh Diệu Nhất Kích (Cấp 3),-1,Passive,Self,1,0,sq_xingmiaoyiji_sanji
201401,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_sanji_child_1
201402,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_sanji_child_2
201403,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_sanji_child_3
2015,Tinh Diệu Nhất Kích (Cấp 4),-1,Passive,Self,1,0,sq_xingmiaoyiji_siji
201501,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_siji_child_1
201502,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_siji_child_2
201503,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_siji_child_3
2016,Tinh Diệu Nhất Kích (Cấp 5),-1,Passive,Self,1,0,sq_xingmiaoyiji_wuji
201601,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_wuji_child_1
201602,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_wuji_child_2
201603,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_wuji_child_3
2017,Tinh Diệu Nhất Kích (Cấp 6),-1,Passive,Self,1,0,sq_xingmiaoyiji_liuji
201701,Tinh Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_liuji_child_1
201702,Tinh Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_xingmiaoyiji_liuji_child_2
201703,Tinh Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_xingmiaoyiji_liuji_child_3
2018,Tuyệt Diệu Nhất Kích (Cấp 1),-1,Passive,Self,1,0,sq_juemiaoyiji_yiji
201801,Tuyệt Diệu Nhất Kích - Công kích,-1,Auto,Enemy,1,0,sq_juemiaoyiji_yiji_child_1
201802,Tuyệt Diệu Nhất Kích - Hư nhược,-1,Auto,Enemy,1,0,sq_juemiaoyiji_yiji_child_2
201803,Tuyệt Diệu Nhất Kích - Bản thân,-1,Auto,Self,1,0,sq_juemiaoyiji_yiji_child_3
2019,Tuyệt Diệu Nhất Kích (Cấp 2),-1,Passive,Self,1,0,sq_juemiaoyiji_erji
