ID,Name,FactionID,Type,TargetType,RequireLevel,CastRange,Property
954,Phi Hoa Diệu Du,100,Active,Enemy,1,15,eighthbook_damage_magical
955,Tán Hoa Vấn Khúc,100,Active,Enemy,1,15,eighthbook_control_magical
956,Ngự Cầm Phiêu Hoa,100,Active,Self,1,0,mantuo_yuqinpiaohua
960,Nhận Kích Thiên Lý,14,Active,Enemy,1,15,jueqing_nanjiqianli
96001,Đao Ý,-1,Auto,Self,1,0,jueqing_daoyi
96002,Đao Ấn,-1,Auto,Enemy,1,0,jueqing_daoyin
96003,Liên Khống,-1,Auto,Self,1,0,jueqing_liankong
961,Đãng Thiên Quân,14,Active,Self,10,15,jueqing_dangqianjun
96101,Đãng Thiên Quân - Trận pháp,14,Active,Enemy,30,0,jueqing_dangqianjun_child
96102,Đãng Thiên Quân - Trận pháp - Bản thân,-1,Auto,Self,1,0,jueqing_dangqianjun_child_3
96103,Đãng Thiên Quân - Trận pháp - Khống chế,-1,Auto,Enemy,1,0,jueqing_dangqianjun_child_2
96104,Đãng Thiên Quân - Công kích,-1,Auto,Enemy,1,0,jueqing_dangqianjun_child_4
96105,Đãng Thiên Quân - Tê liệt,-1,Auto,Enemy,1,0,jueqing_dangqianjun_child_5
962,Hồn Phi Mục Đoạn,14,Active,PeacePlayer,1,15,jueqing_hunfeimuduan
963,Liệt Hỏa Liệu Tình,14,Active,Enemy,45,5,jueqing_liehuoliaoqing
964,Nhậm Vân Phi,14,Active,Self,20,0,jueqing_renyunfei
965,Huy Nhận Phong Hầu,14,Active,Enemy,30,5,jueqing_huirenfenghou
96501,Huy Nhận Phong Hầu - Định thân,-1,Auto,Enemy,1,0,jueqing_huirenfenghou_child
96502,Huy Nhận Phong Hầu - Tê liệt,-1,Auto,Enemy,1,0,jueqing_huirenfenghou_child_2
966,Dẫn Hoa Nhiễu Lương,14,Active,SelfAndAlly,40,0,jueqing_yinhuaraoliang
967,Chỉ Tung Huyền Ấn,14,Active,Enemy,30,15,jueqing_zhizongxuanyin
968,Tảo Thiên Cơ,14,Active,Enemy,30,5,jueqing_saoqianji
96801,Tảo Thiên Cơ - Tản công,-1,Auto,Enemy,1,0,jueqing_saoqianji_child
969,Chế Lục Hợp,14,Active,Enemy,40,5,jueqing_zhiliuhe
96901,Chế Lục Hợp - Định thân,-1,Auto,Enemy,1,0,jueqing_zhiliuhe_child
970,Sơn Chỉ Xuyên Hành,14,Passive,Self,1,0,jueqing_shanzhichuanxing
971,Hoà Quang Đồng Trần,14,Passive,Self,1,0,jueqing_heguangtongchen
97101,Hoà Quang Đồng Trần - Đao Ý,-1,Auto,Self,1,0,jueqing_heguangtongchen_child
97102,Hoà Quang Đồng Trần - Phản,-1,Auto,Self,1,0,jueqing_heguangtongchen_child_2
972,Định Thương Sinh,14,Active,Enemy,30,5,jueqing_dingcangsheng
97201,Định Thương Sinh - Công kích,-1,Auto,Enemy,1,0,jueqing_dingcangsheng_child
97202,Định Thương Sinh - Tê liệt,-1,Auto,Enemy,1,0,jueqing_dingcangsheng_child_2
97203,Định Thương Sinh - Giải khống,-1,Auto,Self,1,0,jueqing_dingcangsheng_child_3
973,Tiếu Ân Thù,14,Active,Self,50,0,jueqing_xiaoenchou
974,Khuất Nhân Chi Binh,14,Passive,Self,1,0,jueqing_qurenzhibing
975,Huy Xích Phương Tùy,14,Active,Enemy,50,5,jueqing_huichifangqiu
97501,Huy Xích Phương Tùy - Giải trừ,-1,Auto,Self,1,0,jueqing_huichifangqiu_child
976,Phi Thanh Bất Độ,14,Passive,Self,30,0,jueqing_feishengbudu
977,Ninh Minh Bất Mặc,14,Active,Enemy,10,5,jueqing_ningmingbomo
97701,Ninh Minh Bất Mặc - Bạo kích,-1,Auto,Self,1,0,jueqing_ningmingbomo_child
978,Tình Hoa Dẫn,14,Active,Enemy,10,5,jueqing_qinghuayin
979,Tình Tận Doanh Huyết,14,Active,Self,30,0,jueqing_qingjinyingxue
97901,Tình Tận Doanh Huyết - Phục hồi,-1,Auto,Self,1,0,jueqing_qingjinyingxue_child
980,Ngô Đạo Tức Chân,14,Active,Self,60,0,jueqing_wudaojizhen
981,Quân Nhập Úng,14,Active,Enemy,45,0,jueqing_junruweng
982,Bách Luyện Thối Nhận,14,Passive,Self,65,0,jueqing_bailiancuiren
983,Dữ Hổ Mưu Bì,14,Active,Enemy,80,15,jueqing_yuhumoupi
98301,Dữ Hổ Mưu Bì - Phong huyệt,-1,Auto,Enemy,1,0,jueqing_yuhumoupi_child
984,Dung Hải Xuyên,14,Active,Enemy,1,15,eighthbook_damage_physical
985,Ý Trường Lưu,14,Active,Enemy,1,15,eighthbook_control_physical
986,Phán Chỉ Âm Dương,14,Active,PeacePlayer,1,15,jueqing_panzhiyinyang
990,Loan Tâm Liêm,15,Active,Enemy,1,15,erengu_wanxinlian
991,Thôi Hồn Định Phách,15,Active,Enemy,10,15,erengu_cuihundingpo
992,Ngân Câu Tẩu Hạt,15,Active,PeacePlayer,1,15,erengu_yinggouzouxie
993,Câu Hồn - Địa,15,Active,Enemy,45,15,erengu_juhundi
99301,Câu Hồn - Địa Sát,-1,Auto,Self,1,0,erengu_juhundi_child
99302,Thất Hồn - Địa Sát,-1,Auto,Enemy,1,0,erengu_juhundi_child_2
994,Ác Quỷ Đạp Giang,15,Active,Self,20,10,erengu_eguitajiao
99401,Ác Quỷ Đạp Giang - Tăng tốc,-1,Auto,Self,1,0,erengu_eguitajiao_child
995,Tỏa Hồn Trảm,15,Active,Enemy,30,15,erengu_suohunzhan
996,Vạn Ác Đồng Xá,15,Active,SelfAndAlly,40,0,erengu_wanedongshe
997,Câu Hồn - Mệnh,15,Active,Enemy,20,15,erengu_juhunming
99701,Câu Hồn - Mệnh Sát,-1,Auto,Self,1,0,erengu_juhunming_child
99702,Thất Hồn - Mệnh Sát,-1,Auto,Enemy,1,0,erengu_juhunming_child_2
99703,Câu Hồn - Mệnh Sát - Phục hồi,-1,Auto,Self,1,0,erengu_juhunming_child_3
998,Bách Bội Phụng Hoàn,15,Active,Enemy,30,15,erengu_baibeifenghuan
999,Câu Hồn - Thiên,15,Active,Enemy,40,15,erengu_juhuntian
99901,Câu Hồn - Thiên Sát,-1,Auto,Self,1,0,erengu_juhuntian_child
99902,Thất Hồn - Thiên Sát,-1,Auto,Enemy,1,0,erengu_juhuntian_child_2
1000,Thiết Cốt,15,Passive,Self,1,0,erengu_tiegu
1001,Thích Hồn Tiêu Cốt,15,Active,Enemy,1,15,erengu_tihunxiaogu
100101,Thích Hồn Tiêu Cốt - Suy yếu,-1,Auto,Enemy,1,0,erengu_tihunxiaogu_child
1002,Kinh Hồn,15,Active,Self,30,0,erengu_jinghun
1003,Vô Ngã Tam Giới,15,Active,Self,50,0,erengu_wuwosanjie
100301,Vô Ngã Tam Giới - Hồi quy,-1,Auto,Self,1,0,erengu_wuwosanjie_child
1004,Liệt Phách,15,Passive,Self,1,0,erengu_liepo
1005,Lô Thượng Thanh Yên,15,Active,Enemy,1,15,erengu_lushangqingyan
100501,Lô Thượng Thanh Yên - Thất minh,-1,Auto,Enemy,1,0,erengu_lushangqingyan_child
1006,Liêm Quyết,15,Active,Self,30,0,erengu_lianjue
1007,Thiên Địa Bất Nhân,15,Active,Enemy,50,15,erengu_tiandiburen
1008,Đoạn Môn Sao,15,Active,Enemy,1,15,erengu_duanmenchao
1009,Liên Cốt Tùng Cân,15,Active,Self,30,0,erengu_liangusongjin
1010,Câu Hồn - Vô Yếm,15,Active,Enemy,50,15,erengu_juhunwuyan
1011,Sinh Tử Do Ngã,15,Active,Self,1,0,erengu_shengsiyouwo
1012,Chỉ Thiên Mạ Địa,15,Active,Enemy,1,15,erengu_zhitianmadi
101201,Chỉ Thiên Mạ Địa - Tê liệt,-1,Auto,Enemy,1,0,erengu_zhitianmadi_child
1013,Hồn Ly Phách Tán,15,Active,Enemy,1,15,erengu_hunliposan
101301,Hồn Ly Phách Tán - Thất minh,-1,Auto,Enemy,1,0,erengu_hunliposan_child
1014,Phệ Hồn Cửu Thối,15,Active,Enemy,1,15,eighthbook_damage_magical
1015,Phọc Hồn Cuồng Liêm,15,Active,Enemy,1,15,eighthbook_control_magical
1016,Loạn Tâm Nhẫn,15,Active,PeacePlayer,1,15,erengu_luanxinren
652,Băng tinh,-1,Active,Self,-1,-1,pet_bingxing
653,Hỏa linh,-1,Active,Self,-1,-1,pet_huoling
654,Độc cổ,-1,Active,Self,-1,-1,pet_dugu
655,Huyền thú,-1,Active,Self,-1,-1,pet_xuanling
656,Trì độn,-1,Active,Self,-1,-1,pet_chidun
657,Giảo hoạt,-1,Active,Self,-1,-1,pet_jiaohuo
658,Mộc mạc,-1,Active,Self,-1,-1,pet_hanhou
659,Bính mệnh,-1,Active,Self,-1,-1,pet_pinming
660,Pháp hồn,-1,Active,Self,-1,-1,pet_fahun
661,Man lực,-1,Active,Self,-1,-1,pet_manli
662,Tá lực,-1,Active,Owner,-1,-1,pet_jieli
663,Cao Tá lực,-1,Active,Owner,-1,-1,pet_gaojijieli
664,Di hồn,-1,Active,Owner,-1,-1,pet_yihun
665,Cao Di hồn,-1,Active,Owner,-1,-1,pet_gaojiyihun
666,Thuấn ảnh,-1,Active,Owner,-1,-1,pet_shunying
667,Cao Thuấn ảnh,-1,Active,Owner,-1,-1,pet_gaojishunying
668,Cường thân,-1,Active,Owner,-1,-1,pet_qiangshen
669,Cao Cường thân,-1,Active,Owner,-1,-1,pet_gaojiqiangshen
670,Ngưng thần,-1,Active,Owner,-1,-1,pet_ningshen
671,Cao Ngưng thần,-1,Active,Owner,-1,-1,pet_gaojiningshen
672,Cực băng ngưng sát,-1,PetActive,Enemy,-1,20,pet_jibingningsha
673,Kiếp hỏa phần sát,-1,PetActive,Enemy,-1,20,pet_jiehuofensha
674,Hủ độc thực sát,-1,PetActive,Enemy,-1,20,pet_fudushisha
675,Huyền lôi kích sát,-1,PetActive,Enemy,-1,20,pet_xuanleijisha
676,Huyết bão,-1,PetActive,Enemy,-1,20,pet_xuebao
677,Cao Huyết bão,-1,PetActive,Enemy,-1,20,pet_gaojixuebao
742,Băng thiên tuyết địa,-1,PetActive,Enemy,-1,20,pet_bingtianxuedi
743,Liệt hoả liệu nguyên,-1,PetActive,Enemy,-1,20,pet_liehuoliaoyuan
744,Huyết độc vạn lý,-1,PetActive,Enemy,-1,20,pet_xueduwanli
745,Ngũ lôi hoành đỉnh,-1,PetActive,Enemy,-1,20,pet_wuleihongding
747,Gầm thét,-1,PetActive,Enemy,-1,-1,pet_paoxiao
682,Tĩnh hóa,-1,PetActive,Owner,-1,-1,pet_jinghua
683,Cao Tĩnh hoá,-1,PetActive,Owner,-1,-1,pet_gaojijinghua
684,Trùng sinh,-1,PetActive,Self,-1,-1,pet_zhongsheng
