ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
5011016,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 6),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv6,,20
5011017,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 7),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv7,,20
5011018,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 8),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv8,,20
5011019,-1,Lực Phá Càn Khôn - Phạm Vi (Cấp 9),,Gây sát thương Ngoại công phạm vi xung quanh mục tiêu.,Buff9_13,-1,-1,-1,,,,,,,,,Auto,MultipleTargetsAroundTarget,-1,-1,false,1,false,true,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_lipoqiankun_child_lv9,,20
50121,-1,Canh Khí Hộ Thể (Cấp 1),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv1,,20
50122,-1,Canh Khí Hộ Thể (Cấp 2),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv2,,20
50123,-1,Canh Khí Hộ Thể (Cấp 3),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv3,,20
50124,-1,Canh Khí Hộ Thể (Cấp 4),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv4,,20
50125,-1,Canh Khí Hộ Thể (Cấp 5),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv5,,20
50126,-1,Canh Khí Hộ Thể (Cấp 6),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv6,,20
50127,-1,Canh Khí Hộ Thể (Cấp 7),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv7,,20
50128,-1,Canh Khí Hộ Thể (Cấp 8),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv8,,20
50129,-1,Canh Khí Hộ Thể (Cấp 9),Bị động,Tấn công có xác suất tạo hộ thuẫn hấp thụ sát thương cho bản thân.,Buff11_3,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_gangqihuti_lv9,,20
5012011,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 1),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv1,,20
5012012,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 2),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv2,,20
5012013,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 3),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv3,,20
5012014,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 4),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv4,,20
5012015,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 5),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv5,,20
5012016,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 6),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv6,,20
5012017,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 7),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv7,,20
5012018,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 8),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv8,,20
5012019,-1,Canh Khí Hộ Thể - Hộ Thể (Cấp 9),,Tạo hộ thuẫn hấp thụ sát thương.,Buff11_3,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_gangqihuti_child_lv9,,20
50131,-1,Tán Hồn Trận Thuật (Cấp 1),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv1,,20
50132,-1,Tán Hồn Trận Thuật (Cấp 2),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv2,,20
50133,-1,Tán Hồn Trận Thuật (Cấp 3),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv3,,20
50134,-1,Tán Hồn Trận Thuật (Cấp 4),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv4,,20
50135,-1,Tán Hồn Trận Thuật (Cấp 5),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv5,,20
50136,-1,Tán Hồn Trận Thuật (Cấp 6),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv6,,20
50137,-1,Tán Hồn Trận Thuật (Cấp 7),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv7,,20
50138,-1,Tán Hồn Trận Thuật (Cấp 8),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv8,,20
50139,-1,Tán Hồn Trận Thuật (Cấp 9),Bị động,Tấn công có xác suất đặt bẫy khiến mục tiêu trong phạm vi bị Tản công.,Food_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_sanhunzhenshu_lv9,,20
5013011,-1,Tán Hồn Trận Thuật - Trận (Cấp 1),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv1,,20
5013012,-1,Tán Hồn Trận Thuật - Trận (Cấp 2),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv2,,20
5013013,-1,Tán Hồn Trận Thuật - Trận (Cấp 3),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv3,,20
5013014,-1,Tán Hồn Trận Thuật - Trận (Cấp 4),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv4,,20
5013015,-1,Tán Hồn Trận Thuật - Trận (Cấp 5),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv5,,20
5013016,-1,Tán Hồn Trận Thuật - Trận (Cấp 6),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv6,,20
5013017,-1,Tán Hồn Trận Thuật - Trận (Cấp 7),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv7,,20
5013018,-1,Tán Hồn Trận Thuật - Trận (Cấp 8),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv8,,20
5013019,-1,Tán Hồn Trận Thuật - Trận (Cấp 9),,Đặt trận khiến mục tiêu chạm phải bị Tản Công.,Food_1,-1,-1,-1,,,,,,,,,Auto,Trap,-1,-1,false,1,false,false,20,5,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_lv9,,20
5013021,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 1),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv1,,20
5013022,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 2),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv2,,20
5013023,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 3),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv3,,20
5013024,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 4),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv4,,20
5013025,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 5),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv5,,20
5013026,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 6),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv6,,20
5013027,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 7),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv7,,20
5013028,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 8),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv8,,20
5013029,-1,Tán Hồn Trận Thuật - Phát Nổ (Cấp 9),,Gây trạng thái Tản Công lên mục tiêu trúng trận.,Food_1,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,heroicorder_sanhunzhenshu_child_2_lv9,,20
50141,-1,Khí Xung Tiêu Hán (Cấp 1),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv1,,20
50142,-1,Khí Xung Tiêu Hán (Cấp 2),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv2,,20
50143,-1,Khí Xung Tiêu Hán (Cấp 3),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv3,,20
50144,-1,Khí Xung Tiêu Hán (Cấp 4),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv4,,20
50145,-1,Khí Xung Tiêu Hán (Cấp 5),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv5,,20
50146,-1,Khí Xung Tiêu Hán (Cấp 6),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv6,,20
50147,-1,Khí Xung Tiêu Hán (Cấp 7),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv7,,20
50148,-1,Khí Xung Tiêu Hán (Cấp 8),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv8,,20
50149,-1,Khí Xung Tiêu Hán (Cấp 9),Bị động,Tấn công có xác suất tăng tốc độ hồi nộ khí cho bản thân trong thời gian ngắn.,Buff25_8,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_qichongxiaohan_lv9,,20
5014011,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 1),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv1,,20
5014012,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 2),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv2,,20
5014013,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 3),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv3,,20
5014014,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 4),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv4,,20
5014015,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 5),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv5,,20
5014016,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 6),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv6,,20
5014017,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 7),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv7,,20
5014018,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 8),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv8,,20
5014019,-1,Khí Xung Tiêu Hán - Hồi Nộ (Cấp 9),,Tăng tốc độ hồi nộ khí cho bản thân.,Buff25_8,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_qichongxiaohan_child_lv9,,20
50151,-1,Thập Tam Thái Bảo (Cấp 1),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv1,,20
50152,-1,Thập Tam Thái Bảo (Cấp 2),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv2,,20
50153,-1,Thập Tam Thái Bảo (Cấp 3),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv3,,20
50154,-1,Thập Tam Thái Bảo (Cấp 4),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv4,,20
50155,-1,Thập Tam Thái Bảo (Cấp 5),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv5,,20
50156,-1,Thập Tam Thái Bảo (Cấp 6),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv6,,20
50157,-1,Thập Tam Thái Bảo (Cấp 7),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv7,,20
50158,-1,Thập Tam Thái Bảo (Cấp 8),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv8,,20
50159,-1,Thập Tam Thái Bảo (Cấp 9),Bị động,"Tấn công có xác suất vào trạng thái Hoành luyện, miễn dịch ngẫu nhiên một loại sát thương.",Buff19_1,-1,-1,-1,,,,,,,,,Passive,None,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,heroicorder_shisantaibao_lv9,,20
5015011,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 1),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv1,,20
5015012,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 2),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv2,,20
5015013,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 3),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv3,,20
5015014,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 4),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv4,,20
5015015,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 5),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv5,,20
5015016,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 6),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv6,,20
5015017,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 7),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv7,,20
5015018,-1,Thập Tam Thái Bảo - Hoành Luyện (Cấp 8),,Kích hoạt một hiệu quả miễn dịch sát thương ngẫu nhiên.,Buff19_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,100,-1,false,heroicorder_shisantaibao_child_lv8,,20
