ID,Name,FactionID,Type,TargetType,RequireLevel,CastRange,Property
347,Phi Long Tại Thiên,2,Active,Enemy,10,5,gaibang_feilongzaitian
348,Tiềm Long Vật Dụng,2,Active,Enemy,30,0,gaibang_qianlongwuyong
349,Kiến Long Tại Điền,2,Active,Self,40,0,gaibang_jianlongzaitian
34901,Kiến Long Tại Điền - Trúng độc,-1,Auto,Enemy,1,0,gaibang_jianlongzaitian_child
350,Tướng Quân Lệnh,2,Passive,Self,1,0,gaibang_xiangjunling
351,Thanh Long Xuất Thủy,2,Active,Enemy,1,3,gaibang_qinglongchushui
35101,Thanh Long Xuất Thủy - Hồi phục,-1,Auto,Self,1,0,gaibang_qinglongchushui_child
352,Cầm Long Thức,2,Active,Self,30,0,gaibang_qinlongshi
35201,Cầm Long Thức - Hư nhược,-1,Auto,Enemy,1,0,gaibang_qinlongshi_child
353,Bái Nhiên Hữu Vũ,2,Active,Self,50,0,gaibang_bairanyouwu
354,Phá Hổ Lệnh,2,Passive,Self,1,0,gaibang_pohuling
355,Chấn Kinh Bách Lý,2,Active,Enemy,1,3,gaibang_zhenjingbaili
356,Khống Hạc Thức,2,Active,Self,30,0,gaibang_kongheshi
35601,Khống Hạc Thức - Liên kích,-1,Auto,Self,1,0,gaibang_kongheshi_child
357,Lữ Sương Băng Chỉ,2,Active,Self,50,0,gaibang_lishuangbingzhi
358,Kháng Long Hữu Hối,2,Active,Enemy,10,3,gaibang_kanglongyouhui
359,Thần Long Bái Vĩ,2,Active,Self,30,0,gaibang_shanlongbaiwei
360,Long Chiến Vu Dã,2,Active,Self,60,0,gaibang_longzhanwuye
361,Thiên Hạ Vô Cẩu,2,Active,Enemy,65,0,gaibang_tianxiawugou
36101,Thiên Hạ Vô Cẩu - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_tianxiawugou_child
362,Như Ảnh Tùy Hình,2,Active,PeacePlayer,1,15,gaibang_ruyingsuixing
363,Bát Thảo Tầm Xà,2,Active,PeacePlayer,1,15,gaibang_bacaoxunshe
364,Bổng Đả Cẩu Đầu,2,Active,EnemyPlayer,45,15,gaibang_bangdagoutou
36401,Bổng Đả Cẩu Đầu - Phong huyệt,-1,Auto,Enemy,1,0,gaibang_bangdagoutou_child_1
36402,Bổng Đả Cẩu Đầu - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_bangdagoutou_child_2
365,Hoành Tảo Càn Khôn,2,Active,Self,80,0,gaibang_hengsaoqiankun
36501,Hoành Tảo Càn Khôn - Công kích,-1,Auto,Enemy,1,0,gaibang_hengsaoqiankun_child_1
36502,Hoành Tảo Càn Khôn - Giảm tốc,-1,Auto,Enemy,1,0,gaibang_hengsaoqiankun_child_2
366,Địa Trầm Hãm Ngân,2,Active,Enemy,1,3,eighthbook_damage_physical
367,Liệt Thổ Lao Lung,2,Active,Enemy,1,3,eighthbook_control_physical
371,Bát Quái Chưởng,3,Active,Enemy,1,20,wudang_baguaizhang
372,Chân Thức Thất Tiết Trận,3,Active,Enemy,20,0,wudang_zhenwuqijiezhen
373,Lưỡng Nghi Kiếm,3,Active,Enemy,45,20,wudang_liangyijian
374,Tam Hoàn Sáo Nguyệt,3,Active,Enemy,20,20,wudang_sanhuansaoyue
375,Lãm Tước Vĩ,3,Active,Enemy,30,20,wudang_lanjuewei
376,Thiên Canh Bắc Đẩu Trận,3,Active,Self,40,0,wudang_tiangangbeidouzhen
377,Thiên Mã Phi Bão,3,Active,Enemy,10,20,wudang_tianmafeibao
378,Như Phong Tự Bế,3,Active,Enemy,30,20,wudang_rufengsibi
37801,Như Phong Tự Bế - Khống chế,-1,Auto,Enemy,1,0,wudang_rufengsibi_child
379,Thê Vân Tung,3,Active,Self,40,20,wudang_tiyunzong
380,Hổ Bao Đầu,3,Passive,Self,1,0,wudang_hubaotou
381,Tiên Nhân Chỉ Lộ,3,Active,Enemy,1,20,wudang_xianrenzhilu
38101,Tiên Nhân Chỉ Lộ - Hư nhược,-1,Auto,Enemy,1,0,wudang_xianrenzhilu_child
382,Khiêu Liêm Thức,3,Active,Self,30,0,wudang_qiaolianshi
38201,Khiêu Liêm Thức - Hồi phục,-1,Auto,Self,1,0,wudang_qiaolianshi_child
383,Lưu Tinh Cản Nguyệt,3,Active,Self,50,0,wudang_liuxingganyue
384,Lãn Trát Y,3,Passive,Self,1,0,wudang_lanzhayi
385,Ngọc Nữ Xuyên Xoa,3,Active,Enemy,1,20,wudang_yunvchuansuo
38501,Ngọc Nữ Xuyên Xoa - Định thân,-1,Auto,Enemy,1,0,wudang_yunvchuansuo_child
386,Tà Phi Thức,3,Active,Self,30,0,wudang_xiefeishi
387,Bạch Hạc Lượng Sí,3,Active,Self,50,0,wudang_baiheliangshi
388,Thần Môn Thập Tam Kiếm,3,Active,Enemy,10,20,wudang_taiyuanshisanjian
389,Vô Giải Khả Kích,3,Active,Self,30,0,wudang_wujiekeji
390,Du Nhẫn Hữu Dư,3,Active,Self,60,0,wudang_yourenyouyu
391,Thiên Ngoại Phi Tiên,3,Active,Enemy,65,15,wudang_tianwaifeixian
39101,Thiên Ngoại Phi Tiên - Phong huyệt,-1,Auto,Enemy,1,0,wudang_tianwaifeixian_child
392,Tê Ngưu Vọng Nguyệt,3,Active,PeacePlayer,1,20,wudang_xiniuwangyue
393,Không Minh Thức,3,Active,PeacePlayer,1,15,wudang_kongmingshi
394,Tiên Phong Đạo Cốt,3,Active,Self,45,0,wudang_xianfangdaogu
395,Thất Tinh Tụ Thủ,3,Active,Enemy,80,15,wudang_qixingjushou
39501,Thất Tinh Tụ Thủ - Tê liệt,-1,Auto,Enemy,1,0,wudang_qixingjushou_child
396,Trụ Diệu Thất Tinh,3,Active,Enemy,1,15,eighthbook_damage_magical
397,Bát Quái Ánh Vi,3,Active,Enemy,1,15,eighthbook_control_magical
401,Điêu Thuyền Bái Nguyệt,4,Active,Enemy,1,15,emei_diaochuanbaiyue
402,Chiêu Quân Xuất Tái,4,Active,Enemy,10,15,emei_zhaojunchuji
403,Tây Tử Bồng Tâm,4,Active,Enemy,45,15,emei_xizifangxin
404,Kim Đỉnh Miên Chưởng,4,Active,Enemy,1,15,emei_jindingmianzhang
40401,Kim Đỉnh Miên Chưởng - Cương ngạnh,-1,Auto,Enemy,1,0,emei_jindingmianzhang_child
405,Nguyệt Lạc Tây Sơn,4,Active,Enemy,30,0,emei_yueluoxishan
406,Phật Quang Phổ Chiếu,4,Active,SelfAndAlly,40,15,emei_foguangpuzhao
407,Xung Hư Dưỡng Khí,4,Active,PeacePlayer,20,15,emei_zhongxuyangqi
408,Khởi Tử Hồi Sinh,4,Active,PeacePlayer,30,3,emei_qisihuansheng
409,Diên Niên Ích Thọ,4,Active,Self,40,0,emei_yuannianyishou
410,Yểu Điệu Thục Nữ,4,Passive,Self,1,0,emei_yaotiaoshunv
411,Hồi Thiên Thuật,4,Active,Self,10,15,emei_huitianshu
41101,Hồi Thiên Thuật - Hồi phục,-1,Auto,Self,1,0,emei_huitianshu_child
412,Tuyệt Kiếm Thức,4,Active,Self,30,0,emei_juejianshi
413,Hộ Tâm Quyết,4,Active,Self,50,0,emei_huxinjue
414,Quân Tử Hảo Cầu,4,Passive,Self,1,0,emei_junzihaogou
415,Chướng Nhãn Pháp,4,Active,Enemy,1,15,emei_zhangyanfa
41501,Chướng Nhãn Pháp - Thất minh,-1,Auto,Enemy,1,0,emei_zhangyanfa_child
416,Diệt Kiếm Thức,4,Active,Self,30,0,emei_miejianshi
41601,Diệt Kiếm Thức - Hư nhược,-1,Auto,Enemy,1,0,emei_miejianshi_child
417,Trảm Tình Quyết,4,Active,Self,50,15,emei_zhanqingjue
418,Đà Nê Đới Thủy,4,Active,Enemy,10,15,emei_taneidaishui
419,Hành Thi Tẩu Nhục,4,Active,Self,30,0,emei_xingshizourou
420,Ngai Nhược Mộc Kê,4,Active,Self,60,0,emei_airuomuji
421,Cửu Âm Thần Trảo,4,Active,Enemy,65,15,emei_jiuyinshenzhao
42101,Cửu Âm Thần Trảo - Giảm huyết,-1,Auto,Enemy,1,0,emei_jiuyinshenzhao_child
422,Toạ Hoài Bất Loạn,4,Active,PeacePlayer,1,15,emei_zuohuaibuluan
423,Kim Châm Độ Kiếp,4,Active,PeacePlayer,1,15,emei_jinzhendujie
424,Thanh Tâm Phổ Thiện Chú,4,Active,PeacePlayer,45,15,emei_qingxinputianzhou
425,Cửu Âm Độc Long Công,4,Active,PeacePlayer,1,15,emei_jiuyindulonggong
426,Xuân Hoa Thu Nguyệt,4,Active,Enemy,80,15,emei_chunhuaqiuyue
42601,Xuân Hoa Thu Nguyệt - Đồng đội,-1,Auto,SelfAndAlly,1,0,emei_chunhuaqiuyue_child
427,Hỗn Giang Phá Nhai,4,Active,Enemy,1,15,eighthbook_damage_magical
428,U Tuyền Thẩm Châu,4,Active,Enemy,1,15,eighthbook_control_magical
431,Lam Sa Thủ,5,Active,Enemy,1,15,xingxiu_lanshashou
432,Liên Châu Hủ Thi Độc,5,Active,Enemy,10,0,xingxiu_lianzhuxiushidu
43201,Liên Châu Hủ Thi Độc - Trúng độc,-1,Auto,Enemy,1,0,xingxiu_lianzhuxiushidu_child
433,Huyền Minh Thần Chưởng,5,Active,Enemy,45,15,xingxiu_xuanmingshenzhang
434,Hạt Vĩ Trâm,5,Active,Enemy,20,15,xingxiu_xieweizan
435,Cáp Mô Công,5,Active,Enemy,30,15,xingxiu_hamogong
436,Ngô Công Trận,5,Active,SelfAndAlly,40,0,xingxiu_wugongzhen
437,Tiếu Lý Tàng Đao,5,Active,Enemy,20,15,xingxiu_xiaolizangdao
438,Đàm Tiếu Tự Nhược,5,Active,Self,30,0,xingxiu_tanxiaoziruo
439,Hàm Tiếu Cửu Tuyền,5,Active,Self,40,0,xingxiu_hanxiaojiuxuan
440,Mộc Giáp Thuật,5,Passive,Self,1,0,xingxiu_mujiashu
441,Thanh Xà Độc Chưởng,5,Active,Enemy,1,15,xingxiu_qingsheduzhang
44101,Thanh Xà Độc Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_qingsheduzhang_child
442,Mộc Độn,5,Active,Self,30,0,xingxiu_mudun
443,Chỉ Lộc Vi Mã,5,Active,Enemy,50,15,xingxiu_zhiluweima
444,Tôi Độc Thuật,5,Passive,Self,1,0,xingxiu_cuidushu
445,Băng Tằm Độc Chưởng,5,Active,Enemy,1,15,xingxiu_bingcanduzhang
44501,Băng Tằm Độc Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_bingcanduzhang_child
446,Thủy Độn,5,Active,Self,30,0,xingxiu_shuidun
44601,Thủy Độn - Trúng độc,-1,Auto,Enemy,1,0,xingxiu_shuidun_child
447,Kinh Mạch Nghịch Hành,5,Active,Self,50,0,xingxiu_jingmaiyixing
448,Ngọc Toái Côn Cương,5,Active,Enemy,10,0,xingxiu_yusuigungang
449,Kim Thạch Câu Phần,5,Active,Self,30,0,xingxiu_jinshigoufen
450,Thiên Địa Đồng Thọ,5,Active,Enemy,60,15,xingxiu_tiandidongshou
45001,Thiên Địa Đồng Thọ - Sát thương,-1,Auto,Enemy,1,0,xingxiu_tiandidongshou_child
451,Hoá Cốt Miên Chưởng,5,Active,Enemy,65,15,xingxiu_huagumianzhang
45101,Hoá Cốt Miên Chưởng - Hư nhược,-1,Auto,Enemy,1,0,xingxiu_huagumianzhang_child
452,Bách Độc Bất Xâm,5,Active,PeacePlayer,1,15,xingxiu_baidubuqin
453,Hoá Huyết Thần Độc,5,Active,PeacePlayer,1,15,xingxiu_huaxueshendu
454,Hàm Tiếu Bán Bộ Diên,5,Active,Enemy,45,15,xingxiu_hanxiaobanbudian
45401,Hàm Tiếu Bán Bộ Diên - Khống chế,-1,Auto,Enemy,1,0,xingxiu_hanxiaobanbudian_child
455,Nhất Nhật Táng Mệnh Tán,5,Active,Enemy,80,15,xingxiu_yirizangmingzan
45501,Nhất Nhật Táng Mệnh Tán - Công kích,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_1
45502,Nhất Nhật Táng Mệnh Tán - Phát tán,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_2
45503,Nhất Nhật Táng Mệnh Tán - Thất minh,-1,Auto,Enemy,1,0,xingxiu_yirizangmingzan_child_3
456,Hoang Dã U Hồn,5,Active,Enemy,1,15,eighthbook_damage_magical
457,Ảm Phiên Khốn Linh,5,Active,Enemy,1,15,eighthbook_control_magical
461,Chính Dương Thủ,6,Active,Enemy,1,15,tianlong_zhengyangshou
462,Tam Dương Khai Thái,6,Active,Enemy,10,0,tianlong_sanyangkaitai
463,Nhất Dương Chỉ,6,Active,Enemy,45,15,tianlong_yiyangzhi
464,Hàm Mai Tật Tẩu,6,Active,Self,20,0,tianlong_hanmeijizou
465,Bát Môn Kim Toả,6,Active,Enemy,30,15,tianlong_bamenjinsuo
466,Dĩ Dật Đãi Lao,6,Active,SelfAndAlly,40,0,tianlong_yiyidailao
467,Chỉ Điểm Giang Sơn,6,Active,Enemy,10,15,tianlong_zhidianjiangshan
468,Thiên Canh Chính Khí,6,Active,Self,30,0,tianlong_tiangangzhanqi
469,Tĩnh Ảnh Trầm Bích,6,Active,Enemy,40,15,tianlong_jingyingchenbi
470,Đồ Tất Thuật,6,Passive,Self,1,0,tianlong_tuxishu
471,Dục Cầm Địch Tung,6,Active,Enemy,1,15,tianlong_yuqindisong
47101,Dục Cầm Địch Tung - Hư nhược,-1,Auto,Enemy,1,0,tianlong_yuqindisong_child
472,Tiết Quyền Thức,6,Active,Self,30,0,tianlong_jiequanshi
473,Bạch Hồng Quán Nhật,6,Active,Self,50,0,tianlong_baihongguanri
474,Ma Lệ Thuật,6,Passive,Self,1,0,tianlong_molishu
475,Tuyết Ủng Lam Quan,6,Active,Enemy,1,15,tianlong_xueyonglanguan
47501,Tuyết Ủng Lam Quan - Phong huyệt,-1,Auto,Enemy,1,0,tianlong_xueyonglanguan_child
476,Phá Kiếm Thức,6,Active,Self,30,0,tianlong_pojianshi
47601,Phá Kiếm Thức - Hư nhược,-1,Auto,Enemy,1,0,tianlong_pojianshi_child
477,Kim Ngọc Mãn Đường,6,Active,Self,50,0,tianlong_jinyumantang
478,Vạn Nhạc Triều Tông,6,Active,Enemy,10,15,tianlong_wanyuechaozong
479,Phi Khô Phi Vinh,6,Active,Self,30,0,tianlong_feikufeiyong
480,Bách Bộ Xuyên Dương,6,Active,Self,60,0,tianlong_baibuchuanyang
481,Thiếu Trạch Kiếm,6,Active,Enemy,65,15,tianlong_shaozhaijian
48101,Thiếu Trạch Kiếm - Hư nhược,-1,Auto,Enemy,1,0,tianlong_shaozhaijian_child
482,Chính Khí Hạo Nhiên,6,Active,PeacePlayer,1,15,tianlong_zhengqihaoran
483,Thiếu Xung Kiếm Pháp,6,Active,PeacePlayer,1,15,tianlong_shaochongjianfa
487,Thương Dương Kiếm,6,Active,Enemy,45,15,tianlong_shangyangjian
48701,Thương Dương Kiếm - Xuất huyết,-1,Auto,Enemy,1,0,tianlong_shangyangjian_child
488,Trung Xung Kiếm,6,Active,Enemy,80,15,tianlong_zhongchongjian
48801,Trung Xung Kiếm - Hư nhược,-1,Auto,Enemy,1,0,tianlong_zhongchongjian_child_1
48802,Trung Xung Kiếm - Hư nhược,-1,Auto,Enemy,1,0,tianlong_zhongchongjian_child_2
48803,Trung Xung Kiếm - Hư nhược,-1,Auto,Enemy,1,0,tianlong_zhongchongjian_child_3
489,Hoàng Long Nộ Minh,6,Active,Enemy,1,15,eighthbook_damage_balanced
490,Long Bàn Đẩu Lý,6,Active,Enemy,1,15,eighthbook_control_balanced
491,Nhạn Nam Phi,7,Active,Enemy,1,3,tianshan_yannanfei
492,Ưng Kích Trường Không,7,Active,Enemy,10,0,tianshan_yingjichangkong
493,Phụng Vũ Cửu Thiên,7,Active,Enemy,45,3,tianshan_fengyujiutian
494,Bạch Câu Quá Khích,7,Active,Self,20,0,tianshan_baigouguoji
495,Thiết Toả Hoành Giang,7,Active,Enemy,30,15,tianshan_tiecuohengjiang
496,Thập Diện Mai Phục,7,Active,SelfAndAlly,40,0,tianshan_shimianmaifu
497,Kim Thiền Thoát Xác,7,Active,Self,20,0,tianshan_jinchantuoqiao
498,Di Hoa Tiếp Mộc,7,Active,Self,30,0,tianshan_yihuajiemu
49801,Di Hoa Tiếp Mộc - Công kích,-1,Auto,Enemy,1,0,tianshan_yihuajiemu_child
499,Lan Hoa Điểm Huyệt Thủ,7,Active,Enemy,40,15,tianshan_lanhuadianxueshou
500,Ngưng Sương Giáp,7,Passive,Self,1,0,tianshan_ningshuangjia
501,Tuyết Hoa Lục Xuất,7,Active,Enemy,1,3,tianshan_xuehualuchu
501001,Tuyết Hoa Lục Xuất - Hội tâm,-1,Auto,Self,1,0,tianshan_xuehualuchu_child
502,Dung Tuyết Thức,7,Active,Self,30,0,tianshan_yongxueshi
503,Đạp Tuyết Vô Ngấn,7,Active,Self,50,20,tianshan_taxuewuhen
50301,Đạp Tuyết Vô Ngấn - Ẩn thân,-1,Auto,Self,1,0,tianshan_taxuewuhen_child
504,Sơ Ảnh Phiến,7,Passive,Self,1,0,tianshan_shuyingshan
505,Mai Hoa Tam Lộng,7,Active,Enemy,1,3,tianshan_meihuasanlong
50501,Mai Hoa Tam Lộng - Cương ngạnh,-1,Auto,Enemy,1,0,tianshan_meihuasanlong_child
506,Chiết Mai Thức,7,Active,Self,30,0,tianshan_zhemeishi
507,Hàn Mai Nở Rộ,7,Active,Enemy,50,15,tianshan_hanmeinufang
50701,Hàn Mai Nở Rộ - Công kích,-1,Auto,Enemy,1,0,tianshan_hanmeinufang_child
508,Dương Ca Thiên Quân,7,Active,Enemy,10,3,tianshan_yanggetianjun
509,Dương Xuân Bạch Tuyết,7,Active,Self,30,0,tianshan_yangchunbaixue
510,Dương Quan Tam Điệp,7,Active,Self,60,0,tianshan_yangguansandie
511,Đồng Sinh Cộng Tử,7,Active,Enemy,65,15,tianshan_tongshenggongsi
51101,Đồng Sinh Cộng Tử - Phong huyệt,-1,Auto,Enemy,1,0,tianshan_tongshenggongsi_child
512,Băng Cơ Ngọc Cốt,7,Active,PeacePlayer,1,15,tianshan_bingjiyugu
513,Thiên Địa Hàn Băng,7,Active,PeacePlayer,1,15,tianshan_tiandihanbing
514,Liễu Ám Hoa Minh,7,Active,PeacePlayer,1,15,tianshan_liaoanhuaming
515,Thiên Địa Minh Diệt,7,Active,EnemyPlayer,45,15,tianshan_tiandimingmie
51501,Thiên Địa Minh Diệt - Đóng băng,-1,Auto,Enemy,1,0,tianshan_tiandimingmie_child
516,Băng Ngưng Sương Hoa,7,Active,Enemy,80,3,tianshan_bingningshuanghua
517,Hồng Đào Bích Lãng,7,Active,Enemy,1,3,eighthbook_damage_physical
518,Tứ Thuỷ Vi Thành,7,Active,Enemy,1,3,eighthbook_control_physical
521,Lạc Anh Kiếm,8,Active,Enemy,1,15,xiaoyao_luoyingjian
522,Đào Hoa Trận,8,Active,Enemy,1,0,xiaoyao_taohuazhen
523,Đàn Chỉ Thần Công,8,Active,Enemy,45,15,xiaoyao_danzhishengong
524,Lăng Ba Vi Bộ,8,Active,Self,20,20,xiaoyao_lingboweibu
525,Họa Địa Vi Lao,8,Active,Enemy,30,15,xiaoyao_huadiweilao
526,Vân Thể Phong Thân,8,Active,SelfAndAlly,40,0,xiaoyao_yuntifengshen
527,Bát Trận Đồ,8,Active,Enemy,20,0,xiaoyao_bazhentu
52701,Bát Trận Đồ - Phát nổ,-1,Auto,Enemy,1,0,xiaoyao_bazhentu_child
528,Hỏa Nhãn Kim Tinh,8,Active,Self,30,0,xiaoyao_huoyanjinxing
529,Tru Tiên Trận,8,Active,Enemy,40,0,xiaoyao_zhuxianzhen
52901,Tru Tiên Trận - Phát nổ,-1,Auto,Enemy,1,0,xiaoyao_zhuxianzhen_child
530,Bách Điểu Triều Phụng,8,Passive,Self,1,0,xiaoyao_bainiaochaofeng
531,Cao Sơn Lưu Thủy,8,Active,Self,20,0,xiaoyao_gaoshanliushui
532,Đại Phong Ca,8,Active,Self,30,0,xiaoyao_dafengge
53201,Đại Phong Ca - Cương ngạnh,-1,Auto,Enemy,1,0,xiaoyao_dafengge_child
533,Tiêu Tương Dạ Vũ,8,Active,Enemy,50,15,xiaoyao_xiaoxiangyeyu
53301,Tiêu Tương Dạ Vũ - Thất minh,-1,Auto,Enemy,1,0,xiaoyao_xiaoxiangyeyu_child
534,Vạn Hách Tùng Phong,8,Passive,Self,1,0,xiaoyao_wanxisongfeng
535,Khê Sơn Hành Lữ,8,Active,Enemy,1,15,xiaoyao_jishanxinglv
53501,Khê Sơn Hành Lữ - Hư nhược,-1,Auto,Enemy,1,0,xiaoyao_jishanxinglv_child
536,Lạc Thần Đồ,8,Active,Self,30,0,xiaoyao_leshentu
53601,Lạc Thần Đồ - Thiêu đốt,-1,Auto,Enemy,1,0,xiaoyao_leshentu_child
537,Giang Hành Sơ Tuyết,8,Active,Self,40,0,xiaoyao_jiangxingchuxue
538,Bài Sơn Đảo Hải,8,Active,Enemy,10,15,xiaoyao_baishandaohai
539,Ba Lan Bất Kinh,8,Active,Self,30,0,xiaoyao_bolanbujing
540,Kinh Đào Hãi Lãng,8,Active,Enemy,60,0,xiaoyao_jingdaohailang
541,Côn Dược Bắc Minh,8,Active,Enemy,65,15,xiaoyao_gunyaobeiming
54101,Côn Dược Bắc Minh - Chuyển hóa,-1,Auto,Self,1,0,xiaoyao_gunyaobeiming_child
542,Mặc Thủ Thành Quy,8,Active,PeacePlayer,1,15,xiaoyao_moshouchenggui
543,Diên Động Thương Minh,8,Active,PeacePlayer,1,15,xiaoyao_diandongcangming
544,Định Hải Thần Châm,8,Active,Enemy,45,0,xiaoyao_dinghaishenzhen
545,Bộ Bộ Sinh Hoa,8,Active,Self,80,0,xiaoyao_bubushenghua
54501,Bộ Bộ Sinh Hoa - Cạm bẫy,-1,Auto,Enemy,1,0,xiaoyao_bubushenghua_child
54502,Bộ Bộ Sinh Hoa - Tản công,-1,Auto,Enemy,1,0,xiaoyao_bubushenghua_child_1
546,Vũ Việt Tinh Hiện,8,Active,Enemy,1,15,eighthbook_damage_magical
547,Tử Vụ Nhiễu Tâm,8,Active,Enemy,1,15,eighthbook_control_magical
760,Liễu Phất Y,10,Active,Enemy,1,3,murong_liaofoyi
761,Khí Định Lục Hợp,10,Active,Enemy,10,0,murong_qidingluhe
762,Thiên Tăng Tuế Nguyệt,10,Active,PeacePlayer,1,15,murong_tianzengsuiyue
763,Hoàng Kiếm Cương Trường,10,Active,Enemy,45,3,murong_huangjiangangchang
764,Mạch Thượng Hành,10,Active,Self,20,0,murong_maishangxing
765,Thám Dinh Tướng Thủ,10,Active,Enemy,30,15,murong_tanyingxiangshou
766,Kích Cổ Linh,10,Active,SelfAndAlly,40,0,murong_jiguling
767,Thất Hà Ánh Nhật,10,Active,SelfAndAlly,20,0,murong_qiheyingri
768,Diệu Dương Thực Sâm,10,Active,Enemy,30,0,murong_miaoyangshiqin
769,Xuân Quang Tứ Mộc,10,Active,Self,40,15,murong_chunguangsimu
770,Lưu Vân Tụ,10,Passive,Self,1,0,murong_liuyunju
771,Trùng Vân Yếm Nhật,10,Active,Enemy,1,3,murong_zhongyunyanri
77101,Trùng Vân Yếm Nhật - Hư nhược,-1,Auto,Enemy,1,0,murong_zhongyunyanri_child
772,Súc Vân Dục Vũ,10,Active,Self,30,0,murong_suyunyuyu
77201,Súc Vân Dục Vũ - Súc khí,-1,Auto,Self,1,0,murong_suyunyuyu_child
77202,Súc Vân Dục Vũ - Định thân,-1,Auto,Self,1,0,murong_suyunyuyu_child_1
77203,Súc Vân Dục Vũ - Tản công,-1,Auto,Self,1,0,murong_suyunyuyu_child_1
77204,Súc Vân Dục Vũ - Phong huyệt,-1,Auto,Self,1,0,murong_suyunyuyu_child_1
77205,Súc Vân Dục Vũ - Thất minh,-1,Auto,Self,1,0,murong_suyunyuyu_child_1
77206,Súc Vân Dục Vũ - Tê liệt,-1,Auto,Self,1,0,murong_suyunyuyu_child_1
773,Bỉ Hành Ngã Thích,10,Active,Enemy,50,15,murong_bixingwoci
77301,Bỉ Hành Ngã Thích - Định thân,-1,Auto,Enemy,1,0,murong_bixingwoci_child_1
77302,Bỉ Hành Ngã Thích - Tản công,-1,Auto,Enemy,1,0,murong_bixingwoci_child_2
77303,Bỉ Hành Ngã Thích - Phong huyệt,-1,Auto,Enemy,1,0,murong_bixingwoci_child_3
77304,Bỉ Hành Ngã Thích - Thất minh,-1,Auto,Enemy,1,0,murong_bixingwoci_child_4
77305,Bỉ Hành Ngã Thích - Tê liệt,-1,Auto,Enemy,1,0,murong_bixingwoci_child_5
774,Ỷ Kiếm Thuật,10,Passive,Self,1,0,murong_yijianshu
775,Kiếm Tỏa Giang Sơn,10,Active,Enemy,1,3,murong_jiansuojiangshan
77501,Kiếm Tỏa Giang Sơn - Tản công,-1,Auto,Enemy,1,0,murong_jiansuojiangshan_child
776,Tâm Kiếm Giao Dung,10,Active,Self,30,0,murong_xinjianjiaoyong
77601,Tâm Kiếm Giao Dung - Hư nhược,-1,Auto,Enemy,1,0,murong_xinjianjiaoyong_child_1
77602,Tâm Kiếm Giao Dung - Tá lực,-1,Auto,Self,1,0,murong_xinjianjiaoyong_child_2
777,Tá Lực Phản Thi,10,Active,Enemy,50,15,murong_zuolifanshi
77701,Tá Lực Phản Thi - Bạo phát,-1,Auto,Enemy,1,0,murong_zuolifanshi_child
778,Tinh Hỏa Thiểm,10,Active,Enemy,10,3,murong_xinghuoshan
779,Tĩnh Tâm Quan Nguyệt,10,Active,Self,30,0,murong_jingxinguanyue
780,Tinh Hà Hồng Hấp,10,Active,Enemy,60,3,murong_xinghehongxi
78001,Tinh Hà Hồng Hấp - Định thân,-1,Auto,Enemy,1,0,murong_xinghehongxi_child
781,Hóa Khí Thức,10,Active,Enemy,65,15,murong_huaqishi
782,Cô Tô Kiếm Khách,10,Active,PeacePlayer,1,15,murong_gusujianke
784,Phá Thiên Thức,10,Active,Self,45,0,murong_potianshi
78401,Phá Thiên Thức - Kiếm trận,-1,Auto,Enemy,1,0,murong_potianshi_child_1
78402,Phá Thiên Thức - Tê liệt,-1,Auto,Enemy,1,0,murong_potianshi_child_2
785,Lăng Thần Thức,10,Active,Enemy,80,20,murong_lingshenshi
786,Độn Di Triều Lạc,10,Active,Enemy,1,3,eighthbook_damage_magical
787,Toái Châu Nhập Uyên,10,Active,Enemy,1,15,eighthbook_control_magical
800,Lưu Vân Tiễn,11,Active,Enemy,1,15,tangmen_liuyunshi
801,Vạn Tiễn Tề Phát,11,Active,Enemy,10,15,tangmen_wanjianjifa
802,Tẩy Kinh Phạt Mạch,11,Active,PeacePlayer,1,15,tangmen_xijingfamai
803,Cửu Thiên Lãm Nguyệt,11,Active,Enemy,45,15,tangmen_jiutianlanyue
804,Phù Quang Lược Ảnh,11,Active,Self,20,20,tangmen_fuguanglueying
80401,Phù Quang Lược Ảnh - Tăng tốc,-1,Auto,Self,1,0,tangmen_fuguanglueying_child
805,Bạo Vũ Lê Hoa Châm,11,Active,Enemy,30,15,tangmen_baoyulihuazhen
806,Đồng Thành Thiết Bích,11,Active,SelfAndAlly,40,0,tangmen_tongchengtiebi
807,Lực Tích Thái Hư,11,Active,Self,20,0,tangmen_lijitaixu
808,Quỷ Mị Tùy Hành,11,Active,SelfAndAlly,30,0,tangmen_guimisuixing
809,Duy Tâm Sở Dục,11,Active,Self,40,0,tangmen_weixinsuoyu
810,Hộ Tâm Kính,11,Passive,Self,1,0,tangmen_huxinjing
811,Thiết Tật Lê,11,Active,Enemy,1,15,tangmen_tiejili
81101,Thiết Tật Lê - Hư nhược,-1,Auto,Enemy,1,0,tangmen_tiejili_child
