RowIndex,Tag,ID,Name,Icon,Model,ScaleP,Text,ChildrenJSON
239,ShapeShifting,239,Biến Thân - Xí Nga Biến Dị,PetHeader3_2,FenBaiQiE,39,,
240,ShapeShifting,240,Biến Thân - Xí Nga Bảo Bảo,PetHeader3_2,HeiBaiQiE,39,,
241,ShapeShifting,241,Biến Thân - Đại Thử Trưởng Thành,PetHeader3_5,ZongHuangSeDaiShu,39,,
242,ShapeShifting,242,Biến Thân - Đại Thử Biến Dị,PetHeader3_5,LanSeDaiShu,39,,
243,ShapeShifting,243,Biến Thân - Đại Thử Biến Dị,PetHeader3_5,FenSeDaiShu,39,,
244,ShapeShifting,244,Biến Thân - Đại Thử Bảo Bảo,PetHeader3_5,ZongHuangSeDaiShu,39,,
245,ShapeShifting,245,Biến Thân - Áp Chủy Thú Trưởng Thành,PetHeader4_12,YaZuiShou,39,,
246,ShapeShifting,246,Biến Thân - Áp Chủy Thú Biến Dị,PetHeader4_12,YaZuiShou1,39,,
247,ShapeShifting,247,Biến Thân - Áp Chủy Thú Biến Dị,PetHeader4_12,YaZuiShou2,39,,
248,ShapeShifting,248,Biến Thân - Áp Chủy Thú Bảo Bảo,PetHeader4_12,YaZuiShou,39,,
249,ShapeShifting,249,Biến Thân - Trư Trưởng Thành,PetHeader1_19,FenHongSeZhu,39,,
250,ShapeShifting,250,Biến Thân - Trư Biến Dị,PetHeader1_19,HeiSeZhu,39,,
251,ShapeShifting,251,Biến Thân - Trư Bảo Bảo,PetHeader1_19,FenHongSeZhu,39,,
252,ShapeShifting,252,Biến Thân - Thanh Oa Trưởng Thành,PetHeader1_18,LuSeQingWa,39,,
253,ShapeShifting,253,Biến Thân - Thanh Oa Biến Dị,PetHeader1_18,LanSeQingWa,39,,
254,ShapeShifting,254,Biến Thân - Thanh Oa Bảo Bảo,PetHeader1_18,LuSeQingWa,39,,
255,ShapeShifting,255,Biến Thân - Tiểu Tượng Trưởng Thành,PetHeader2_13,HuiSeHeiBanXiang,39,,
256,ShapeShifting,256,Biến Thân - Tiểu Tượng Biến Dị,PetHeader2_13,HuiSeXiaoXiang,39,,
257,ShapeShifting,257,Biến Thân - Tiểu Tượng Biến Dị,PetHeader2_13,BaiSeXiaoXiang,39,,
258,ShapeShifting,258,Biến Thân - Tiểu Tượng Biến Dị,PetHeader2_13,QingSeXiaoXiang,39,,
259,ShapeShifting,259,Biến Thân - Tiểu Tượng Biến Dị,PetHeader2_13,FenHongXiaoXiang,39,,
260,ShapeShifting,260,Biến Thân - Tiểu Tượng Bảo Bảo,PetHeader2_13,HuiSeHeiBanXiang,39,,
261,ShapeShifting,261,Biến Thân - Tuyết Hồ Trưởng Thành,PetHeader3_15,BaiSeBaiHu,39,,
262,ShapeShifting,262,Biến Thân - Tuyết Hồ Biến Dị,PetHeader3_15,BaiSeBaiHu,39,,
263,ShapeShifting,263,Biến Thân - Tuyết Hồ Bảo Bảo,PetHeader3_15,BaiSeBaiHu,39,,
264,ShapeShifting,264,Biến Thân - Lang Trưởng Thành,PetHeader3_13,HuiSeChongWuLang,39,,
265,ShapeShifting,265,Biến Thân - Lang Biến Dị,PetHeader3_13,ZongSeChongWuLang,39,,
266,ShapeShifting,266,Biến Thân - Lang Biến Dị,PetHeader3_13,ZiSeChongWuLang,39,,
267,ShapeShifting,267,Biến Thân - Lang Bảo Bảo,PetHeader3_13,HuiSeChongWuLang,39,,
268,ShapeShifting,268,Biến Thân - Long Trưởng Thành,PetHeader2_1,HuangLong,39,,
269,ShapeShifting,269,Biến Thân - Long Biến Dị,PetHeader2_1,BaiLong,39,,
270,ShapeShifting,270,Biến Thân - Long Biến Dị,PetHeader2_1,JinEJinJiaoBaiLong,39,,
271,ShapeShifting,271,Biến Thân - Long Biến Dị,PetHeader2_1,QingLong,39,,
272,ShapeShifting,272,Biến Thân - Long Biến Dị,PetHeader2_1,ChiLong,39,,
273,ShapeShifting,273,Biến Thân - Long Biến Dị,PetHeader2_1,HeiLong,39,,
274,ShapeShifting,274,Biến Thân - Long Bảo Bảo,PetHeader2_1,HuangLong,39,,
275,ShapeShifting,275,Biến Thân - Long Miêu Trưởng Thành,PetHeader3_20,HuiSeLongMao,39,,
276,ShapeShifting,276,Biến Thân - Long Miêu Biến Dị,PetHeader3_20,LanSeLongMao,39,,
277,ShapeShifting,277,Biến Thân - Long Miêu Bảo Bảo,PetHeader3_20,HuiSeLongMao,39,,
278,ShapeShifting,278,Biến Thân - Cường Long Miêu Trưởng Thành,PetHeader3_20,HuiSeLongMao,39,,
279,ShapeShifting,279,Biến Thân - Cường Long Miêu Biến Dị,PetHeader3_20,LanSeLongMao,39,,
280,ShapeShifting,280,Biến Thân - Cường Long Miêu Bảo Bảo,PetHeader3_20,HuiSeLongMao,39,,
281,ShapeShifting,281,Biến Thân - Trân Long Miêu Trưởng Thành,PetHeader3_20,HuiSeLongMao,39,,
282,ShapeShifting,282,Biến Thân - Trân Long Miêu Biến Dị,PetHeader3_20,LanSeLongMao,39,,
283,ShapeShifting,283,Biến Thân - Trân Long Miêu Bảo Bảo,PetHeader3_20,HuiSeLongMao,39,,
284,ShapeShifting,284,Biến Thân - Siêu Long Miêu Trưởng Thành,PetHeader3_20,HuiSeLongMao,39,,
285,ShapeShifting,285,Biến Thân - Siêu Long Miêu Biến Dị,PetHeader3_20,LanSeLongMao,39,,
286,ShapeShifting,286,Biến Thân - Siêu Long Miêu Bảo Bảo,PetHeader3_20,HuiSeLongMao,39,,
287,ShapeShifting,287,Biến Thân - Thần Long Miêu Trưởng Thành,PetHeader3_20,HuiSeLongMao,39,,
288,ShapeShifting,288,Biến Thân - Thần Long Miêu Biến Dị,PetHeader3_20,LanSeLongMao,39,,
289,ShapeShifting,289,Biến Thân - Thần Long Miêu Bảo Bảo,PetHeader3_20,HuiSeLongMao,39,,
290,ShapeShifting,290,Biến Thân - Mặc Kính Miêu Trưởng Thành,PetHeader2_21,MoJingMao1,39,,
291,ShapeShifting,291,Biến Thân - Mặc Kính Miêu Biến Dị,PetHeader2_21,MoJingMao2,39,,
292,ShapeShifting,292,Biến Thân - Mặc Kính Miêu Biến Dị,PetHeader2_21,MoJingMao3,39,,
293,ShapeShifting,293,Biến Thân - Mặc Kính Miêu Bảo Bảo,PetHeader2_21,MoJingMao1,39,,
294,ShapeShifting,294,Biến Thân - Lưu Hành Miêu Trưởng Thành,PetHeader2_21,MoJingMao1,39,,
295,ShapeShifting,295,Biến Thân - Lưu Hành Miêu Biến Dị,PetHeader2_21,MoJingMao2,39,,
296,ShapeShifting,296,Biến Thân - Lưu Hành Miêu Biến Dị,PetHeader2_21,MoJingMao3,39,,
297,ShapeShifting,297,Biến Thân - Lưu Hành Miêu Biến Dị,PetHeader2_21,MoJingMao4,39,,
298,ShapeShifting,298,Biến Thân - Lưu Hành Miêu Bảo Bảo,PetHeader2_21,MoJingMao1,39,,
299,ShapeShifting,299,Biến Thân - Thời Thượng Miêu Trưởng Thành,PetHeader2_21,MoJingMao1,39,,
300,ShapeShifting,300,Biến Thân - Thời Thượng Miêu Biến Dị,PetHeader2_21,MoJingMao2,39,,
301,ShapeShifting,301,Biến Thân - Thời Thượng Miêu Biến Dị,PetHeader2_21,MoJingMao3,39,,
302,ShapeShifting,302,Biến Thân - Thời Thượng Miêu Biến Dị,PetHeader2_21,MoJingMao4,39,,
303,ShapeShifting,303,Biến Thân - Thời Thượng Miêu Biến Dị,PetHeader2_21,MoJingMao5,39,,
304,ShapeShifting,304,Biến Thân - Thời Thượng Miêu Bảo Bảo,PetHeader2_21,MoJingMao1,39,,
305,ShapeShifting,305,Biến Thân - Ngẫu Tượng Miêu Trưởng Thành,PetHeader2_21,MoJingMao1,39,,
306,ShapeShifting,306,Biến Thân - Ngẫu Tượng Miêu Biến Dị,PetHeader2_21,MoJingMao2,39,,
307,ShapeShifting,307,Biến Thân - Ngẫu Tượng Miêu Biến Dị,PetHeader2_21,MoJingMao3,39,,
308,ShapeShifting,308,Biến Thân - Ngẫu Tượng Miêu Biến Dị,PetHeader2_21,MoJingMao4,39,,
309,ShapeShifting,309,Biến Thân - Ngẫu Tượng Miêu Biến Dị,PetHeader2_21,MoJingMao5,39,,
310,ShapeShifting,310,Biến Thân - Ngẫu Tượng Miêu Biến Dị,PetHeader2_21,MoJingMao6,39,,
311,ShapeShifting,311,Biến Thân - Ngẫu Tượng Miêu Bảo Bảo,PetHeader2_21,MoJingMao1,39,,
312,ShapeShifting,312,Biến Thân - Quán Quân Miêu Trưởng Thành,PetHeader2_21,MoJingMao1,39,,
313,ShapeShifting,313,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao2,39,,
314,ShapeShifting,314,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao3,39,,
315,ShapeShifting,315,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao4,39,,
316,ShapeShifting,316,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao5,39,,
317,ShapeShifting,317,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao6,39,,
318,ShapeShifting,318,Biến Thân - Quán Quân Miêu Biến Dị,PetHeader2_21,MoJingMao7,39,,
319,ShapeShifting,319,Biến Thân - Quán Quân Miêu Bảo Bảo,PetHeader2_21,MoJingMao1,39,,
320,ShapeShifting,320,Biến Thân - Tê Điểu Trưởng Thành,PetHeader3_19,HeiSeXiNiao,39,,
321,ShapeShifting,321,Biến Thân - Tê Điểu Biến Dị,PetHeader3_19,LuSeXiNiao,39,,
322,ShapeShifting,322,Biến Thân - Tê Điểu Bảo Bảo,PetHeader3_19,HeiSeXiNiao,39,,
323,ShapeShifting,323,Biến Thân - Linh Tê Điểu Trưởng Thành,PetHeader3_19,HeiSeXiNiao,39,,
324,ShapeShifting,324,Biến Thân - Linh Tê Điểu Biến Dị,PetHeader3_19,LuSeXiNiao,39,,
325,ShapeShifting,325,Biến Thân - Linh Tê Điểu Bảo Bảo,PetHeader3_19,HeiSeXiNiao,39,,
326,ShapeShifting,326,Biến Thân - Trân Tê Điểu Trưởng Thành,PetHeader3_19,HeiSeXiNiao,39,,
327,ShapeShifting,327,Biến Thân - Trân Tê Điểu Biến Dị,PetHeader3_19,LuSeXiNiao,39,,
328,ShapeShifting,328,Biến Thân - Trân Tê Điểu Bảo Bảo,PetHeader3_19,HeiSeXiNiao,39,,
329,ShapeShifting,329,Biến Thân - Siêu Tê Điểu Trưởng Thành,PetHeader3_19,HeiSeXiNiao,39,,
330,ShapeShifting,330,Biến Thân - Siêu Tê Điểu Biến Dị,PetHeader3_19,LuSeXiNiao,39,,
331,ShapeShifting,331,Biến Thân - Siêu Tê Điểu Bảo Bảo,PetHeader3_19,HeiSeXiNiao,39,,
332,ShapeShifting,332,Biến Thân - Thần Tê Điểu Trưởng Thành,PetHeader3_19,HeiSeXiNiao,39,,
333,ShapeShifting,333,Biến Thân - Thần Tê Điểu Biến Dị,PetHeader3_19,LuSeXiNiao,39,,
334,ShapeShifting,334,Biến Thân - Thần Tê Điểu Bảo Bảo,PetHeader3_19,HeiSeXiNiao,39,,
335,ShapeShifting,335,Biến Thân - Hùng Miêu Trưởng Thành,PetHeader2_22,LanBaiXiongMao,39,,
336,ShapeShifting,336,Biến Thân - Hùng Miêu Biến Dị,PetHeader2_22,HongBaiXiongMao,39,,
337,ShapeShifting,337,Biến Thân - Hùng Miêu Bảo Bảo,PetHeader2_22,LanBaiXiongMao,39,,
338,ShapeShifting,338,Biến Thân - Cường Hùng Miêu Trưởng Thành,PetHeader2_22,LanBaiXiongMao,39,,
339,ShapeShifting,339,Biến Thân - Cường Hùng Miêu Biến Dị,PetHeader2_22,HongBaiXiongMao,39,,
340,ShapeShifting,340,Biến Thân - Cường Hùng Miêu Bảo Bảo,PetHeader2_22,LanBaiXiongMao,39,,
341,ShapeShifting,341,Biến Thân - Trân Hùng Miêu Trưởng Thành,PetHeader2_22,LanBaiXiongMao,39,,
342,ShapeShifting,342,Biến Thân - Trân Hùng Miêu Biến Dị,PetHeader2_22,HongBaiXiongMao,39,,
343,ShapeShifting,343,Biến Thân - Trân Hùng Miêu Bảo Bảo,PetHeader2_22,LanBaiXiongMao,39,,
344,ShapeShifting,344,Biến Thân - Siêu Hùng Miêu Trưởng Thành,PetHeader2_22,LanBaiXiongMao,39,,
345,ShapeShifting,345,Biến Thân - Siêu Hùng Miêu Biến Dị,PetHeader2_22,HongBaiXiongMao,39,,
346,ShapeShifting,346,Biến Thân - Siêu Hùng Miêu Bảo Bảo,PetHeader2_22,LanBaiXiongMao,39,,
347,ShapeShifting,347,Biến Thân - Thần Hùng Miêu Trưởng Thành,PetHeader2_22,LanBaiXiongMao,39,,
348,ShapeShifting,348,Biến Thân - Thần Hùng Miêu Biến Dị,PetHeader2_22,HongBaiXiongMao,39,,
349,ShapeShifting,349,Biến Thân - Thần Hùng Miêu Bảo Bảo,PetHeader2_22,LanBaiXiongMao,39,,
350,ShapeShifting,350,Biến Thân - Bàng Giải Trưởng Thành,PetHeader3_23,LuChongWuPangXie,39,,
351,ShapeShifting,351,Biến Thân - Bàng Giải Biến Dị,PetHeader3_23,HongChongWuPangXie,39,,
352,ShapeShifting,352,Biến Thân - Bàng Giải Bảo Bảo,PetHeader3_23,LuChongWuPangXie,39,,
353,ShapeShifting,353,Biến Thân - Thanh Giải Trưởng Thành,PetHeader3_23,LuChongWuPangXie,39,,
354,ShapeShifting,354,Biến Thân - Thanh Giải Biến Dị,PetHeader3_23,HongChongWuPangXie,39,,
355,ShapeShifting,355,Biến Thân - Thanh Giải Bảo Bảo,PetHeader3_23,LuChongWuPangXie,39,,
356,ShapeShifting,356,Biến Thân - Đại Áp Giải Trưởng Thành,PetHeader3_23,LuChongWuPangXie,39,,
357,ShapeShifting,357,Biến Thân - Đại Áp Giải Biến Dị,PetHeader3_23,HongChongWuPangXie,39,,
358,ShapeShifting,358,Biến Thân - Đại Áp Giải Bảo Bảo,PetHeader3_23,LuChongWuPangXie,39,,
359,ShapeShifting,359,Biến Thân - Triều Hành Giải Trưởng Thành,PetHeader3_23,LuChongWuPangXie,39,,
360,ShapeShifting,360,Biến Thân - Triều Hành Giải Biến Dị,PetHeader3_23,HongChongWuPangXie,39,,
361,ShapeShifting,361,Biến Thân - Triều Hành Giải Bảo Bảo,PetHeader3_23,LuChongWuPangXie,39,,
362,ShapeShifting,362,Biến Thân - Nhung Ngao Giải Trưởng Thành,PetHeader3_23,LuChongWuPangXie,39,,
363,ShapeShifting,363,Biến Thân - Nhung Ngao Giải Biến Dị,PetHeader3_23,HongChongWuPangXie,39,,
364,ShapeShifting,364,Biến Thân - Nhung Ngao Giải Bảo Bảo,PetHeader3_23,LuChongWuPangXie,39,,
365,ShapeShifting,365,Biến Thân - Phấn Điệp Trưởng Thành,PetHeader3_24,HuangSeChongWuHuDie,39,,
366,ShapeShifting,366,Biến Thân - Phấn Điệp Biến Dị,PetHeader3_24,LanSeChongWuHuDie,39,,
367,ShapeShifting,367,Biến Thân - Phấn Điệp Bảo Bảo,PetHeader3_24,HuangSeChongWuHuDie,39,,
368,ShapeShifting,368,Biến Thân - Ban Điệp Trưởng Thành,PetHeader3_24,HuangSeChongWuHuDie,39,,
369,ShapeShifting,369,Biến Thân - Ban Điệp Biến Dị,PetHeader3_24,LanSeChongWuHuDie,39,,
370,ShapeShifting,370,Biến Thân - Ban Điệp Bảo Bảo,PetHeader3_24,HuangSeChongWuHuDie,39,,
371,ShapeShifting,371,Biến Thân - Quyên Điệp Trưởng Thành,PetHeader3_24,HuangSeChongWuHuDie,39,,
372,ShapeShifting,372,Biến Thân - Quyên Điệp Biến Dị,PetHeader3_24,LanSeChongWuHuDie,39,,
373,ShapeShifting,373,Biến Thân - Quyên Điệp Bảo Bảo,PetHeader3_24,HuangSeChongWuHuDie,39,,
374,ShapeShifting,374,Biến Thân - Hoàn Điệp Trưởng Thành,PetHeader3_24,HuangSeChongWuHuDie,39,,
375,ShapeShifting,375,Biến Thân - Hoàn Điệp Biến Dị,PetHeader3_24,LanSeChongWuHuDie,39,,
376,ShapeShifting,376,Biến Thân - Hoàn Điệp Bảo Bảo,PetHeader3_24,HuangSeChongWuHuDie,39,,
377,ShapeShifting,377,Biến Thân - Vĩ Điệp Trưởng Thành,PetHeader3_24,HuangSeChongWuHuDie,39,,
378,ShapeShifting,378,Biến Thân - Vĩ Điệp Biến Dị,PetHeader3_24,LanSeChongWuHuDie,39,,
379,ShapeShifting,379,Biến Thân - Vĩ Điệp Bảo Bảo,PetHeader3_24,HuangSeChongWuHuDie,39,,
380,ShapeShifting,380,Biến Thân - Oa Ngưu Trưởng Thành,PetHeader3_22,HuangChongWuGuaNiu,39,,
381,ShapeShifting,381,Biến Thân - Oa Ngưu Biến Dị,PetHeader3_22,LanChongWuGuaNiu,39,,
382,ShapeShifting,382,Biến Thân - Oa Ngưu Bảo Bảo,PetHeader3_22,HuangChongWuGuaNiu,39,,
383,ShapeShifting,383,Biến Thân - Tráng Oa Ngưu Trưởng Thành,PetHeader3_22,HuangChongWuGuaNiu,39,,
384,ShapeShifting,384,Biến Thân - Tráng Oa Ngưu Biến Dị,PetHeader3_22,LanChongWuGuaNiu,39,,
385,ShapeShifting,385,Biến Thân - Tráng Oa Ngưu Bảo Bảo,PetHeader3_22,HuangChongWuGuaNiu,39,,
386,ShapeShifting,386,Biến Thân - Trân Oa Ngưu Trưởng Thành,PetHeader3_22,HuangChongWuGuaNiu,39,,
387,ShapeShifting,387,Biến Thân - Trân Oa Ngưu Biến Dị,PetHeader3_22,LanChongWuGuaNiu,39,,
388,ShapeShifting,388,Biến Thân - Trân Oa Ngưu Bảo Bảo,PetHeader3_22,HuangChongWuGuaNiu,39,,
389,ShapeShifting,389,Biến Thân - Siêu Oa Ngưu Trưởng Thành,PetHeader3_22,HuangChongWuGuaNiu,39,,
390,ShapeShifting,390,Biến Thân - Siêu Oa Ngưu Biến Dị,PetHeader3_22,LanChongWuGuaNiu,39,,
391,ShapeShifting,391,Biến Thân - Siêu Oa Ngưu Bảo Bảo,PetHeader3_22,HuangChongWuGuaNiu,39,,
392,ShapeShifting,392,Biến Thân - Thần Oa Ngưu Trưởng Thành,PetHeader3_22,HuangChongWuGuaNiu,39,,
393,ShapeShifting,393,Biến Thân - Thần Oa Ngưu Biến Dị,PetHeader3_22,LanChongWuGuaNiu,39,,
394,ShapeShifting,394,Biến Thân - Thần Oa Ngưu Bảo Bảo,PetHeader3_22,HuangChongWuGuaNiu,39,,
395,ShapeShifting,395,Biến Thân - Độc Hạt Trưởng Thành,PetHeader3_21,HuangSeChongWuHeZi,39,,
396,ShapeShifting,396,Biến Thân - Độc Hạt Biến Dị,PetHeader3_21,ZiSeChongWuHeZi,39,,
397,ShapeShifting,397,Biến Thân - Độc Hạt Bảo Bảo,PetHeader3_21,HuangSeChongWuHeZi,39,,
398,ShapeShifting,398,Biến Thân - Linh Hạt Trưởng Thành,PetHeader3_21,HuangSeChongWuHeZi,39,,
399,ShapeShifting,399,Biến Thân - Linh Hạt Biến Dị,PetHeader3_21,ZiSeChongWuHeZi,39,,
400,ShapeShifting,400,Biến Thân - Linh Hạt Bảo Bảo,PetHeader3_21,HuangSeChongWuHeZi,39,,
401,ShapeShifting,401,Biến Thân - Trân Hạt Trưởng Thành,PetHeader3_21,HuangSeChongWuHeZi,39,,
402,ShapeShifting,402,Biến Thân - Trân Hạt Biến Dị,PetHeader3_21,ZiSeChongWuHeZi,39,,
403,ShapeShifting,403,Biến Thân - Trân Hạt Bảo Bảo,PetHeader3_21,HuangSeChongWuHeZi,39,,
404,ShapeShifting,404,Biến Thân - Thiên Hạt Trưởng Thành,PetHeader3_21,HuangSeChongWuHeZi,39,,
405,ShapeShifting,405,Biến Thân - Thiên Hạt Biến Dị,PetHeader3_21,ZiSeChongWuHeZi,39,,
406,ShapeShifting,406,Biến Thân - Thiên Hạt Bảo Bảo,PetHeader3_21,HuangSeChongWuHeZi,39,,
407,ShapeShifting,407,Biến Thân - Ma Hạt Trưởng Thành,PetHeader3_21,HuangSeChongWuHeZi,39,,
408,ShapeShifting,408,Biến Thân - Ma Hạt Biến Dị,PetHeader3_21,ZiSeChongWuHeZi,39,,
409,ShapeShifting,409,Biến Thân - Ma Hạt Bảo Bảo,PetHeader3_21,HuangSeChongWuHeZi,39,,
410,ShapeShifting,410,Biến Thân - Tiểu Mô Trưởng Thành,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
411,ShapeShifting,411,Biến Thân - Tiểu Mô Biến Dị,PetHeader3_18,ZiSeChongWuChuanShanJia,39,,
412,ShapeShifting,412,Biến Thân - Tiểu Mô Bảo Bảo,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
413,ShapeShifting,413,Biến Thân - Tráng Mô Trưởng Thành,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
414,ShapeShifting,414,Biến Thân - Tráng Mô Biến Dị,PetHeader3_18,ZiSeChongWuChuanShanJia,39,,
415,ShapeShifting,415,Biến Thân - Tráng Mô Bảo Bảo,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
416,ShapeShifting,416,Biến Thân - Trân Mô Trưởng Thành,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
417,ShapeShifting,417,Biến Thân - Trân Mô Biến Dị,PetHeader3_18,ZiSeChongWuChuanShanJia,39,,
418,ShapeShifting,418,Biến Thân - Trân Mô Bảo Bảo,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
419,ShapeShifting,419,Biến Thân - Thánh Mô Trưởng Thành,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
420,ShapeShifting,420,Biến Thân - Thánh Mô Biến Dị,PetHeader3_18,ZiSeChongWuChuanShanJia,39,,
421,ShapeShifting,421,Biến Thân - Thánh Mô Bảo Bảo,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
422,ShapeShifting,422,Biến Thân - Thần Mô Trưởng Thành,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
423,ShapeShifting,423,Biến Thân - Thần Mô Biến Dị,PetHeader3_18,ZiSeChongWuChuanShanJia,39,,
424,ShapeShifting,424,Biến Thân - Thần Mô Bảo Bảo,PetHeader3_18,HeSeChongWuChuanShanJia,39,,
425,ShapeShifting,425,Biến Thân - Giáp Trùng Trưởng Thành,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
426,ShapeShifting,426,Biến Thân - Giáp Trùng Biến Dị,PetHeader3_17,JinSeChongWuDaJiaChong,39,,
427,ShapeShifting,427,Biến Thân - Giáp Trùng Bảo Bảo,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
428,ShapeShifting,428,Biến Thân - Cường Giáp Trùng Trưởng Thành,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
429,ShapeShifting,429,Biến Thân - Cường Giáp Trùng Biến Dị,PetHeader3_17,JinSeChongWuDaJiaChong,39,,
430,ShapeShifting,430,Biến Thân - Cường Giáp Trùng Bảo Bảo,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
431,ShapeShifting,431,Biến Thân - Trân Giáp Trùng Trưởng Thành,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
432,ShapeShifting,432,Biến Thân - Trân Giáp Trùng Biến Dị,PetHeader3_17,JinSeChongWuDaJiaChong,39,,
433,ShapeShifting,433,Biến Thân - Trân Giáp Trùng Bảo Bảo,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
434,ShapeShifting,434,Biến Thân - Thánh Giáp Trùng Trưởng Thành,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
435,ShapeShifting,435,Biến Thân - Thánh Giáp Trùng Biến Dị,PetHeader3_17,JinSeChongWuDaJiaChong,39,,
436,ShapeShifting,436,Biến Thân - Thánh Giáp Trùng Bảo Bảo,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
437,ShapeShifting,437,Biến Thân - Thần Giáp Trùng Trưởng Thành,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
438,ShapeShifting,438,Biến Thân - Thần Giáp Trùng Biến Dị,PetHeader3_17,JinSeChongWuDaJiaChong,39,,
439,ShapeShifting,439,Biến Thân - Thần Giáp Trùng Bảo Bảo,PetHeader3_17,LuSeChongWuDaJiaChong,39,,
440,ShapeShifting,440,Biến Thân - Đương Hổ Trưởng Thành,PetHeader3_16,LanSeChongWuDangHu,39,,
441,ShapeShifting,441,Biến Thân - Đương Hổ Biến Dị,PetHeader3_16,HongSeChongWuDangHu,39,,
442,ShapeShifting,442,Biến Thân - Đương Hổ Bảo Bảo,PetHeader3_16,LanSeChongWuDangHu,39,,
443,ShapeShifting,443,Biến Thân - Linh Đương Hổ Trưởng Thành,PetHeader3_16,LanSeChongWuDangHu,39,,
444,ShapeShifting,444,Biến Thân - Linh Đương Hổ Biến Dị,PetHeader3_16,HongSeChongWuDangHu,39,,
445,ShapeShifting,445,Biến Thân - Linh Đương Hổ Bảo Bảo,PetHeader3_16,LanSeChongWuDangHu,39,,
446,ShapeShifting,446,Biến Thân - Trân Đương Hổ Trưởng Thành,PetHeader3_16,LanSeChongWuDangHu,39,,
447,ShapeShifting,447,Biến Thân - Trân Đương Hổ Biến Dị,PetHeader3_16,HongSeChongWuDangHu,39,,
448,ShapeShifting,448,Biến Thân - Trân Đương Hổ Bảo Bảo,PetHeader3_16,LanSeChongWuDangHu,39,,
449,ShapeShifting,449,Biến Thân - Thánh Đương Hổ Trưởng Thành,PetHeader3_16,LanSeChongWuDangHu,39,,
450,ShapeShifting,450,Biến Thân - Thánh Đương Hổ Biến Dị,PetHeader3_16,HongSeChongWuDangHu,39,,
451,ShapeShifting,451,Biến Thân - Thánh Đương Hổ Bảo Bảo,PetHeader3_16,LanSeChongWuDangHu,39,,
452,ShapeShifting,452,Biến Thân - Thần Đương Hổ Trưởng Thành,PetHeader3_16,LanSeChongWuDangHu,39,,
453,ShapeShifting,453,Biến Thân - Thần Đương Hổ Biến Dị,PetHeader3_16,HongSeChongWuDangHu,39,,
454,ShapeShifting,454,Biến Thân - Thần Đương Hổ Bảo Bảo,PetHeader3_16,LanSeChongWuDangHu,39,,
455,ShapeShifting,455,Biến Thân - Thần Xí Nga Trưởng Thành,FightNPCHeader8_20,QiEWangHei,39,,
456,ShapeShifting,456,Biến Thân - Thần Xí Nga Biến Dị,FightNPCHeader8_20,QiEWangLu,39,,
457,ShapeShifting,457,Biến Thân - Thần Xí Nga Biến Dị,FightNPCHeader8_20,QiEWangLan,39,,
458,ShapeShifting,458,Biến Thân - Thần Xí Nga Biến Dị,FightNPCHeader8_20,QiEWangBai,39,,
459,ShapeShifting,459,Biến Thân - Thần Xí Nga Biến Dị,FightNPCHeader8_20,QiEWangHong,39,,
460,ShapeShifting,460,Biến Thân - Thần Xí Nga Biến Dị,FightNPCHeader8_20,QiEWangZi,39,,
461,ShapeShifting,461,Biến Thân - Thần Xí Nga Bảo Bảo,FightNPCHeader8_20,QiEWangHei,39,,
462,ShapeShifting,462,Biến Thân - Quai Xí Nga Trưởng Thành,PetHeader3_2,HeiBaiQiE,39,,
463,ShapeShifting,463,Biến Thân - Quai Xí Nga Biến Dị,PetHeader3_2,LanBaiQiE,39,,
464,ShapeShifting,464,Biến Thân - Quai Xí Nga Biến Dị,PetHeader3_2,FenBaiQiE,39,,
465,ShapeShifting,465,Biến Thân - Quai Xí Nga Bảo Bảo,PetHeader3_2,HeiBaiQiE,39,,
466,ShapeShifting,466,Biến Thân - Linh Xí Nga Trưởng Thành,PetHeader3_2,HeiBaiQiE,39,,
467,ShapeShifting,467,Biến Thân - Linh Xí Nga Biến Dị,PetHeader3_2,LanBaiQiE,39,,
468,ShapeShifting,468,Biến Thân - Linh Xí Nga Biến Dị,PetHeader3_2,FenBaiQiE,39,,
